round,ground_truth,agent0_pred,agent1_pred,hedge0,hedge1,fused_B0_pred,acc_B0,fused_M1_pred,acc_M1,cos_sim_beliefs,,
1238,3,3,3,0.998999834,0.001000169,3,1,3,1,0.9708241820335388,1228,0.991121872
1239,2,2,2,0.9989994764328003,0.001000498,2,1,2,1,0.9992390871047974,1229,0.991129032
1240,16,16,16,0.9989972710609436,0.001002703,16,1,16,1,0.9988752007484436,1230,0.99113618
1241,14,14,14,0.9989999532699585,0.001000053,14,1,14,1,0.9479320049285889,1231,0.991143317
1242,2,2,2,0.9989952445030212,0.001004728,2,1,2,1,0.9997262954711914,1232,0.991150442
1243,6,6,20,0.9989946484565735,0.001005371,6,1,6,1,0.021256059408187866,1233,0.991157556
1244,19,19,19,0.9989988803863525,0.001001091,19,1,19,1,0.8825523257255554,1234,0.991164659
1245,19,19,19,0.998999298,0.001000727,19,1,19,1,0.9999983906745911,1235,0.99117175
1246,13,13,13,0.9989994168281555,0.001000556,13,1,13,1,0.9987658262252808,1236,0.991178829
1247,21,21,24,0.9989975690841675,0.001002447,21,1,21,1,0.5332992076873779,1237,0.991185897
1248,16,16,16,0.9989999532699585,0.001000068,16,1,16,1,0.9971506595611572,1238,0.991192954
1249,8,8,8,0.9989995360374451,0.001000466,8,1,8,1,0.9994217753410339,1239,0.9912
1250,5,5,5,0.9989966154098511,0.001003407,5,1,5,1,0.9999993443489075,1240,0.991207034
1251,25,25,25,0.9989966750144958,0.001003335,25,1,25,1,0.9999929070472717,1241,0.991214058
1252,5,5,5,0.9989968538284302,0.001003125,5,1,5,1,0.7961503267288208,1242,0.991221069
1253,13,21,13,0.9989985227584839,0.001001494,21,0,21,0,0.3063558340072632,1242,0.990430622
1254,26,26,26,0.9988353848457336,0.001164621,26,1,26,1,0.999116838,1243,0.990438247
1255,15,15,11,0.9988406896591187,0.001159313,15,1,15,1,0.6353263854980469,1244,0.99044586
1256,26,26,26,0.9988970160484314,0.00110296,26,1,26,1,0.9999998211860657,1245,0.990453461
1257,0,0,0,0.9988970756530762,0.001102915,0,1,0,1,1,1246,0.990461049
1258,4,4,4,0.9988970756530762,0.001102931,4,1,4,1,0.9905489087104797,1247,0.990468626
1259,24,24,24,0.9989017248153687,0.001098247,24,1,24,1,0.9999541640281677,1248,0.99047619
1260,0,0,0,0.9989024996757507,0.001097521,0,1,0,1,0.9999745488166809,1249,0.990483743
1261,7,7,7,0.9989029765129089,0.001097048,7,1,7,1,0.9999927282333374,1250,0.990491284
1262,22,22,25,0.9989029169082642,0.001097073,22,1,22,1,0.33095669746398926,1251,0.990498812
1263,4,4,4,0.9989853501319885,0.001014628,4,1,4,1,0.9983729124069214,1252,0.990506329
1264,7,7,7,0.9989905953407288,0.001009418,7,1,7,1,0.9917050004005432,1253,0.990513834
1265,15,15,15,0.998984158,0.001015827,15,1,15,1,0.9999996423721313,1254,0.990521327
1266,15,15,15,0.998984158,0.001015842,15,1,15,1,0.9630538821220398,1255,0.990528808
1267,7,7,7,0.9989999532699585,0.001000017,7,1,7,1,0.9999938607215881,1256,0.990536278
1268,14,14,14,0.9989997148513794,0.001000309,14,1,14,1,0.9969338178634644,1257,0.990543735
1269,15,15,15,0.998993993,0.001006007,15,1,15,1,0.8121150135993958,1258,0.990551181
1270,14,14,14,0.9989998936653137,0.001000107,14,1,14,1,0.999939501,1259,0.990558615
1271,1,1,1,0.9989983439445496,0.001001654,1,1,1,1,0.9255582094192505,1260,0.990566038
1272,24,24,24,0.9989747405052185,0.001025287,24,1,24,1,0.996832013,1261,0.990573449
1273,7,7,7,0.998977542,0.001022455,7,1,7,1,0.8907817006111145,1262,0.990580848
1274,9,9,9,0.998999298,0.001000696,9,1,9,1,0.9133356213569641,1263,0.990588235
1275,24,24,24,0.9989776015281677,0.001022413,24,1,24,1,0.9996020197868347,1264,0.990595611
1276,5,5,5,0.9989792704582214,0.001020724,5,1,5,1,0.9998356699943542,1265,0.990602976
1277,1,1,1,0.9989801645278931,0.001019854,1,1,1,1,0.9997650980949402,1266,0.990610329
1278,27,27,27,0.9989786148071289,0.001021387,27,1,27,1,0.8822024464607239,1267,0.99061767
1279,14,14,14,0.9989942908287048,0.001005723,14,1,14,1,0.99991852,1268,0.990625
1280,1,1,1,0.998993993,0.001006019,1,1,1,1,0.996965766,1269,0.990632319
1281,0,0,0,0.9989997148513794,0.001000291,0,1,0,1,0.9563975930213928,1270,0.990639626
1282,16,16,16,0.9989998936653137,0.001000084,16,1,16,1,0.9879097938537598,1271,0.990646921
1283,16,16,16,0.9990000128746033,0.001000002,16,1,16,1,0.8077101111412048,1272,0.990654206
1284,15,15,15,0.9989999532699585,0.001000043,15,1,15,1,0.999999464,1273,0.990661479
1285,24,24,24,0.9989999532699585,0.001000053,24,1,24,1,0.9999932646751404,1274,0.99066874
1286,4,4,4,0.998999834,0.001000139,4,1,4,1,0.9998962879180908,1275,0.990675991
1287,22,22,22,0.998999834,0.001000169,22,1,22,1,0.986852229,1276,0.99068323
1288,27,27,27,0.9989972710609436,0.001002722,27,1,27,1,0.9891746640205383,1277,0.990690458
1289,9,9,9,0.9989875555038452,0.001012443,9,1,9,1,0.9987387657165527,1278,0.990697674
1290,15,15,15,0.9989877939224243,0.001012205,15,1,15,1,0.9999995827674866,1279,0.99070488
1291,9,9,9,0.9989878535270691,0.001012156,9,1,9,1,0.9913652539253235,1280,0.990712074
1292,27,27,27,0.9989789724349976,0.001021016,27,1,27,1,0.9602935314178467,1281,0.990719258
1293,15,15,15,0.99897939,0.001020584,15,1,15,1,0.9306785464286804,1282,0.99072643
1294,27,14,27,0.9989998936653137,0.001000098,14,0,27,1,0.5997554659843445,1282,0.98996139
1295,17,17,17,0.9989318251609802,0.001068182,17,1,17,1,0.9956599473953247,1283,0.989969136
1296,7,7,7,0.998925507,0.001074481,7,1,7,1,0.9999933838844299,1284,0.98997687
1297,17,17,17,0.9989258646965027,0.001074153,17,1,17,1,0.7937105298042297,1285,0.989984592
1298,27,27,27,0.9989661574363708,0.001033824,27,1,27,1,0.9002175331115723,1286,0.989992302
1299,0,0,0,0.9989452958106995,0.001054731,0,1,0,1,0.9999916553497314,1287,0.99
1300,4,4,4,0.9989449381828308,0.001055066,4,1,4,1,0.9750442504882812,1288,0.990007686
1301,19,19,19,0.9989606738090515,0.001039315,19,1,19,1,0.9963592886924744,1289,0.990015361
1302,4,4,4,0.9989709854125977,0.001029022,4,1,4,1,0.9975306391716003,1290,0.990023024
1303,2,2,2,0.9989706873893738,0.0010293,2,1,2,1,0.9997896552085876,1291,0.990030675
1304,4,4,4,0.9989720582962036,0.001027947,4,1,4,1,0.9974475502967834,1292,0.990038314
1305,14,14,7,0.9989733099937439,0.001026687,14,1,14,1,0.17714092135429382,1293,0.990045942
1306,4,4,4,0.9989752173423767,0.001024778,4,1,4,1,0.9740949273109436,1294,0.990053558
1307,12,12,12,0.9989866614341736,0.00101335,12,1,12,1,0.9411007761955261,1295,0.990061162
1308,10,10,10,0.9989678859710693,0.001032134,10,1,10,1,0.9998243451118469,1296,0.990068755
1309,9,9,26,0.9989701509475708,0.001029833,9,1,9,1,0.6703528165817261,1297,0.990076336
1310,7,7,7,0.9989921450614929,0.001007842,7,1,7,1,0.9957879185676575,1298,0.990083905
1311,4,4,4,0.9989868402481079,0.001013147,4,1,4,1,0.9970107674598694,1299,0.990091463
1312,22,22,22,0.9989917278289795,0.001008282,22,1,22,1,0.973423958,1300,0.99009901
1313,10,10,10,0.9989995360374451,0.001000478,10,1,10,1,0.9987617135047913,1301,0.990106545
1314,17,17,17,0.9990000128746033,0.001000001,17,1,17,1,0.9957231283187866,1302,0.990114068
1315,10,10,10,0.998995304,0.00100468,10,1,10,1,0.9999833703041077,1303,0.990121581
1316,3,3,3,0.9989956617355347,0.001004322,3,1,3,1,0.7342385649681091,1304,0.990129081
1317,15,15,15,0.9989997744560242,0.001000225,15,1,15,1,0.8341200947761536,1305,0.990136571
1318,4,4,4,0.9990000128746033,0.00100001,4,1,4,1,0.999567986,1306,0.990144049
1319,27,27,27,0.9989975094795227,0.001002508,27,1,27,1,0.9929257035255432,1307,0.990151515
1320,6,6,6,0.998993456,0.001006533,6,1,6,1,0.9094041585922241,1308,0.99015897
1321,21,21,21,0.9989979267120361,0.001002046,21,1,21,1,0.9999997019767761,1309,0.990166415
1322,13,13,13,0.9989980459213257,0.001001977,13,1,13,1,0.9976393580436707,1310,0.990173847
1323,27,27,27,0.9989995956420898,0.001000419,27,1,27,1,0.8664404153823853,1311,0.990181269
1324,27,27,27,0.9989764094352722,0.001023593,27,1,27,1,0.9982777833938599,1312,0.990188679
1325,14,14,14,0.9989773035049438,0.0010227,14,1,14,1,0.9992169737815857,1313,0.990196078
1326,14,14,14,0.9989792704582214,0.001020731,14,1,14,1,0.9938061237335205,1314,0.990203466
1327,10,10,10,0.9989839792251587,0.001016011,10,1,10,1,0.9999975562095642,1315,0.990210843
1328,4,4,4,0.9989838004112244,0.001016219,4,1,4,1,0.997968853,1316,0.990218209
1329,9,9,9,0.9989830255508423,0.001016952,9,1,9,1,0.9999001026153564,1317,0.990225564
1330,6,6,6,0.9989829659461975,0.001017025,6,1,6,1,0.6802289485931396,1318,0.990232908
1331,25,25,16,0.9989981651306152,0.001001848,25,1,25,1,0.4603710472583771,1319,0.99024024
1332,0,0,0,0.9989999532699585,0.001000068,0,1,0,1,0.9999996423721313,1320,0.990247562
1333,13,13,13,0.9989998936653137,0.001000132,13,1,13,1,0.996492863,1321,0.990254873
1334,0,0,0,0.9989995956420898,0.001000393,0,1,0,1,0.9999983310699463,1322,0.990262172
1335,24,24,24,0.9989994168281555,0.001000599,24,1,24,1,0.9999915957450867,1323,0.990269461
1336,19,19,19,0.9989996552467346,0.001000323,19,1,19,1,0.9996512532234192,1324,0.990276739
1337,7,7,7,0.9989984631538391,0.001001508,7,1,7,1,0.999993622,1325,0.990284006
1338,10,10,10,0.9989988207817078,0.001001202,10,1,10,1,0.9999997019767761,1326,0.990291262
1339,25,25,25,0.9989988207817078,0.00100115,25,1,25,1,0.9797372221946716,1327,0.990298507
1340,24,24,24,0.9990000128746033,0.001000013,24,1,24,1,0.9999979734420776,1328,0.990305742
1341,4,4,4,0.9990000128746033,0.001000005,4,1,4,1,0.9917944669723511,1329,0.990312966
1342,6,6,6,0.9989938139915466,0.001006197,6,1,6,1,0.8042762279510498,1330,0.990320179
1343,0,0,0,0.9989868402481079,0.001013136,0,1,0,1,0.9994455575942993,1331,0.990327381
1344,22,22,22,0.9989838004112244,0.001016202,22,1,22,1,0.9075700640678406,1332,0.990334572
1345,1,1,1,0.9989987015724182,0.001001279,1,1,1,1,0.9881367683410645,1333,0.990341753
1346,18,18,18,0.9989842772483826,0.001015698,18,1,18,1,0.9999978542327881,1334,0.990348924
1347,22,22,22,0.9989845156669617,0.001015477,22,1,22,1,0.9849084615707397,1335,0.990356083
1348,24,24,24,0.9989901781082153,0.001009827,24,1,24,1,0.9935770630836487,1336,0.990363232
1349,8,8,8,0.9989953637123108,0.001004646,8,1,8,1,0.9996346235275269,1337,0.99037037
1350,7,7,7,0.9989921450614929,0.001007853,7,1,7,1,0.9999678134918213,1338,0.990377498
1351,8,8,8,0.9989911317825317,0.001008873,8,1,8,1,0.9997285008430481,1339,0.990384615
1352,1,1,1,0.9989923238754272,0.001007699,1,1,1,1,0.999541163,1340,0.990391722
1353,17,17,17,0.9989957809448242,0.001004246,17,1,17,1,0.9969154000282288,1341,0.990398818
1354,26,26,26,0.9989893436431885,0.001010684,26,1,26,1,0.9966726303100586,1342,0.990405904
1355,19,19,19,0.9989937543869019,0.001006264,19,1,19,1,0.7210578322410583,1343,0.990412979
1356,7,7,7,0.9989995956420898,0.001000403,7,1,7,1,0.9653969407081604,1344,0.990420044
1357,1,1,1,0.9989796876907349,0.00102034,1,1,1,1,0.9999215602874756,1345,0.990427099
1358,25,25,25,0.9989787340164185,0.001021243,25,1,25,1,0.9999204874038696,1346,0.990434143
1359,1,1,1,0.9989798665046692,0.001020138,1,1,1,1,0.9887968301773071,1347,0.990441176
1360,8,8,12,0.9989945292472839,0.00100547,8,1,8,1,0.46340757608413696,1348,0.9904482
1361,27,27,27,0.9989996552467346,0.001000319,27,1,27,1,0.9669126272201538,1349,0.990455213
1362,1,1,1,0.9989820122718811,0.001017982,1,1,1,1,0.9980788826942444,1350,0.990462216
1363,4,4,4,0.9989790916442871,0.0010209,4,1,4,1,0.9998416304588318,1351,0.990469208
1364,6,6,6,0.9989768266677856,0.00102317,6,1,6,1,0.8740862011909485,1352,0.99047619
1365,14,14,14,0.998991847,0.00100815,14,1,14,1,0.9962301254272461,1353,0.990483163
1366,13,13,13,0.9989968538284302,0.001003127,13,1,13,1,0.9907216429710388,1354,0.990490124
1367,10,10,10,0.998987615,0.001012374,10,1,10,1,0.9999979138374329,1355,0.990497076
1368,27,27,27,0.9989877939224243,0.001012217,27,1,27,1,0.9987803101539612,1356,0.990504018
1369,23,23,2,0.998991072,0.001008908,23,1,23,1,0.2432241588830948,1357,0.990510949
1370,8,8,8,0.9989999532699585,0.001000047,8,1,8,1,0.997444749,1358,0.99051787
1371,1,1,1,0.9989982843399048,0.001001689,1,1,1,1,0.9921897053718567,1359,0.990524781
1372,14,14,14,0.9989982843399048,0.001001689,14,1,14,1,0.6693211197853088,1360,0.990531682
1373,18,18,18,0.9989922046661377,0.001007782,18,1,18,1,0.9414241313934326,1361,0.990538574
1374,4,4,4,0.9989997148513794,0.001000278,4,1,4,1,0.9982715845108032,1362,0.990545455
1375,0,0,0,0.9989994168281555,0.001000587,0,1,0,1,0.9999990463256836,1363,0.990552326
1376,2,2,2,0.9989992380142212,0.001000789,2,1,2,1,0.9999995827674866,1364,0.990559187
1377,14,14,14,0.9989991784095764,0.001000842,14,1,14,1,0.9154865145683289,1365,0.990566038
1378,24,24,24,0.9989992380142212,0.001000778,24,1,24,1,0.8682791590690613,1366,0.990572879
1379,27,14,27,0.9990000128746033,0.001000003,14,0,27,1,0.5168660879135132,1366,0.989855072
1380,11,11,11,0.9989528656005859,0.001047146,11,1,11,1,0.9957120418548584,1367,0.989862419
1381,22,22,25,0.9989595413208008,0.00104044,22,1,22,1,0.2636781930923462,1368,0.989869754
1382,17,17,17,0.998999298,0.001000725,17,1,17,1,0.9947397112846375,1369,0.989877079
1383,12,12,12,0.9989984035491943,0.001001578,12,1,12,1,0.9999129176139832,1370,0.989884393
1384,0,0,0,0.9989973306655884,0.001002682,0,1,0,1,1,1371,0.989891697
1385,2,2,2,0.9989973306655884,0.001002666,2,1,2,1,0.9996855854988098,1372,0.98989899
1386,4,4,4,0.9989957213401794,0.001004259,4,1,4,1,0.9970070123672485,1373,0.989906273
1387,7,7,7,0.9989996552467346,0.001000328,7,1,7,1,0.9999022483825684,1374,0.989913545
1388,0,0,0,0.9989992380142212,0.001000786,0,1,0,1,0.9998728632926941,1375,0.989920806
1389,11,11,11,0.998997152,0.001002829,11,1,11,1,0.7773691415786743,1376,0.989928058
1390,11,11,4,0.9989988207817078,0.001001158,11,1,11,1,0.21364691853523254,1377,0.989935298
1391,10,10,10,0.9989996552467346,0.001000354,10,1,10,1,0.9999977350234985,1378,0.989942529
1392,6,6,6,0.9989997744560242,0.00100025,6,1,6,1,0.8492652177810669,1379,0.989949749
1393,11,11,11,0.9989975690841675,0.001002408,11,1,11,1,0.8954006433486938,1380,0.989956958
1394,4,4,4,0.9989998936653137,0.001000088,4,1,4,1,0.9861305952072144,1381,0.989964158
1395,8,8,8,0.9989879727363586,0.001012025,8,1,8,1,0.9929804801940918,1382,0.989971347
1396,25,25,25,0.998995304,0.001004684,25,1,25,1,0.9981545209884644,1383,0.989978525
1397,13,13,13,0.9989997744560242,0.001000218,13,1,13,1,0.9996426701545715,1384,0.989985694
1398,4,4,4,0.998998225,0.001001791,4,1,4,1,0.9999663233757019,1385,0.989992852
1399,2,2,2,0.998998761,0.001001258,2,1,2,1,0.9999936819076538,1386,0.99
1400,5,5,5,0.9989985227584839,0.001001466,5,1,5,1,0.99728924,1387,0.990007138
1401,15,15,15,0.9989938735961914,0.001006125,15,1,15,1,0.9993968605995178,1388,0.990014265
1402,24,24,24,0.9989961385726929,0.001003875,24,1,24,1,0.9986497759819031,1389,0.990021383
1403,19,19,19,0.9990000128746033,0.001000009,19,1,19,1,0.9974780678749084,1390,0.99002849
1404,1,1,1,0.9989940524101257,0.001005972,1,1,1,1,0.9878476858139038,1391,0.990035587
1405,6,6,6,0.998999834,0.00100014,6,1,6,1,0.973335326,1392,0.990042674
1406,15,15,15,0.9989774227142334,0.001022556,15,1,15,1,0.999786377,1393,0.990049751
1407,6,6,6,0.9989773035049438,0.001022668,6,1,6,1,0.9777234792709351,1394,0.990056818
1408,2,2,2,0.9989907145500183,0.001009304,2,1,2,1,0.9999737739562988,1395,0.990063875
1409,24,24,24,0.9989905953407288,0.001009386,24,1,24,1,0.9900853633880615,1396,0.990070922
1410,27,27,17,0.9989999532699585,0.001000018,27,1,27,1,0.16133126616477966,1397,0.990077959
1411,2,2,19,0.9989914298057556,0.001008561,2,1,2,1,0.3456820845603943,1398,0.990084986
1412,13,13,13,0.9989997148513794,0.00100026,13,1,13,1,0.9968755841255188,1399,0.990092003
1413,14,14,14,0.9989955425262451,0.001004447,14,1,14,1,0.9982352256774902,1400,0.99009901
1414,17,17,17,0.9989995956420898,0.001000403,17,1,17,1,0.9999982118606567,1401,0.990106007
1415,19,19,19,0.9989997744560242,0.001000252,19,1,19,1,0.9999942779541016,1402,0.990112994
1416,22,22,22,0.9989999532699585,0.001000028,22,1,22,1,0.9730093479156494,1403,0.990119972
1417,4,4,23,0.9989994764328003,0.001000537,4,1,4,1,0.13420264422893524,1404,0.990126939
1418,22,22,19,0.9989985227584839,0.001001455,22,1,22,1,0.6382156014442444,1405,0.990133897
1419,0,0,0,0.9989922642707825,0.001007759,0,1,0,1,1,1406,0.990140845
1420,1,1,1,0.9989922046661377,0.00100777,1,1,1,1,0.9953838586807251,1407,0.990147783
1421,17,17,17,0.9989908337593079,0.001009183,17,1,17,1,0.9975675344467163,1408,0.990154712
1422,1,1,1,0.9989854097366333,0.001014618,1,1,1,1,0.9999706745147705,1409,0.99016163
1423,2,2,5,0.9989856481552124,0.001014328,2,1,2,1,0.1999848634004593,1410,0.990168539
1424,14,14,14,0.9989999532699585,0.001000067,14,1,14,1,0.9996715784072876,1411,0.990175439
1425,2,2,2,0.998997688,0.001002301,2,1,2,1,0.9927252531051636,1412,0.990182328
1426,2,2,2,0.9989995360374451,0.001000442,2,1,2,1,0.999981165,1413,0.990189208
1427,2,2,2,0.9989999532699585,0.001000063,2,1,2,1,0.9995198845863342,1414,0.990196078
1428,4,4,4,0.9989976286888123,0.001002387,4,1,4,1,0.6755549907684326,1415,0.990202939
1429,0,0,0,0.9989997148513794,0.001000285,0,1,0,1,0.9995715022087097,1416,0.99020979
1430,9,9,9,0.9989976286888123,0.001002354,9,1,9,1,0.9976465702056885,1417,0.990216632
1431,5,5,5,0.9989954233169556,0.001004573,5,1,5,1,0.9951900243759155,1418,0.990223464
1432,6,6,6,0.9989868998527527,0.001013119,6,1,6,1,0.9894961714744568,1419,0.990230286
1433,24,24,24,0.998999298,0.001000729,24,1,24,1,0.9999693036079407,1420,0.990237099
1434,5,5,14,0.9989997148513794,0.001000304,5,1,5,1,0.38057154417037964,1421,0.990243902
1435,13,13,13,0.9989965558052063,0.001003465,13,1,13,1,0.9846358895301819,1422,0.990250696
1436,4,4,4,0.9989962577819824,0.001003729,4,1,4,1,0.9995689988136292,1423,0.990257481
1437,2,2,2,0.9989989995956421,0.001000993,2,1,2,1,0.9995692372322083,1424,0.990264256
1438,26,26,26,0.9989984631538391,0.00100154,26,1,26,1,0.9899507761001587,1425,0.990271022
1439,21,21,21,0.9989873766899109,0.001012639,21,1,21,1,0.9677298069000244,1426,0.990277778
1440,23,23,23,0.9989996552467346,0.00100037,23,1,23,1,0.9994297027587891,1427,0.990284525
1441,2,2,2,0.9989983439445496,0.001001677,2,1,2,1,0.9999955892562866,1428,0.990291262
1442,4,4,4,0.9989981055259705,0.001001894,4,1,4,1,0.998527467,1429,0.99029799
1443,11,11,20,0.9989972710609436,0.001002754,11,1,11,1,0.37977465987205505,1430,0.990304709
1444,26,26,26,0.9989939332008362,0.001006052,26,1,26,1,0.9999591112136841,1431,0.990311419
1445,24,24,10,0.998993456,0.001006554,24,1,24,1,0.3902444839477539,1432,0.990318119
1446,13,13,13,0.9990000128746033,0.001000007,13,1,13,1,0.995078444,1433,0.99032481
1447,18,18,18,0.9989998936653137,0.001000126,18,1,18,1,0.9981372952461243,1434,0.990331492
1448,9,9,9,0.9989997744560242,0.001000216,9,1,9,1,0.9959564208984375,1435,0.990338164
1449,6,6,6,0.9989991188049316,0.00100088,6,1,6,1,0.779066801,1436,0.990344828
1450,10,10,10,0.9989964962005615,0.00100349,10,1,10,1,0.9979754686355591,1437,0.990351482
1451,2,2,2,0.9989997148513794,0.001000287,2,1,2,1,0.9988764524459839,1438,0.990358127
1452,12,12,12,0.9989931583404541,0.001006833,12,1,12,1,0.9999297857284546,1439,0.990364763
1453,12,12,12,0.998992383,0.001007644,12,1,12,1,0.9652078151702881,1440,0.990371389
1454,5,5,5,0.9989754557609558,0.001024526,5,1,5,1,0.999995768,1441,0.990378007
1455,5,5,5,0.9989753365516663,0.001024647,5,1,5,1,0.8803076148033142,1442,0.990384615
1456,5,5,5,0.998921275,0.00107871,5,1,5,1,0.9992489814758301,1443,0.990391215
1457,24,24,24,0.9989203810691833,0.001079609,24,1,24,1,0.994880199,1444,0.990397805
1458,1,1,1,0.9989357590675354,0.001064235,1,1,1,1,0.9998151659965515,1445,0.990404387
1459,14,14,14,0.9989351034164429,0.001064915,14,1,14,1,0.9993827939033508,1446,0.990410959
1460,1,1,1,0.9989404678344727,0.00105951,1,1,1,1,0.9921232461929321,1447,0.990417522
1461,8,8,8,0.9989497661590576,0.001050233,8,1,8,1,0.8664608001708984,1448,0.990424077
1462,18,18,18,0.9989732503890991,0.001026768,18,1,18,1,0.9918457865715027,1449,0.990430622
1463,12,12,12,0.9989847540855408,0.00101527,12,1,12,1,0.9999927878379822,1450,0.990437158
1464,7,7,7,0.9989851713180542,0.00101484,7,1,7,1,0.9999884366989136,1451,0.990443686
1465,14,14,14,0.9989851117134094,0.001014863,14,1,14,1,0.9998549818992615,1452,0.990450205
1466,22,22,22,0.9989838600158691,0.00101614,22,1,22,1,0.8755655288696289,1453,0.990456714
1467,7,7,7,0.9989993572235107,0.001000614,7,1,7,1,0.9993137717247009,1454,0.990463215
1468,1,1,1,0.9989973306655884,0.00100266,1,1,1,1,0.9206928610801697,1455,0.990469707
1469,3,3,3,0.9989796876907349,0.001020283,3,1,3,1,0.9688475131988525,1456,0.99047619
1470,9,14,27,0.9989956617355347,0.001004359,14,0,27,0,0.5997554659843445,1456,0.989802855
1471,13,13,13,0.9989227652549744,0.00107726,13,1,13,1,0.9820384383201599,1457,0.989809783
1472,17,17,17,0.9989368915557861,0.001063111,17,1,17,1,0.9982955455780029,1458,0.989816701
1473,1,1,1,0.9989331960678101,0.001066812,1,1,1,1,0.875988781,1459,0.989823609
1474,16,16,16,0.9989656209945679,0.001034351,16,1,16,1,0.9988713264465332,1460,0.989830508
1475,17,17,17,0.9989649057388306,0.001035113,17,1,17,1,0.8096924424171448,1461,0.989837398
1476,20,20,20,0.998996377,0.00100362,20,1,20,1,0.8606976270675659,1462,0.989844279
1477,4,4,4,0.9989996552467346,0.001000358,4,1,4,1,0.9897976517677307,1463,0.98985115
1478,25,25,23,0.9989898204803467,0.001010157,25,1,25,1,0.17816762626171112,1464,0.989858012
1479,2,2,2,0.9989999532699585,0.001000021,2,1,2,1,0.9902842044830322,1465,0.989864865
1480,11,11,11,0.9989994168281555,0.001000557,11,1,11,1,0.9690824151039124,1466,0.989871708
1481,15,15,11,0.9989967346191406,0.001003293,15,1,15,1,0.3239958584308624,1467,0.989878543
1482,9,9,9,0.9989998936653137,0.001000119,9,1,9,1,0.9948446750640869,1468,0.989885367
1483,3,3,20,0.9989978075027466,0.001002199,3,1,3,1,0.3937360644340515,1469,0.989892183
1484,14,14,14,0.998999834,0.00100015,14,1,14,1,0.9981486797332764,1470,0.98989899
1485,2,2,2,0.9989959597587585,0.001004028,2,1,2,1,0.9997780919075012,1471,0.989905787
1486,7,7,7,0.9989939332008362,0.001006089,7,1,7,1,0.9882685542106628,1472,0.989912576
1487,4,4,4,0.9989877939224243,0.001012191,4,1,4,1,0.9296389222145081,1473,0.989919355
1488,5,5,5,0.9989680647850037,0.001031932,5,1,5,1,0.9849697947502136,1474,0.989926125
1489,6,6,21,0.9989756345748901,0.001024363,6,1,6,1,0.5652850866317749,1475,0.989932886
1490,19,19,19,0.9989944100379944,0.001005599,19,1,19,1,0.99998939,1476,0.989939638
1491,24,24,24,0.9989946484565735,0.001005367,24,1,24,1,0.9658186435699463,1477,0.989946381
1492,14,14,14,0.9989991188049316,0.001000865,14,1,14,1,0.9991830587387085,1478,0.989953115
1493,12,12,12,0.9989995956420898,0.001000404,12,1,12,1,0.999991238,1479,0.989959839
1494,7,7,7,0.9989992380142212,0.001000777,7,1,7,1,0.9998456239700317,1480,0.989966555
1495,0,0,0,0.9989979863166809,0.001002017,0,1,0,1,0.9999992251396179,1481,0.989973262
1496,26,26,26,0.9989978671073914,0.001002155,26,1,26,1,0.9959293603897095,1482,0.98997996
1497,11,11,11,0.9989914894104004,0.001008522,11,1,11,1,0.8706473708152771,1483,0.989986649
1498,4,4,13,0.9989997744560242,0.001000215,4,1,4,1,0.7066617608070374,1484,0.989993329
1499,3,3,20,0.9989913702011108,0.001008608,3,1,3,1,0.18497946858406067,1485,0.99
1500,2,2,2,0.9989949464797974,0.00100504,2,1,2,1,0.9998663663864136,1486,0.990006662
1501,27,27,9,0.9989957213401794,0.001004268,27,1,27,1,0.2704855799674988,1487,0.990013316
1502,5,5,5,0.9989951252937317,0.001004863,5,1,5,1,0.997002363,1488,0.99001996
1503,3,3,3,0.9989928603172302,0.001007115,3,1,3,1,0.9999374151229858,1489,0.990026596
1504,16,16,16,0.9989931583404541,0.001006813,16,1,16,1,0.986411989,1490,0.990033223
1505,27,27,27,0.9989995956420898,0.001000421,27,1,27,1,0.982088566,1491,0.990039841
1506,14,14,14,0.9989899396896362,0.00101004,14,1,14,1,0.9996894598007202,1492,0.99004645
1507,17,17,17,0.9989872574806213,0.00101272,17,1,17,1,0.9984692931175232,1493,0.99005305
1508,13,13,13,0.998979926,0.00102005,13,1,13,1,0.7427249550819397,1494,0.990059642
1509,20,20,20,0.9989993572235107,0.001000638,20,1,20,1,0.9494598507881165,1495,0.990066225
1510,14,14,14,0.9989985823631287,0.001001412,14,1,14,1,0.947209358,1496,0.990072799
1511,19,19,19,0.9989901781082153,0.001009818,19,1,19,1,0.987038791,1497,0.990079365
1512,6,6,6,0.9989994168281555,0.001000604,6,1,6,1,0.826359212,1498,0.990085922
1513,7,7,7,0.998997152,0.001002877,7,1,7,1,0.9999802112579346,1499,0.99009247
1514,26,26,26,0.9989973902702332,0.001002637,26,1,26,1,0.9999993443489075,1500,0.99009901
1515,11,11,20,0.9989973306655884,0.001002676,11,1,11,1,0.5766777396202087,1501,0.990105541
1516,14,14,14,0.9989997744560242,0.001000227,14,1,14,1,0.9951446652412415,1502,0.990112063
1517,23,23,23,0.9989991784095764,0.00100085,23,1,23,1,0.9972555041313171,1503,0.990118577
1518,16,16,16,0.9989991784095764,0.001000821,16,1,16,1,0.9969068169593811,1504,0.990125082
1519,12,12,12,0.9989998936653137,0.001000082,12,1,12,1,0.9988818168640137,1505,0.990131579
