round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
5952,0,49.66%,85.64%,0.0153,"[0.9848632216453552, 0.01513671875]"
5953,1,49.66%,85.64%,0.1313,"[0.12187092751264572, 0.8781290650367737]"
5954,1,49.67%,85.64%,0.1374,"[0.13118961453437805, 0.8688103556632996]"
5955,0,49.66%,85.64%,0.0135,"[0.9866122007369995, 0.013387822546064854]"
5956,0,49.66%,85.63%,1.975,"[0.13353778421878815, 0.866462230682373]"
5957,1,49.66%,85.63%,0.1495,"[0.14244838058948517, 0.857551634311676]"
5958,0,49.66%,85.64%,0.0135,"[0.9866021871566772, 0.013397809118032455]"
5959,1,49.66%,85.64%,0.1739,"[0.15171478688716888, 0.8482851386070251]"
5960,1,49.67%,85.64%,0.1476,"[0.13126027584075928, 0.8687397241592407]"
5961,1,49.68%,85.64%,0.1503,"[0.14257241785526276, 0.8574275970458984]"
5962,0,49.67%,85.64%,0.1909,"[0.7437084913253784, 0.2562914788722992]"
5963,0,49.66%,85.65%,0.0141,"[0.9858431220054626, 0.014156932942569256]"
5964,0,49.66%,85.63%,1.683,"[0.153076171875, 0.846923828125]"
5965,0,49.65%,85.64%,0.0158,"[0.983801543712616, 0.016198448836803436]"
5966,0,49.64%,85.62%,1.4644,"[0.33327773213386536, 0.666722297668457]"
5967,1,49.65%,85.62%,0.127,"[0.11913175135850906, 0.8808682560920715]"
5968,1,49.66%,85.63%,0.1675,"[0.17666953802108765, 0.8233304619789124]"
5969,1,49.66%,85.61%,0.6444,"[0.5695037841796875, 0.4304962158203125]"
5970,1,49.67%,85.61%,0.1563,"[0.14871546626091003, 0.8512845039367676]"
5971,0,49.67%,85.62%,0.2287,"[0.5104727745056152, 0.48952725529670715]"
5972,1,49.67%,85.62%,0.2243,"[0.18211767077445984, 0.8178822994232178]"
5973,1,49.68%,85.62%,0.1419,"[0.13113750517368317, 0.868862509727478]"
5974,1,49.69%,85.62%,0.1438,"[0.13486328721046448, 0.8651367425918579]"
5975,1,49.70%,85.63%,0.1316,"[0.12174925208091736, 0.878250777721405]"
5976,1,49.71%,85.63%,0.2812,"[0.1893870085477829, 0.8106129765510559]"
5977,0,49.70%,85.63%,0.0134,"[0.9866755604743958, 0.013324452564120293]"
5978,0,49.69%,85.63%,0.0134,"[0.9866530299186707, 0.013346931897103786]"
5979,1,49.70%,85.64%,0.1804,"[0.16660240292549133, 0.8333975672721863]"
5980,0,49.69%,85.64%,0.0136,"[0.9864858388900757, 0.013514217920601368]"
5981,0,49.68%,85.64%,0.0135,"[0.986620306968689, 0.013379662297666073]"
5982,0,49.67%,85.64%,0.0136,"[0.9865202903747559, 0.013479671441018581]"
5983,1,49.68%,85.65%,0.1304,"[0.12671945989131927, 0.8732805252075195]"
5984,1,49.69%,85.65%,0.1549,"[0.14187854528427124, 0.858121395111084]"
5985,1,49.70%,85.65%,0.1348,"[0.12907646596431732, 0.8709235191345215]"
5986,1,49.71%,85.65%,0.1495,"[0.13599973917007446, 0.8640002608299255]"
5987,1,49.72%,85.65%,0.1305,"[0.12326793372631073, 0.8767320513725281]"
5988,0,49.71%,85.66%,0.0134,"[0.9866569638252258, 0.01334300171583891]"
5989,0,49.70%,85.66%,0.0134,"[0.986693799495697, 0.013306203298270702]"
5990,0,49.69%,85.66%,0.0146,"[0.9853194952011108, 0.014680552296340466]"
5991,1,49.70%,85.66%,0.1312,"[0.12536926567554474, 0.8746307492256165]"
5992,0,49.69%,85.65%,1.3469,"[0.23240159451961517, 0.7675984501838684]"
5993,0,49.68%,85.65%,0.0272,"[0.9662501811981201, 0.03374989703297615]"
5994,0,49.67%,85.65%,0.0132,"[0.9868478178977966, 0.01315214205533266]"
5995,0,49.67%,85.66%,0.0133,"[0.9867587685585022, 0.01324120070785284]"
5996,0,49.66%,85.66%,0.0132,"[0.9868389964103699, 0.01316104643046856]"
5997,1,49.67%,85.66%,0.123,"[0.11570767313241959, 0.8842923045158386]"
5998,1,49.67%,85.66%,0.1299,"[0.12429646402597427, 0.8757035732269287]"
5999,1,49.68%,85.67%,0.1349,"[0.1320074051618576, 0.867992639541626]"
6000,0,49.68%,85.65%,1.9645,"[0.1379820704460144, 0.8620178699493408]"
6001,0,49.67%,85.65%,0.0131,"[0.9869359135627747, 0.013064106926321983]"
6002,0,49.66%,85.66%,0.0132,"[0.9868649840354919, 0.013134990818798542]"
6003,0,49.65%,85.66%,0.0134,"[0.9866892695426941, 0.013310774229466915]"
6004,1,49.66%,85.66%,0.2056,"[0.2672334313392639, 0.7327665090560913]"
6005,1,49.67%,85.66%,0.1394,"[0.12439031153917313, 0.8756096959114075]"
6006,1,49.68%,85.67%,0.1734,"[0.1566043496131897, 0.8433956503868103]"
6007,0,49.67%,85.65%,1.8679,"[0.15329918265342712, 0.8467008471488953]"
6008,1,49.68%,85.65%,0.1516,"[0.1408711075782776, 0.8591288328170776]"
6009,0,49.67%,85.66%,0.3658,"[0.6005445718765259, 0.3994554281234741]"
6010,1,49.68%,85.66%,0.1723,"[0.14336630702018738, 0.856633722782135]"
6011,1,49.68%,85.66%,0.1343,"[0.12870469689369202, 0.8712952733039856]"
6012,0,49.68%,85.66%,0.0134,"[0.9866655468940735, 0.013334410265088081]"
6013,0,49.67%,85.67%,0.0131,"[0.9869471788406372, 0.013052829541265965]"
6014,1,49.68%,85.67%,0.1609,"[0.24608288705348969, 0.7539170980453491]"
6015,0,49.67%,85.65%,0.4035,"[0.3123302161693573, 0.6876698136329651]"
6016,1,49.68%,85.66%,0.1544,"[0.15382851660251617, 0.8461714386940002]"
6017,0,49.67%,85.64%,2.053,"[0.1307147890329361, 0.8692852854728699]"
6018,0,49.66%,85.65%,0.0131,"[0.9869662523269653, 0.013033720664680004]"
6019,1,49.67%,85.65%,0.2272,"[0.15144097805023193, 0.8485589623451233]"
6020,1,49.68%,85.65%,0.1607,"[0.1497495323419571, 0.8502504229545593]"
6021,0,49.67%,85.65%,0.0132,"[0.9869168996810913, 0.01308306772261858]"
6022,1,49.68%,85.65%,0.2246,"[0.3426130414009094, 0.6573869585990906]"
6023,1,49.68%,85.66%,0.1368,"[0.13054969906806946, 0.8694503307342529]"
6024,0,49.68%,85.66%,0.0132,"[0.9868472218513489, 0.01315274927765131]"
6025,1,49.68%,85.66%,0.1743,"[0.14655707776546478, 0.853442907333374]"
6026,1,49.69%,85.66%,0.131,"[0.12515246868133545, 0.8748474717140198]"
6027,1,49.70%,85.67%,0.1344,"[0.12388870120048523, 0.8761113286018372]"
6028,1,49.71%,85.67%,0.1535,"[0.1433783918619156, 0.8566215634346008]"
6029,1,49.72%,85.67%,0.1422,"[0.13521622121334076, 0.8647838234901428]"
6030,0,49.71%,85.67%,0.0134,"[0.9866325259208679, 0.013367538340389729]"
6031,0,49.70%,85.68%,0.0134,"[0.9866514205932617, 0.013348552398383617]"
6032,1,49.71%,85.68%,0.1763,"[0.15612895786762238, 0.8438710570335388]"
6033,1,49.72%,85.68%,0.1377,"[0.1298375427722931, 0.8701624870300293]"
6034,0,49.71%,85.68%,0.0132,"[0.9869325757026672, 0.013067439198493958]"
6035,0,49.70%,85.69%,0.013,"[0.9870822429656982, 0.012917772866785526]"
6036,1,49.71%,85.69%,0.1303,"[0.1299193948507309, 0.8700805902481079]"
6037,1,49.72%,85.69%,0.1306,"[0.12219521403312683, 0.8778047561645508]"
6038,1,49.73%,85.69%,0.1461,"[0.13520650565624237, 0.8647934198379517]"
6039,0,49.72%,85.68%,2.0086,"[0.1402634233236313, 0.8597365617752075]"
6040,0,49.71%,85.68%,0.0138,"[0.9863378405570984, 0.013662219978868961]"
6041,1,49.72%,85.68%,0.1478,"[0.13754501938819885, 0.8624550104141235]"
6042,0,49.71%,85.69%,0.013,"[0.9870980381965637, 0.012901888228952885]"
6043,1,49.72%,85.69%,0.1856,"[0.17632243037223816, 0.8236775398254395]"
6044,0,49.71%,85.67%,0.8884,"[0.4008910357952118, 0.5991089344024658]"
6045,1,49.72%,85.68%,0.1293,"[0.11901747435331345, 0.880982518196106]"
6046,0,49.71%,85.68%,0.5265,"[0.5260037779808044, 0.47399625182151794]"
6047,1,49.72%,85.68%,0.1311,"[0.12280166149139404, 0.877198338508606]"
6048,0,49.71%,85.67%,1.7431,"[0.18715161085128784, 0.8128484487533569]"
6049,1,49.72%,85.67%,0.1656,"[0.1394195407629013, 0.8605805039405823]"
6050,1,49.73%,85.67%,0.2422,"[0.20311838388442993, 0.7968816161155701]"
6051,1,49.74%,85.67%,0.1221,"[0.11484494805335999, 0.8851550221443176]"
6052,1,49.74%,85.68%,0.1406,"[0.13189318776130676, 0.8681067824363708]"
6053,0,49.74%,85.68%,0.0129,"[0.9871604442596436, 0.012839611619710922]"
6054,0,49.73%,85.68%,0.0149,"[0.9858601093292236, 0.014139858074486256]"
6055,0,49.72%,85.67%,1.5278,"[0.21788731217384338, 0.782112717628479]"
6056,1,49.73%,85.67%,0.1724,"[0.15633033215999603, 0.8436697125434875]"
6057,0,49.72%,85.67%,0.0129,"[0.9872111082077026, 0.012788966298103333]"
6058,1,49.73%,85.67%,0.23,"[0.19629745185375214, 0.8037025332450867]"
6059,1,49.74%,85.68%,0.132,"[0.12281405925750732, 0.8771859407424927]"
6060,1,49.74%,85.68%,0.1617,"[0.14941054582595825, 0.850589394569397]"
6061,0,49.74%,85.68%,0.013,"[0.9871014356613159, 0.012898586690425873]"
6062,0,49.73%,85.68%,0.0129,"[0.9871358275413513, 0.01286423858255148]"
6063,1,49.74%,85.69%,0.1326,"[0.1226281002163887, 0.8773719072341919]"
6064,1,49.74%,85.69%,0.1248,"[0.1167030930519104, 0.8832969069480896]"
6065,0,49.74%,85.67%,1.8237,"[0.16064207255840302, 0.839357852935791]"
6066,0,49.73%,85.66%,1.3786,"[0.25898608565330505, 0.7410138845443726]"
6067,1,49.74%,85.66%,0.1603,"[0.154135063290596, 0.8458648920059204]"
6068,0,49.73%,85.66%,0.0135,"[0.9865885376930237, 0.013411462306976318]"
6069,1,49.74%,85.67%,0.2156,"[0.1962289810180664, 0.8037710785865784]"
6070,0,49.73%,85.67%,0.013,"[0.9871475100517273, 0.012852441519498825]"
6071,0,49.72%,85.66%,0.8211,"[0.26423442363739014, 0.7357656359672546]"
6072,1,49.73%,85.66%,0.1512,"[0.14320272207260132, 0.8567972779273987]"
6073,1,49.74%,85.66%,0.1624,"[0.15773628652095795, 0.8422636985778809]"
6074,0,49.73%,85.66%,0.0128,"[0.9873102903366089, 0.012689639814198017]"
6075,0,49.72%,85.65%,1.8649,"[0.15320201218128204, 0.8467980027198792]"
6076,1,49.73%,85.65%,0.17,"[0.15712811052799225, 0.8428718447685242]"
6077,0,49.72%,85.65%,0.1453,"[0.9678216576576233, 0.03217832371592522]"
6078,0,49.71%,85.66%,0.0258,"[0.9696772694587708, 0.03032279573380947]"
6079,0,49.70%,85.66%,0.0127,"[0.987342357635498, 0.01265759952366352]"
6080,0,49.70%,85.66%,0.0147,"[0.9856153726577759, 0.01438460685312748]"
6081,1,49.70%,85.66%,0.2369,"[0.22826965153217316, 0.771730363368988]"
6082,1,49.71%,85.66%,0.1654,"[0.1426440179347992, 0.8573559522628784]"
6083,0,49.70%,85.65%,1.5479,"[0.16870960593223572, 0.8312904238700867]"
6084,0,49.70%,85.65%,0.0127,"[0.9873943328857422, 0.012605706229805946]"
6085,0,49.69%,85.66%,0.0127,"[0.9873921275138855, 0.012607877142727375]"
6086,0,49.68%,85.66%,0.2147,"[0.8069836497306824, 0.19301632046699524]"
6087,1,49.69%,85.64%,0.5934,"[0.5935483574867249, 0.4064517021179199]"
6088,1,49.70%,85.65%,0.1776,"[0.15800008177757263, 0.8419999480247498]"
6089,0,49.69%,85.65%,0.3684,"[0.510977566242218, 0.489022433757782]"
6090,0,49.68%,85.65%,0.0126,"[0.9874352216720581, 0.012564723379909992]"
6091,0,49.67%,85.65%,0.0127,"[0.9874080419540405, 0.012592008337378502]"
6092,1,49.68%,85.66%,0.4813,"[0.35885363817214966, 0.6411463618278503]"
6093,1,49.69%,85.64%,3.0089,"[0.8821261525154114, 0.11787384748458862]"
6094,1,49.70%,85.64%,0.4191,"[0.2782968580722809, 0.7217031121253967]"
6095,1,49.70%,85.65%,0.7356,"[0.46636518836021423, 0.5336347222328186]"
6096,1,49.71%,85.65%,0.146,"[0.14144998788833618, 0.8585500121116638]"
6097,1,49.72%,85.65%,0.2765,"[0.34335875511169434, 0.6566412448883057]"
6098,1,49.73%,85.65%,0.1854,"[0.16538891196250916, 0.8346111178398132]"
6099,0,49.72%,85.66%,0.0129,"[0.9872162938117981, 0.01278368104249239]"
6100,0,49.71%,85.64%,1.8082,"[0.14747297763824463, 0.8525269627571106]"
6101,1,49.72%,85.64%,0.2062,"[0.16259293258190155, 0.8374070525169373]"
6102,0,49.71%,85.65%,0.0131,"[0.9870321750640869, 0.012967840768396854]"
6103,1,49.72%,85.65%,0.4033,"[0.32674670219421387, 0.6732532978057861]"
6104,0,49.71%,85.65%,1.1711,"[0.8479740023612976, 0.1520259976387024]"
6105,0,49.71%,85.65%,0.0132,"[0.9868778586387634, 0.013122179545462132]"
6106,0,49.70%,85.66%,0.0132,"[0.9869608879089355, 0.013039106503129005]"
6107,1,49.71%,85.66%,0.145,"[0.13597480952739716, 0.8640251755714417]"
6108,1,49.71%,85.66%,0.1422,"[0.13379822671413422, 0.8662017583847046]"
6109,1,49.72%,85.66%,0.1553,"[0.14592230319976807, 0.8540777564048767]"
6110,1,49.73%,85.67%,0.1973,"[0.1894233375787735, 0.8105766773223877]"
6111,1,49.74%,85.67%,0.1659,"[0.1527380347251892, 0.847261905670166]"
6112,1,49.75%,85.67%,0.1388,"[0.13027752935886383, 0.8697224855422974]"
6113,1,49.75%,85.67%,0.1367,"[0.12587448954582214, 0.8741254806518555]"
6114,0,49.75%,85.66%,1.9176,"[0.14177371561527252, 0.8582263588905334]"
6115,0,49.74%,85.66%,0.1498,"[0.7900818586349487, 0.20991814136505127]"
6116,0,49.73%,85.65%,1.7079,"[0.15896353125572205, 0.8410364985466003]"
6117,1,49.74%,85.65%,0.1548,"[0.1557537019252777, 0.8442463278770447]"
6118,1,49.75%,85.65%,0.2854,"[0.23698480427265167, 0.7630152106285095]"
6119,0,49.74%,85.65%,0.0132,"[0.9868811368942261, 0.013118825852870941]"
6120,1,49.75%,85.66%,0.1386,"[0.12875507771968842, 0.8712449073791504]"
6121,0,49.74%,85.66%,0.0135,"[0.9865484833717346, 0.013451560400426388]"
6122,0,49.73%,85.66%,0.0142,"[0.9859578013420105, 0.014042188413441181]"
6123,1,49.74%,85.66%,0.1393,"[0.12924203276634216, 0.8707579970359802]"
6124,0,49.73%,85.67%,0.0135,"[0.986603856086731, 0.013396183028817177]"
6125,0,49.72%,85.65%,1.7657,"[0.17200984060764313, 0.8279901146888733]"
6126,1,49.73%,85.65%,0.1518,"[0.14181363582611084, 0.8581863641738892]"
6127,0,49.72%,85.66%,0.0133,"[0.9868084788322449, 0.013191494159400463]"
6128,1,49.73%,85.66%,0.1423,"[0.13243451714515686, 0.8675655126571655]"
6129,0,49.72%,85.66%,0.0132,"[0.9868736863136292, 0.013126322999596596]"
6130,1,49.73%,85.66%,0.1828,"[0.17033344507217407, 0.8296664953231812]"
6131,1,49.74%,85.67%,0.1713,"[0.1526598334312439, 0.8473401069641113]"
6132,0,49.73%,85.67%,0.1445,"[0.869479775428772, 0.13052020967006683]"
6133,0,49.72%,85.65%,1.3951,"[0.17928749322891235, 0.8207125663757324]"
6134,1,49.73%,85.66%,0.1507,"[0.1359715312719345, 0.8640284538269043]"
6135,1,49.74%,85.66%,0.1863,"[0.1500680148601532, 0.8499320149421692]"
6136,1,49.75%,85.66%,0.1503,"[0.13964895904064178, 0.8603510856628418]"
6137,0,49.74%,85.66%,0.5213,"[0.7637903690338135, 0.23620961606502533]"
6138,1,49.75%,85.67%,0.2255,"[0.1842043101787567, 0.8157956600189209]"
6139,0,49.74%,85.67%,0.0861,"[0.9438958168029785, 0.056104209274053574]"
6140,0,49.73%,85.67%,0.0133,"[0.9867814183235168, 0.013218648731708527]"
6141,1,49.74%,85.67%,0.1591,"[0.14697474241256714, 0.8530252575874329]"
6142,1,49.75%,85.67%,0.1371,"[0.1280956268310547, 0.8719044327735901]"
6143,0,49.74%,85.68%,0.013,"[0.987036406993866, 0.012963674031198025]"
6144,0,49.73%,85.66%,0.8149,"[0.3641679584980011, 0.6358321309089661]"
6145,0,49.72%,85.67%,0.013,"[0.9870834350585938, 0.012916631065309048]"
6146,0,49.72%,85.67%,0.3265,"[0.6366145610809326, 0.363385409116745]"
6147,0,49.71%,85.67%,0.0448,"[0.9609602093696594, 0.03903975710272789]"
6148,0,49.70%,85.67%,0.0279,"[0.9618098139762878, 0.03819020092487335]"
6149,0,49.69%,85.67%,0.0129,"[0.9871944785118103, 0.012805531732738018]"
6150,0,49.68%,85.68%,0.0129,"[0.9872092008590698, 0.01279075350612402]"
6151,1,49.69%,85.68%,0.3964,"[0.29930976033210754, 0.7006902098655701]"
6152,0,49.68%,85.68%,0.0128,"[0.9872487187385559, 0.012751322239637375]"
6153,1,49.69%,85.68%,0.1783,"[0.15314508974552155, 0.8468549251556396]"
6154,0,49.68%,85.69%,0.0128,"[0.987276017665863, 0.012724020518362522]"
6155,0,49.68%,85.69%,0.0128,"[0.9873162508010864, 0.012683812528848648]"
6156,0,49.67%,85.69%,0.0127,"[0.9873430728912354, 0.012656914070248604]"
6157,0,49.66%,85.69%,0.0127,"[0.9873448014259338, 0.012655138969421387]"
6158,0,49.65%,85.70%,0.0127,"[0.9873721599578857, 0.012627826072275639]"
6159,1,49.66%,85.70%,0.2617,"[0.23942074179649353, 0.7605792284011841]"
6160,1,49.67%,85.70%,0.2736,"[0.3126128017902374, 0.6873871684074402]"
6161,1,49.68%,85.70%,0.2281,"[0.20841722190380096, 0.7915828227996826]"
6162,0,49.67%,85.69%,1.4168,"[0.20146651566028595, 0.7985334992408752]"
6163,1,49.68%,85.69%,0.1492,"[0.1376519501209259, 0.8623480796813965]"
6164,0,49.67%,85.69%,0.0126,"[0.9874487519264221, 0.012551253661513329]"
6165,0,49.66%,85.68%,1.3825,"[0.21479161083698273, 0.7852084040641785]"
6166,1,49.67%,85.68%,0.1869,"[0.17321453988552094, 0.8267854452133179]"
6167,1,49.68%,85.68%,0.915,"[0.41541534662246704, 0.5845847129821777]"
6168,0,49.67%,85.69%,0.0144,"[0.9857298135757446, 0.01427016407251358]"
6169,0,49.66%,85.67%,1.8192,"[0.1694636344909668, 0.8305363059043884]"
6170,0,49.65%,85.67%,0.0127,"[0.9874053597450256, 0.012594611383974552]"
6171,0,49.64%,85.68%,0.0127,"[0.9873740077018738, 0.01262600813060999]"
6172,0,49.64%,85.68%,0.0127,"[0.9873653650283813, 0.01263465452939272]"
6173,1,49.64%,85.68%,0.2498,"[0.2120751291513443, 0.7879248261451721]"
6174,1,49.65%,85.68%,0.1937,"[0.1749691516160965, 0.8250308036804199]"
6175,0,49.64%,85.69%,0.0129,"[0.9872283935546875, 0.012771554291248322]"
6176,1,49.65%,85.69%,0.1903,"[0.17602750658988953, 0.8239725232124329]"
6177,0,49.64%,85.67%,0.9999,"[0.373867005109787, 0.6261329650878906]"
6178,0,49.64%,85.68%,0.0135,"[0.986531674861908, 0.013468357734382153]"
6179,1,49.64%,85.68%,0.1588,"[0.14711005985736847, 0.8528900146484375]"
6180,0,49.64%,85.68%,0.0128,"[0.9873188138008118, 0.012681250460445881]"
6181,0,49.63%,85.67%,1.3901,"[0.20238782465457916, 0.7976121306419373]"
6182,1,49.64%,85.67%,0.1563,"[0.14788533747196198, 0.8521146774291992]"
6183,1,49.64%,85.67%,0.2771,"[0.2520815134048462, 0.7479185461997986]"
6184,0,49.64%,85.68%,1.1197,"[0.853117048740387, 0.14688292145729065]"
6185,1,49.64%,85.68%,0.2096,"[0.18577677011489868, 0.8142232298851013]"
6186,1,49.65%,85.68%,0.1756,"[0.16562438011169434, 0.8343756198883057]"
6187,1,49.66%,85.68%,0.194,"[0.18738220632076263, 0.8126177787780762]"
6188,0,49.65%,85.68%,0.0128,"[0.987316906452179, 0.012683046981692314]"
6189,1,49.66%,85.69%,0.1743,"[0.16243010759353638, 0.8375698328018188]"
6190,0,49.65%,85.69%,0.0129,"[0.987169623374939, 0.012830366380512714]"
6191,1,49.66%,85.68%,0.3846,"[0.5813530683517456, 0.4186469316482544]"
6192,1,49.67%,85.68%,0.1631,"[0.1787824183702469, 0.8212175965309143]"
6193,1,49.68%,85.68%,0.2791,"[0.2817484140396118, 0.718251645565033]"
6194,1,49.69%,85.68%,0.1614,"[0.14252373576164246, 0.8574762940406799]"
6195,1,49.69%,85.68%,0.1443,"[0.135512113571167, 0.8644878268241882]"
6196,0,49.69%,85.69%,0.0127,"[0.9873338937759399, 0.012666052207350731]"
6197,0,49.68%,85.69%,0.786,"[0.7252113223075867, 0.27478867769241333]"
6198,0,49.67%,85.69%,1.7217,"[0.5671629905700684, 0.43283697962760925]"
6199,1,49.68%,85.69%,0.172,"[0.23758673667907715, 0.7624133229255676]"
6200,1,49.69%,85.70%,0.1345,"[0.12620998919010162, 0.8737900257110596]"
6201,0,49.68%,85.70%,0.0126,"[0.9874730110168457, 0.012526963837444782]"
6202,0,49.67%,85.68%,0.6132,"[0.475167840719223, 0.5248321890830994]"
6203,1,49.68%,85.69%,0.1507,"[0.14203210175037384, 0.8579679131507874]"
6204,0,49.67%,85.67%,0.6237,"[0.16760312020778656, 0.832396924495697]"
6205,1,49.68%,85.68%,0.1527,"[0.13412964344024658, 0.8658704161643982]"
6206,1,49.69%,85.68%,0.1684,"[0.1665402352809906, 0.833459734916687]"
6207,1,49.69%,85.68%,0.1882,"[0.16585834324359894, 0.8341416716575623]"
6208,1,49.70%,85.68%,0.1675,"[0.15456248819828033, 0.8454375267028809]"
6209,1,49.71%,85.68%,0.181,"[0.15610826015472412, 0.8438917398452759]"
6210,1,49.72%,85.69%,0.1439,"[0.1342821568250656, 0.865717887878418]"
6211,1,49.73%,85.69%,0.1388,"[0.1331055760383606, 0.8668944239616394]"
6212,1,49.73%,85.69%,0.1446,"[0.13329607248306274, 0.8667039275169373]"
6213,1,49.74%,85.69%,0.1496,"[0.13912010192871094, 0.8608798980712891]"
6214,0,49.73%,85.70%,0.0124,"[0.9876543879508972, 0.012345602735877037]"
6215,1,49.74%,85.70%,0.1517,"[0.1416042298078537, 0.8583957552909851]"
6216,0,49.73%,85.70%,0.0129,"[0.9872904419898987, 0.012709592469036579]"
6217,0,49.73%,85.69%,1.7888,"[0.17470774054527283, 0.8252922296524048]"
6218,0,49.72%,85.69%,0.0123,"[0.9877784848213196, 0.012221509590744972]"
6219,1,49.73%,85.69%,0.1515,"[0.13866424560546875, 0.8613356947898865]"
6220,0,49.72%,85.69%,0.0125,"[0.9874881505966187, 0.012511826120316982]"
6221,0,49.71%,85.70%,0.0122,"[0.9878182411193848, 0.012181796133518219]"
6222,1,49.72%,85.70%,0.1531,"[0.15087756514549255, 0.8491224646568298]"
6223,0,49.71%,85.70%,0.013,"[0.9870282411575317, 0.012971778400242329]"
6224,0,49.70%,85.69%,1.5825,"[0.1751784086227417, 0.8248215913772583]"
6225,1,49.71%,85.69%,0.1597,"[0.14962905645370483, 0.8503708839416504]"
6226,0,49.70%,85.69%,0.0122,"[0.9878560900688171, 0.012143921107053757]"
6227,0,49.69%,85.68%,1.8843,"[0.1460944563150406, 0.8539056181907654]"
6228,1,49.70%,85.68%,0.1649,"[0.15077973902225494, 0.8492202758789062]"
6229,1,49.71%,85.68%,0.1623,"[0.14282917976379395, 0.857170820236206]"
6230,0,49.70%,85.67%,1.7307,"[0.17022450268268585, 0.8297755122184753]"
6231,1,49.71%,85.67%,0.1714,"[0.1717599779367447, 0.8282400369644165]"
6232,1,49.72%,85.67%,0.1631,"[0.14675794541835785, 0.853242039680481]"
6233,1,49.73%,85.68%,0.1867,"[0.1603221595287323, 0.8396778106689453]"
6234,1,49.74%,85.68%,0.2074,"[0.17420324683189392, 0.8257967829704285]"
6235,1,49.74%,85.68%,0.2374,"[0.20483055710792542, 0.7951694130897522]"
6236,1,49.75%,85.68%,0.194,"[0.18517208099365234, 0.8148279190063477]"
6237,1,49.76%,85.68%,0.1496,"[0.13814008235931396, 0.8618598580360413]"
6238,0,49.75%,85.67%,1.8376,"[0.1568201631307602, 0.8431798219680786]"
6239,1,49.76%,85.67%,0.1393,"[0.12671904265880585, 0.8732810020446777]"
6240,0,49.75%,85.66%,1.4268,"[0.2814892530441284, 0.7185107469558716]"
6241,1,49.76%,85.66%,0.1486,"[0.13838990032672882, 0.8616100549697876]"
6242,0,49.75%,85.66%,0.0122,"[0.987841784954071, 0.012158294208347797]"
6243,0,49.74%,85.67%,0.0123,"[0.98781418800354, 0.012185825034976006]"
6244,0,49.74%,85.67%,0.0124,"[0.9876222014427185, 0.012377767823636532]"
6245,1,49.74%,85.67%,0.1489,"[0.14130903780460358, 0.8586909770965576]"
6246,1,49.75%,85.67%,0.142,"[0.13116206228733063, 0.8688379526138306]"
6247,1,49.76%,85.68%,0.1904,"[0.16943830251693726, 0.8305617570877075]"
6248,1,49.77%,85.68%,0.2006,"[0.15926210582256317, 0.8407379388809204]"
6249,1,49.78%,85.66%,0.3356,"[0.7046345472335815, 0.29536551237106323]"
6250,0,49.77%,85.67%,0.0126,"[0.9875293970108032, 0.012470647692680359]"
6251,1,49.78%,85.67%,0.139,"[0.12983497977256775, 0.8701649904251099]"
6252,0,49.77%,85.67%,0.0123,"[0.9877939224243164, 0.012206039391458035]"
6253,0,49.76%,85.67%,0.0123,"[0.9878133535385132, 0.012186586856842041]"
6254,1,49.77%,85.68%,0.1635,"[0.14592355489730835, 0.8540764451026917]"
6255,0,49.76%,85.68%,0.0124,"[0.9876843690872192, 0.01231566071510315]"
6256,1,49.77%,85.68%,0.3036,"[0.1568644493818283, 0.8431355953216553]"
6257,1,49.78%,85.68%,0.2204,"[0.1612200140953064, 0.8387800455093384]"
6258,1,49.78%,85.68%,0.1449,"[0.1430312693119049, 0.8569687008857727]"
6259,0,49.78%,85.69%,0.0124,"[0.9876883625984192, 0.012311700731515884]"
6260,1,49.78%,85.69%,0.1663,"[0.1556946337223053, 0.8443053960800171]"
6261,1,49.79%,85.69%,0.1468,"[0.14039351046085358, 0.8596064448356628]"
6262,0,49.78%,85.68%,1.7723,"[0.19753308594226837, 0.8024669289588928]"
6263,1,49.79%,85.68%,0.1548,"[0.13663510978221893, 0.8633649349212646]"
6264,1,49.80%,85.68%,0.1575,"[0.14407330751419067, 0.8559266924858093]"
6265,0,49.79%,85.68%,0.0236,"[0.9791812896728516, 0.02081865631043911]"
6266,0,49.78%,85.69%,0.0136,"[0.9863160252571106, 0.013683980330824852]"
6267,0,49.78%,85.69%,0.0124,"[0.9876060485839844, 0.012393983080983162]"
6268,0,49.77%,85.69%,0.027,"[0.9181848168373108, 0.0818152204155922]"
6269,1,49.78%,85.69%,0.1391,"[0.12993940711021423, 0.8700605630874634]"
6270,0,49.77%,85.70%,0.0126,"[0.9873429536819458, 0.012657009065151215]"
6271,1,49.78%,85.70%,0.1755,"[0.1588875949382782, 0.8411123752593994]"
6272,1,49.78%,85.70%,0.1428,"[0.12726490199565887, 0.8727350234985352]"
6273,0,49.78%,85.70%,0.0122,"[0.9879140257835388, 0.012085950002074242]"
6274,1,49.78%,85.71%,0.1462,"[0.1369946300983429, 0.8630053400993347]"
6275,0,49.78%,85.71%,0.0124,"[0.9876596331596375, 0.012340394780039787]"
6276,0,49.77%,85.71%,0.0129,"[0.9872642755508423, 0.012735669501125813]"
6277,1,49.78%,85.71%,0.1571,"[0.14480067789554596, 0.8551992774009705]"
