round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
6237,1,49.76%,89.12%,0.0135,"[0.01337854191660881, 0.9866214990615845]"
6238,0,49.75%,89.10%,2.4033,"[0.09041456878185272, 0.9095854163169861]"
6239,1,49.76%,89.10%,0.0116,"[0.011530094780027866, 0.9884698390960693]"
6240,0,49.75%,89.10%,0.0143,"[0.9858433604240417, 0.014156638644635677]"
6241,1,49.76%,89.11%,0.2498,"[0.22101974487304688, 0.7789802551269531]"
6242,0,49.75%,89.11%,0.0009,"[0.9990938901901245, 0.0009061123710125685]"
6243,0,49.74%,89.11%,0.0009,"[0.999107301235199, 0.0008926397422328591]"
6244,0,49.74%,89.11%,0.0009,"[0.9991152882575989, 0.000884685548953712]"
6245,1,49.74%,89.11%,0.0219,"[0.021629931405186653, 0.9783701300621033]"
6246,1,49.75%,89.11%,0.0110,"[0.010902641341090202, 0.9890973567962646]"
6247,1,49.76%,89.12%,0.3169,"[0.27156832814216614, 0.7284317016601562]"
6248,1,49.77%,89.12%,0.0616,"[0.059767451137304306, 0.940232515335083]"
6249,1,49.78%,89.12%,0.3056,"[0.2632908523082733, 0.7367091774940491]"
6250,0,49.77%,89.12%,0.0009,"[0.999091625213623, 0.0009084066259674728]"
6251,1,49.78%,89.12%,0.0180,"[0.017813891172409058, 0.9821861386299133]"
6252,0,49.77%,89.13%,0.0009,"[0.9990711212158203, 0.0009288705768994987]"
6253,0,49.76%,89.13%,0.0010,"[0.9989812970161438, 0.0010186828440055251]"
6254,1,49.77%,89.13%,0.3108,"[0.2671623229980469, 0.7328376770019531]"
6255,0,49.76%,89.13%,0.0010,"[0.998976469039917, 0.0010235250229015946]"
6256,1,49.77%,89.12%,1.3521,"[0.7413126826286316, 0.2586873471736908]"
6257,1,49.78%,89.12%,0.2367,"[0.21078285574913025, 0.7892171740531921]"
6258,1,49.78%,89.12%,0.0273,"[0.02693324163556099, 0.9730667471885681]"
6259,0,49.78%,89.12%,0.0013,"[0.9987323880195618, 0.0012676301412284374]"
6260,1,49.78%,89.12%,0.0700,"[0.06762515008449554, 0.9323748350143433]"
6261,1,49.79%,89.12%,0.0215,"[0.02128460630774498, 0.9787154197692871]"
6262,0,49.78%,89.13%,0.0359,"[0.9647554159164429, 0.03524458408355713]"
6263,1,49.79%,89.13%,0.0832,"[0.07986225187778473, 0.9201377630233765]"
6264,1,49.80%,89.13%,0.0907,"[0.0867193192243576, 0.9132806658744812]"
6265,0,49.79%,89.13%,0.0016,"[0.9983528852462769, 0.0016471698181703687]"
6266,0,49.78%,89.13%,0.0022,"[0.9977703094482422, 0.002229692181572318]"
6267,0,49.78%,89.14%,0.0013,"[0.9986602067947388, 0.001339778653346002]"
6268,0,49.77%,89.14%,0.0028,"[0.9972537159919739, 0.002746277954429388]"
6269,1,49.78%,89.14%,0.0120,"[0.011949990876019001, 0.9880500435829163]"
6270,0,49.77%,89.14%,0.0021,"[0.997921884059906, 0.0020781573839485645]"
6271,1,49.78%,89.14%,0.1847,"[0.16864658892154694, 0.8313534259796143]"
6272,1,49.78%,89.14%,0.0151,"[0.014980331063270569, 0.9850196838378906]"
6273,0,49.78%,89.15%,0.0013,"[0.9987209439277649, 0.001279031508602202]"
6274,1,49.78%,89.15%,0.0928,"[0.0886157974600792, 0.9113842248916626]"
6275,0,49.78%,89.15%,0.0020,"[0.9979526996612549, 0.0020472684409469366]"
6276,0,49.77%,89.15%,0.0025,"[0.9974827170372009, 0.0025173043832182884]"
6277,1,49.78%,89.15%,0.1231,"[0.1158096194267273, 0.8841904401779175]"
6278,1,49.78%,89.15%,0.0449,"[0.043939169496297836, 0.9560608863830566]"
6279,1,49.79%,89.16%,0.0417,"[0.04083508625626564, 0.9591649174690247]"
6280,1,49.80%,89.16%,0.0097,"[0.00962832197546959, 0.9903717041015625]"
6281,1,49.81%,89.16%,0.0322,"[0.03169327229261398, 0.9683067798614502]"
6282,1,49.82%,89.16%,0.0106,"[0.01053271908313036, 0.9894673228263855]"
6283,1,49.82%,89.16%,0.0345,"[0.033870235085487366, 0.966129720211029]"
6284,0,49.82%,89.15%,1.4658,"[0.23088547587394714, 0.7691145539283752]"
6285,0,49.81%,89.15%,0.0033,"[0.9967331886291504, 0.0032668111380189657]"
6286,0,49.80%,89.15%,0.0027,"[0.9972598552703857, 0.002740114228799939]"
6287,0,49.79%,89.15%,0.0820,"[0.921258807182312, 0.07874112576246262]"
6288,0,49.79%,89.16%,0.0019,"[0.9981293082237244, 0.0018706751288846135]"
6289,1,49.79%,89.16%,0.0090,"[0.008935830555856228, 0.991064190864563]"
6290,0,49.79%,89.14%,3.1279,"[0.04381025955080986, 0.956189751625061]"
6291,0,49.78%,89.13%,1.0756,"[0.3410797119140625, 0.6589203476905823]"
6292,0,49.77%,89.11%,1.7602,"[0.17200297117233276, 0.8279969692230225]"
6293,1,49.78%,89.12%,0.1039,"[0.09866631031036377, 0.9013336896896362]"
6294,1,49.79%,89.12%,0.0218,"[0.02159109339118004, 0.978408932685852]"
6295,0,49.78%,89.10%,1.9333,"[0.1446753740310669, 0.8553246259689331]"
6296,0,49.77%,89.11%,0.0022,"[0.9978271126747131, 0.0021728838328272104]"
6297,1,49.78%,89.11%,0.3068,"[0.2641666829586029, 0.7358334064483643]"
6298,0,49.77%,89.09%,1.4784,"[0.2279934287071228, 0.7720065712928772]"
6299,1,49.78%,89.10%,0.0233,"[0.02304336242377758, 0.9769566655158997]"
6300,1,49.79%,89.10%,0.3881,"[0.321640282869339, 0.6783597469329834]"
6301,1,49.79%,89.10%,0.1295,"[0.12147452682256699, 0.8785254955291748]"
6302,0,49.79%,89.10%,0.0012,"[0.9987664222717285, 0.0012335845967754722]"
6303,1,49.79%,89.10%,0.4666,"[0.372898668050766, 0.6271013617515564]"
6304,0,49.79%,89.10%,0.0015,"[0.9985275268554688, 0.001472467090934515]"
6305,0,49.78%,89.09%,1.3426,"[0.2611781060695648, 0.7388219237327576]"
6306,0,49.77%,89.08%,0.9257,"[0.3962530493736267, 0.6037470102310181]"
6307,0,49.76%,89.06%,0.8637,"[0.42161574959754944, 0.578384280204773]"
6308,0,49.75%,89.06%,0.0014,"[0.9985641837120056, 0.0014358747284859419]"
6309,0,49.75%,89.06%,0.0011,"[0.9988975524902344, 0.0011024404084309936]"
6310,0,49.74%,89.07%,0.0034,"[0.9965701103210449, 0.003429858013987541]"
6311,1,49.75%,89.07%,0.5936,"[0.44765883684158325, 0.552341103553772]"
6312,1,49.75%,89.07%,0.0529,"[0.05148064345121384, 0.9485192894935608]"
6313,1,49.76%,89.06%,1.0452,"[0.6483816504478455, 0.35161837935447693]"
6314,0,49.75%,89.06%,0.0011,"[0.9989345669746399, 0.001065401011146605]"
6315,1,49.76%,89.04%,1.0484,"[0.6495156288146973, 0.35048437118530273]"
6316,0,49.75%,89.05%,0.0012,"[0.9988489151000977, 0.0011510190088301897]"
6317,0,49.75%,89.05%,0.0014,"[0.998570442199707, 0.0014294962165877223]"
6318,0,49.74%,89.05%,0.0011,"[0.9988515377044678, 0.0011484025744721293]"
6319,0,49.73%,89.05%,0.0012,"[0.9988170862197876, 0.0011828977148979902]"
6320,1,49.74%,89.05%,0.0439,"[0.0429607555270195, 0.9570392370223999]"
6321,1,49.75%,89.04%,0.9195,"[0.6012874245643616, 0.3987126052379608]"
6322,1,49.75%,89.04%,0.1294,"[0.12134189903736115, 0.8786581158638]"
6323,1,49.76%,89.04%,0.0655,"[0.06342721730470657, 0.936572790145874]"
6324,1,49.77%,89.04%,0.5954,"[0.44864216446876526, 0.5513578653335571]"
6325,1,49.78%,89.05%,0.5806,"[0.4404180943965912, 0.5595818758010864]"
6326,1,49.79%,89.05%,0.0469,"[0.04585191234946251, 0.9541481137275696]"
6327,0,49.78%,89.05%,0.0018,"[0.9982272982597351, 0.0017727426020428538]"
6328,1,49.79%,89.05%,0.0610,"[0.05914881080389023, 0.9408511519432068]"
6329,1,49.79%,89.05%,0.2016,"[0.18261869251728058, 0.8173813223838806]"
6330,1,49.80%,89.05%,0.2803,"[0.24446441233158112, 0.7555356621742249]"
6331,0,49.79%,89.06%,0.0018,"[0.9981580376625061, 0.0018419921398162842]"
6332,1,49.80%,89.06%,0.1689,"[0.15542815625667572, 0.8445718884468079]"
6333,1,49.81%,89.06%,0.1461,"[0.13592910766601562, 0.8640709519386292]"
6334,0,49.80%,89.06%,0.0021,"[0.9979454874992371, 0.0020544598810374737]"
6335,1,49.81%,89.06%,0.0246,"[0.024303678423166275, 0.9756963849067688]"
6336,0,49.80%,89.05%,1.8305,"[0.16034096479415894, 0.8396590352058411]"
6337,1,49.81%,89.05%,0.0467,"[0.04562157765030861, 0.9543783664703369]"
6338,0,49.80%,89.05%,0.0028,"[0.9972075819969177, 0.0027923828456550837]"
6339,0,49.79%,89.05%,0.0016,"[0.9984388947486877, 0.0015611657872796059]"
6340,1,49.80%,89.06%,0.0240,"[0.023745030164718628, 0.9762549996376038]"
6341,1,49.81%,89.06%,0.0480,"[0.0468524768948555, 0.9531475901603699]"
6342,0,49.80%,89.06%,0.0031,"[0.9969269633293152, 0.003072996623814106]"
6343,0,49.80%,89.06%,0.0020,"[0.9979844093322754, 0.0020156281534582376]"
6344,0,49.79%,89.06%,0.0024,"[0.9975716471672058, 0.0024283784441649914]"
6345,0,49.78%,89.06%,0.0033,"[0.996667206287384, 0.00333278626203537]"
6346,0,49.77%,89.07%,0.0234,"[0.9768759608268738, 0.02312406338751316]"
6347,0,49.76%,89.07%,0.0028,"[0.9972353577613831, 0.0027647102251648903]"
6348,0,49.76%,89.07%,0.0029,"[0.9970746040344238, 0.002925436943769455]"
6349,1,49.76%,89.07%,0.0130,"[0.01288839615881443, 0.9871116280555725]"
6350,1,49.77%,89.07%,0.2054,"[0.1856442391872406, 0.8143557906150818]"
6351,1,49.78%,89.07%,0.0285,"[0.02808634378015995, 0.9719136357307434]"
6352,1,49.79%,89.08%,0.0419,"[0.04105647653341293, 0.9589435458183289]"
6353,1,49.80%,89.08%,0.3978,"[0.32822147011756897, 0.6717785000801086]"
6354,1,49.80%,89.08%,0.1741,"[0.15981195867061615, 0.8401880264282227]"
6355,1,49.81%,89.08%,0.1865,"[0.17014795541763306, 0.8298519849777222]"
6356,1,49.82%,89.08%,0.0273,"[0.02696496993303299, 0.9730350375175476]"
6357,1,49.83%,89.08%,0.0655,"[0.06339149922132492, 0.9366084337234497]"
6358,0,49.82%,89.07%,2.0037,"[0.13483385741710663, 0.865166187286377]"
6359,0,49.81%,89.07%,0.0018,"[0.9982422590255737, 0.0017577140824869275]"
6360,1,49.82%,89.07%,0.1888,"[0.17205457389354706, 0.8279454112052917]"
6361,1,49.83%,89.08%,0.1320,"[0.12361519783735275, 0.8763847947120667]"
6362,0,49.82%,89.06%,1.6092,"[0.2000512182712555, 0.7999488115310669]"
6363,0,49.81%,89.06%,0.0025,"[0.9975311160087585, 0.0024688930716365576]"
6364,1,49.82%,89.07%,0.2947,"[0.2552575469017029, 0.7447424530982971]"
6365,0,49.81%,89.07%,0.0015,"[0.9984717965126038, 0.001528221182525158]"
6366,0,49.80%,89.07%,0.0020,"[0.9980369210243225, 0.001963036833330989]"
6367,1,49.81%,89.07%,0.0468,"[0.04574695602059364, 0.954253077507019]"
6368,1,49.82%,89.07%,0.2989,"[0.25835707783699036, 0.7416428923606873]"
6369,1,49.83%,89.07%,0.1083,"[0.10267128795385361, 0.897328794002533]"
6370,1,49.84%,89.08%,0.1590,"[0.1469845026731491, 0.8530154824256897]"
6371,0,49.83%,89.08%,0.0022,"[0.9978352189064026, 0.0021648358087986708]"
6372,1,49.84%,89.08%,0.1102,"[0.10437510907649994, 0.8956248760223389]"
6373,0,49.83%,89.08%,0.5128,"[0.5988260507583618, 0.4011739492416382]"
6374,1,49.84%,89.08%,0.0225,"[0.022211190313100815, 0.9777888655662537]"
6375,0,49.83%,89.08%,0.0085,"[0.9915491342544556, 0.008450859226286411]"
6376,0,49.82%,89.07%,1.5798,"[0.2060137540102005, 0.7939862608909607]"
6377,1,49.83%,89.07%,0.1754,"[0.16086089611053467, 0.8391390442848206]"
6378,0,49.82%,89.07%,0.0021,"[0.9978846907615662, 0.0021152826957404613]"
6379,1,49.83%,89.08%,0.4104,"[0.33658894896507263, 0.6634111404418945]"
6380,0,49.82%,89.06%,1.4595,"[0.23236320912837982, 0.767636775970459]"
6381,0,49.81%,89.06%,0.0026,"[0.9974410533905029, 0.0025588837452232838]"
6382,1,49.82%,89.06%,0.2348,"[0.20925523340702057, 0.7907447814941406]"
6383,0,49.81%,89.07%,0.2133,"[0.8078771233558655, 0.1921229064464569]"
6384,0,49.80%,89.07%,0.0392,"[0.9615145921707153, 0.03848539665341377]"
6385,1,49.81%,89.07%,0.3175,"[0.27206066250801086, 0.7279393076896667]"
6386,0,49.80%,89.07%,0.0020,"[0.9980220794677734, 0.0019779643043875694]"
6387,1,49.81%,89.07%,0.3178,"[0.27221599221229553, 0.7277839779853821]"
6388,0,49.80%,89.07%,0.0015,"[0.9985326528549194, 0.0014673244440928102]"
6389,1,49.81%,89.08%,0.0278,"[0.027442574501037598, 0.9725573658943176]"
6390,1,49.82%,89.08%,0.0329,"[0.03240076079964638, 0.9675992131233215]"
6391,0,49.81%,89.08%,0.0018,"[0.9981903433799744, 0.0018096062121912837]"
6392,1,49.82%,89.08%,0.0617,"[0.059865400195121765, 0.9401346445083618]"
6393,1,49.83%,89.08%,0.0285,"[0.028060751035809517, 0.971939206123352]"
6394,1,49.84%,89.09%,0.0293,"[0.028828097507357597, 0.9711719155311584]"
6395,1,49.84%,89.09%,0.1462,"[0.13603976368904114, 0.8639602065086365]"
6396,1,49.85%,89.09%,0.0459,"[0.04490823671221733, 0.9550917148590088]"
6397,0,49.84%,89.07%,1.5312,"[0.21628430485725403, 0.7837157249450684]"
6398,0,49.84%,89.08%,0.0014,"[0.9985769987106323, 0.0014230541419237852]"
6399,1,49.84%,89.08%,0.2717,"[0.2379038780927658, 0.7620961666107178]"
6400,1,49.85%,89.08%,0.4914,"[0.388245165348053, 0.6117547750473022]"
6401,0,49.84%,89.08%,0.0016,"[0.9984288811683655, 0.0015711257001385093]"
6402,0,49.84%,89.08%,0.0013,"[0.9987266659736633, 0.00127326394431293]"
6403,1,49.84%,89.08%,0.0237,"[0.023413661867380142, 0.9765863418579102]"
6404,0,49.84%,89.09%,0.0023,"[0.9976880550384521, 0.002311967546120286]"
6405,0,49.83%,89.09%,0.0013,"[0.998672604560852, 0.0013273957883939147]"
6406,0,49.82%,89.09%,0.0049,"[0.9951319694519043, 0.00486811064183712]"
6407,0,49.81%,89.09%,0.0020,"[0.9980205297470093, 0.0019795349799096584]"
6408,0,49.80%,89.08%,2.2572,"[0.10463797301054001, 0.8953620195388794]"
6409,1,49.81%,89.08%,0.2695,"[0.23623324930667877, 0.7637667059898376]"
6410,0,49.81%,89.08%,0.0017,"[0.998262345790863, 0.001737666199915111]"
6411,0,49.80%,89.08%,0.0017,"[0.998329222202301, 0.0016707740724086761]"
6412,0,49.79%,89.08%,0.0017,"[0.9983243346214294, 0.0016756023978814483]"
6413,1,49.80%,89.09%,0.0643,"[0.06231105327606201, 0.9376888871192932]"
6414,1,49.81%,89.09%,0.1791,"[0.16394969820976257, 0.8360503315925598]"
6415,1,49.81%,89.09%,0.0862,"[0.08260775357484818, 0.9173922538757324]"
6416,0,49.81%,89.09%,0.1274,"[0.8803954124450684, 0.11960463970899582]"
6417,0,49.80%,89.09%,0.0016,"[0.9983758926391602, 0.0016240420518442988]"
6418,0,49.79%,89.08%,1.3439,"[0.260834276676178, 0.739165723323822]"
6419,1,49.80%,89.08%,0.2403,"[0.21359409391880035, 0.7864058613777161]"
6420,1,49.81%,89.08%,0.1309,"[0.1227339655160904, 0.877265989780426]"
6421,0,49.80%,89.08%,0.0016,"[0.9984037280082703, 0.001596276182681322]"
6422,0,49.79%,89.09%,0.0015,"[0.9984889030456543, 0.001511088921688497]"
6423,0,49.78%,89.07%,1.5619,"[0.2097320854663849, 0.7902679443359375]"
6424,0,49.77%,89.07%,0.0017,"[0.998264729976654, 0.00173531798645854]"
6425,1,49.78%,89.08%,0.1415,"[0.13195255398750305, 0.8680475354194641]"
6426,1,49.79%,89.08%,0.0873,"[0.08363386988639832, 0.9163661599159241]"
6427,0,49.78%,89.08%,0.0013,"[0.9986588954925537, 0.0013411305844783783]"
6428,1,49.79%,89.08%,0.3618,"[0.3035793900489807, 0.6964206099510193]"
6429,0,49.78%,89.08%,0.0044,"[0.9956401586532593, 0.004359825048595667]"
6430,1,49.79%,89.08%,0.4291,"[0.3488777279853821, 0.6511223316192627]"
6431,1,49.80%,89.09%,0.4142,"[0.33912786841392517, 0.6608721613883972]"
6432,0,49.79%,89.09%,0.0017,"[0.9982976317405701, 0.001702354522421956]"
6433,1,49.80%,89.09%,0.3334,"[0.28350260853767395, 0.7164973616600037]"
6434,0,49.79%,89.09%,0.0016,"[0.9984145164489746, 0.0015854231314733624]"
6435,0,49.78%,89.08%,1.1560,"[0.314744770526886, 0.685255229473114]"
6436,1,49.79%,89.08%,0.0637,"[0.06170351803302765, 0.9382964968681335]"
6437,0,49.78%,89.08%,0.0013,"[0.9987460374832153, 0.0012539708986878395]"
6438,1,49.79%,89.08%,0.3791,"[0.3155480921268463, 0.6844519376754761]"
6439,1,49.80%,89.08%,0.5692,"[0.43403586745262146, 0.5659641027450562]"
6440,1,49.81%,89.09%,0.3509,"[0.2959725260734558, 0.7040274143218994]"
6441,1,49.81%,89.09%,0.0245,"[0.02421746775507927, 0.9757825136184692]"
6442,0,49.81%,89.07%,1.3182,"[0.26761406660079956, 0.7323859333992004]"
6443,1,49.81%,89.08%,0.2639,"[0.23192811012268066, 0.7680718898773193]"
6444,0,49.81%,89.08%,0.0018,"[0.9982187151908875, 0.001781310886144638]"
6445,1,49.81%,89.08%,0.0282,"[0.02776755765080452, 0.9722324013710022]"
6446,1,49.82%,89.08%,0.4242,"[0.34569787979125977, 0.6543021202087402]"
6447,0,49.81%,89.08%,0.1497,"[0.8609296083450317, 0.13907036185264587]"
6448,0,49.81%,89.08%,0.0032,"[0.9968135952949524, 0.0031863569747656584]"
6449,0,49.80%,89.09%,0.0019,"[0.9980779886245728, 0.0019219722598791122]"
6450,1,49.81%,89.09%,0.2290,"[0.20466500520706177, 0.7953349947929382]"
6451,0,49.80%,89.09%,0.0018,"[0.9982218146324158, 0.0017781968927010894]"
6452,1,49.81%,89.09%,0.3866,"[0.32064318656921387, 0.6793568134307861]"
6453,1,49.81%,89.09%,0.0256,"[0.025235263630747795, 0.9747647643089294]"
6454,1,49.82%,89.09%,0.0340,"[0.033457640558481216, 0.9665424227714539]"
6455,1,49.83%,89.10%,0.3039,"[0.2620586156845093, 0.7379413843154907]"
6456,1,49.84%,89.10%,0.2030,"[0.18370260298252106, 0.8162973523139954]"
6457,1,49.85%,89.10%,0.0248,"[0.024530703201889992, 0.9754693508148193]"
6458,0,49.84%,89.10%,0.0016,"[0.9983880519866943, 0.0016120157670229673]"
6459,0,49.83%,89.10%,0.0016,"[0.9983866214752197, 0.001613376080058515]"
6460,0,49.82%,89.10%,0.0012,"[0.9987749457359314, 0.0012250012950971723]"
6461,1,49.83%,89.11%,0.0272,"[0.026790892705321312, 0.9732090830802917]"
6462,0,49.82%,89.11%,0.0018,"[0.9982335567474365, 0.0017663779435679317]"
6463,0,49.81%,89.11%,0.0021,"[0.9978711605072021, 0.002128846477717161]"
6464,0,49.81%,89.11%,0.0014,"[0.9986392855644226, 0.001360660302452743]"
6465,1,49.81%,89.11%,0.0462,"[0.04511000216007233, 0.9548899531364441]"
6466,0,49.81%,89.11%,0.0017,"[0.9982954859733582, 0.0017045472050085664]"
6467,1,49.81%,89.12%,0.1470,"[0.13666437566280365, 0.8633356690406799]"
6468,0,49.81%,89.12%,0.0020,"[0.9979648590087891, 0.0020351966377347708]"
6469,0,49.80%,89.10%,1.5596,"[0.21022047102451324, 0.789779543876648]"
6470,0,49.79%,89.09%,2.0200,"[0.13265001773834229, 0.8673499226570129]"
6471,0,49.78%,89.09%,0.0019,"[0.9981170892715454, 0.0018828820902854204]"
6472,1,49.79%,89.09%,0.2008,"[0.18189942836761475, 0.8181005120277405]"
6473,1,49.80%,89.09%,0.0252,"[0.02489912323653698, 0.9751009345054626]"
6474,1,49.81%,89.10%,0.2568,"[0.2264910191297531, 0.7735089659690857]"
6475,0,49.80%,89.10%,0.0018,"[0.9982129335403442, 0.0017870825249701738]"
6476,1,49.81%,89.10%,0.0253,"[0.024997321888804436, 0.975002646446228]"
6477,0,49.80%,89.10%,0.2714,"[0.7623162865638733, 0.23768369853496552]"
6478,0,49.79%,89.10%,0.0017,"[0.9983381032943726, 0.0016619270900264382]"
6479,0,49.78%,89.10%,0.0065,"[0.9935448169708252, 0.006455196999013424]"
6480,1,49.79%,89.11%,0.3287,"[0.2801320254802704, 0.719868004322052]"
6481,1,49.80%,89.11%,0.2187,"[0.1964709758758545, 0.8035290837287903]"
6482,0,49.79%,89.11%,0.0018,"[0.9981585144996643, 0.001841460820287466]"
6483,0,49.78%,89.11%,0.0011,"[0.9988692402839661, 0.0011307067470625043]"
6484,1,49.79%,89.11%,0.0235,"[0.0232028029859066, 0.9767971634864807]"
6485,1,49.80%,89.12%,0.0247,"[0.02441917173564434, 0.9755808711051941]"
6486,0,49.79%,89.12%,0.0012,"[0.9988409876823425, 0.0011590200010687113]"
6487,0,49.78%,89.12%,0.0013,"[0.9987105131149292, 0.0012894498649984598]"
6488,1,49.79%,89.12%,0.2928,"[0.25381404161453247, 0.7461858987808228]"
6489,0,49.78%,89.12%,0.0014,"[0.9985814094543457, 0.0014185658656060696]"
6490,1,49.79%,89.12%,0.2121,"[0.19112499058246613, 0.8088750243186951]"
6491,1,49.80%,89.13%,0.0219,"[0.021654736250638962, 0.9783452153205872]"
6492,1,49.81%,89.13%,0.2150,"[0.19346366822719574, 0.8065363764762878]"
6493,0,49.80%,89.13%,0.0013,"[0.9987057447433472, 0.0012942374451085925]"
6494,1,49.81%,89.13%,0.6729,"[0.48978719115257263, 0.5102128386497498]"
6495,0,49.80%,89.13%,0.0533,"[0.9481044411659241, 0.05189553275704384]"
6496,0,49.79%,89.13%,0.0018,"[0.9982103109359741, 0.0017897291108965874]"
6497,1,49.80%,89.14%,0.0164,"[0.01626533269882202, 0.9837346076965332]"
6498,1,49.81%,89.14%,0.2219,"[0.1989734023809433, 0.8010266423225403]"
6499,0,49.80%,89.12%,1.8820,"[0.15227845311164856, 0.847721517086029]"
6500,0,49.79%,89.12%,0.0018,"[0.9981955885887146, 0.0018044664757326245]"
6501,1,49.80%,89.13%,0.1164,"[0.10992413759231567, 0.8900758624076843]"
6502,1,49.81%,89.13%,0.0215,"[0.02126884087920189, 0.9787311553955078]"
6503,0,49.80%,89.13%,0.0019,"[0.9981029033660889, 0.0018970969831570983]"
6504,0,49.79%,89.13%,0.0020,"[0.9980042576789856, 0.001995789585635066]"
6505,0,49.78%,89.13%,0.0019,"[0.9980745315551758, 0.0019254586659371853]"
6506,0,49.78%,89.13%,0.0021,"[0.9978739023208618, 0.0021260937210172415]"
6507,0,49.77%,89.14%,0.0025,"[0.9974761605262756, 0.002523816656321287]"
6508,1,49.78%,89.14%,0.2095,"[0.18900258839130402, 0.8109973669052124]"
6509,1,49.78%,89.14%,0.0221,"[0.021882561966776848, 0.9781174063682556]"
6510,0,49.78%,89.14%,0.0033,"[0.9966816306114197, 0.003318394534289837]"
6511,1,49.79%,89.14%,0.0125,"[0.01245262660086155, 0.9875473976135254]"
6512,0,49.78%,89.14%,0.0018,"[0.9982370138168335, 0.0017629290232434869]"
6513,0,49.77%,89.15%,0.0028,"[0.9972099661827087, 0.002789985854178667]"
6514,1,49.78%,89.15%,0.0258,"[0.025429369881749153, 0.974570631980896]"
6515,0,49.77%,89.13%,1.8699,"[0.15413770079612732, 0.8458623290061951]"
6516,0,49.76%,89.14%,0.0034,"[0.9966008067131042, 0.0033992526587098837]"
6517,1,49.77%,89.14%,0.0162,"[0.016090286895632744, 0.9839097857475281]"
6518,0,49.76%,89.14%,0.0019,"[0.9980556964874268, 0.0019443841883912683]"
6519,1,49.77%,89.14%,0.1815,"[0.1659914255142212, 0.834008514881134]"
6520,0,49.76%,89.14%,0.0021,"[0.997894823551178, 0.002105237450450659]"
6521,0,49.75%,89.14%,0.0017,"[0.998281717300415, 0.001718317624181509]"
6522,0,49.75%,89.15%,0.0025,"[0.9975172281265259, 0.0024827606976032257]"
6523,1,49.75%,89.15%,0.0181,"[0.017943527549505234, 0.9820564985275269]"
6524,0,49.75%,89.13%,1.7823,"[0.16824276745319366, 0.8317572474479675]"
6525,1,49.75%,89.14%,0.0357,"[0.03504221886396408, 0.9649578332901001]"
6526,0,49.75%,89.14%,0.0022,"[0.9977717995643616, 0.0022281415294855833]"
6527,0,49.74%,89.14%,0.0042,"[0.995819091796875, 0.004180901683866978]"
6528,0,49.73%,89.14%,0.0020,"[0.9980247020721436, 0.0019752683583647013]"
6529,1,49.74%,89.14%,0.0237,"[0.02344478853046894, 0.9765551686286926]"
6530,0,49.73%,89.14%,0.0051,"[0.994929313659668, 0.005070699844509363]"
6531,1,49.74%,89.15%,0.0267,"[0.02631629817187786, 0.9736836552619934]"
6532,0,49.73%,89.15%,0.0021,"[0.9978845715522766, 0.0021153611596673727]"
6533,1,49.74%,89.15%,0.0759,"[0.07305217534303665, 0.926947832107544]"
6534,0,49.73%,89.15%,0.0020,"[0.9980131387710571, 0.001986865187063813]"
6535,1,49.74%,89.15%,0.0148,"[0.014725160785019398, 0.9852747917175293]"
6536,0,49.73%,89.15%,0.0022,"[0.9977760910987854, 0.002223849995061755]"
6537,1,49.74%,89.16%,0.0794,"[0.07635428011417389, 0.9236457347869873]"
6538,0,49.73%,89.16%,0.0024,"[0.9976409673690796, 0.0023590344935655594]"
6539,1,49.74%,89.16%,0.0713,"[0.06883034110069275, 0.9311696887016296]"
6540,0,49.73%,89.16%,0.0023,"[0.9977082014083862, 0.002291756449267268]"
6541,0,49.72%,89.16%,0.0024,"[0.9976293444633484, 0.0023706373758614063]"
6542,0,49.72%,89.16%,0.0020,"[0.9980019927024841, 0.001997994026169181]"
6543,1,49.72%,89.17%,0.0370,"[0.03628673031926155, 0.9637132287025452]"
6544,1,49.73%,89.17%,0.2009,"[0.18198256194591522, 0.8180173635482788]"
6545,1,49.74%,89.17%,0.3254,"[0.277749627828598, 0.7222503423690796]"
6546,0,49.73%,89.17%,0.0035,"[0.9965343475341797, 0.0034656093921512365]"
6547,1,49.74%,89.17%,0.0239,"[0.02364375814795494, 0.9763562679290771]"
6548,1,49.75%,89.17%,0.2123,"[0.19124870002269745, 0.8087512850761414]"
6549,0,49.74%,89.18%,0.0030,"[0.9969804883003235, 0.0030195063445717096]"
6550,1,49.75%,89.18%,0.0209,"[0.020649442449212074, 0.9793506264686584]"
6551,1,49.76%,89.18%,0.1670,"[0.15378159284591675, 0.8462184071540833]"
6552,0,49.75%,89.18%,0.0015,"[0.9985343217849731, 0.001465706038288772]"
6553,0,49.74%,89.18%,0.0013,"[0.9987266659736633, 0.0012733787298202515]"
6554,1,49.75%,89.18%,0.0290,"[0.028567764908075333, 0.9714322686195374]"
6555,0,49.74%,89.19%,0.0024,"[0.9976200461387634, 0.0023799934424459934]"
6556,1,49.75%,89.19%,0.1232,"[0.1158827543258667, 0.8841172456741333]"
6557,0,49.74%,89.19%,0.0032,"[0.9967825412750244, 0.003217433812096715]"
6558,1,49.75%,89.19%,0.0109,"[0.010843997821211815, 0.9891560077667236]"
6559,1,49.76%,89.19%,0.0047,"[0.0046625565737485886, 0.9953373670578003]"
