round,ground_truth,correct_percentage,loss,prediction,agent0hw,agent1hw
999,10,58.50%,0.1592,10,0.050000001,0.949999988
1000,7,58.54%,0.6034,7,0.050000001,0.949999988
1001,3,58.58%,0.5542,3,0.050000001,0.949999988
1002,1,58.62%,0.2006,1,0.050000001,0.949999988
1003,0,58.67%,0.379,0,0.050000001,0.949999988
1004,8,58.71%,0.2321,8,0.050000001,0.949999988
1005,23,58.75%,1.0945,23,0.050000001,0.949999988
1006,1,58.79%,0.1453,1,0.050000001,0.949999988
1007,5,58.83%,0.2787,5,0.050000001,0.949999988
1008,26,58.87%,0.3543,26,0.050000001,0.949999988
1009,14,58.91%,0.1906,14,0.050000001,0.949999988
1010,4,58.95%,0.4421,4,0.050000001,0.949999988
1011,7,58.99%,0.5534,7,0.050000001,0.949999988
1012,3,59.03%,0.4472,3,0.050000001,0.949999988
1013,8,59.07%,0.2335,8,0.050000001,0.949999988
1014,11,59.11%,0.6672,11,0.050000001,0.949999988
1015,18,59.15%,1.4663,18,0.050000001,0.949999988
1016,4,59.19%,0.388,4,0.050000001,0.949999988
1017,0,59.23%,0.3365,0,0.050000001,0.949999988
1018,17,59.27%,0.7616,17,0.050000001,0.949999988
1019,15,59.31%,0.4771,15,0.050000001,0.949999988
1020,6,59.35%,0.4506,6,0.050000001,0.949999988
1021,10,59.39%,0.1697,10,0.050000001,0.949999988
1022,5,59.43%,0.2575,5,0.050000001,0.949999988
1023,9,59.47%,0.6529,9,0.050000001,0.949999988
1024,24,59.51%,0.219,24,0.050000001,0.949999988
1025,21,59.55%,0.4772,21,0.050000001,0.949999988
1026,10,59.59%,0.1711,10,0.050000001,0.949999988
1027,26,59.63%,0.146,26,0.050000001,0.949999988
1028,0,59.67%,0.3073,0,0.050000001,0.949999988
1029,2,59.71%,0.1798,2,0.050000001,0.949999988
1030,15,59.75%,0.4139,15,0.050000001,0.949999988
1031,3,59.79%,0.3959,3,0.050000001,0.949999988
1032,2,59.83%,0.1756,2,0.050000001,0.949999988
1033,4,59.86%,0.3463,4,0.050000001,0.949999988
1034,2,59.90%,0.1565,2,0.050000001,0.949999988
1035,15,59.94%,0.344,15,0.050000001,0.949999988
1036,2,59.98%,0.1472,2,0.050000001,0.949999988
1037,9,60.02%,0.5561,9,0.050000001,0.949999988
1038,4,60.06%,0.3089,4,0.050000001,0.949999988
1039,24,60.10%,0.1832,24,0.050000001,0.949999988
1040,20,60.04%,3.5969,21,0.050000001,0.949999988
1041,9,60.08%,0.5081,9,0.050000001,0.949999988
1042,11,60.12%,0.4845,11,0.050000001,0.949999988
1043,6,60.15%,0.4133,6,0.050000001,0.949999988
1044,21,60.19%,0.4324,21,0.050000001,0.949999988
1045,9,60.23%,0.4627,9,0.050000001,0.949999988
1046,20,60.17%,3.4188,21,0.050000001,0.949999988
1047,13,60.21%,0.5019,13,0.050000001,0.949999988
1048,21,60.25%,0.4313,21,0.050000001,0.949999988
1049,7,60.29%,0.6493,7,0.050000001,0.949999988
1050,27,60.32%,0.6684,27,0.050000001,0.949999988
1051,12,60.27%,2.2711,27,0.050000001,0.949999988
1052,24,60.30%,0.1597,24,0.050000001,0.949999988
1053,24,60.34%,0.1717,24,0.050000001,0.949999988
1054,2,60.38%,0.1078,2,0.050000001,0.949999988
1055,21,60.42%,0.398,21,0.050000001,0.949999988
1056,7,60.45%,0.5448,7,0.050000001,0.949999988
1057,7,60.49%,0.5988,7,0.050000001,0.949999988
1058,19,60.43%,2.7621,6,0.050000001,0.949999988
1059,1,60.47%,0.1628,1,0.050000001,0.949999988
1060,27,60.51%,0.6213,27,0.050000001,0.949999988
1061,8,60.55%,0.2344,8,0.050000001,0.949999988
1062,25,60.58%,1.1398,25,0.050000001,0.949999988
1063,17,60.62%,0.9889,17,0.050000001,0.949999988
1064,10,60.66%,0.1452,10,0.050000001,0.949999988
1065,13,60.69%,0.4548,13,0.050000001,0.949999988
1066,17,60.73%,0.7365,17,0.050000001,0.949999988
1067,25,60.77%,0.9988,25,0.050000001,0.949999988
1068,18,60.80%,1.4642,18,0.050000001,0.949999988
1069,7,60.84%,0.36,7,0.050000001,0.949999988
1070,25,60.88%,0.9112,25,0.050000001,0.949999988
1071,7,60.91%,0.4433,7,0.050000001,0.949999988
1072,5,60.95%,0.2349,5,0.050000001,0.949999988
1073,3,60.99%,0.38,3,0.050000001,0.949999988
1074,14,61.02%,0.2073,14,0.050000001,0.949999988
1075,11,61.06%,0.544,11,0.050000001,0.949999988
1076,6,61.10%,0.342,6,0.050000001,0.949999988
1077,3,61.13%,0.3654,3,0.050000001,0.949999988
1078,19,61.08%,1.9275,6,0.050000001,0.949999988
1079,2,61.11%,0.1353,2,0.050000001,0.949999988
1080,2,61.15%,0.1146,2,0.050000001,0.949999988
1081,26,61.18%,0.146,26,0.050000001,0.949999988
1082,8,61.22%,0.2185,8,0.050000001,0.949999988
1083,2,61.25%,0.1174,2,0.050000001,0.949999988
1084,10,61.29%,0.1257,10,0.050000001,0.949999988
1085,1,61.33%,0.1284,1,0.050000001,0.949999988
1086,24,61.36%,0.13,24,0.050000001,0.949999988
1087,6,61.40%,0.4008,6,0.050000001,0.949999988
1088,25,61.43%,0.7268,25,0.050000001,0.949999988
1089,1,61.47%,0.1125,1,0.050000001,0.949999988
1090,18,61.50%,1.4723,18,0.050000001,0.949999988
1091,14,61.54%,0.2208,14,0.050000001,0.949999988
1092,4,61.57%,0.4352,4,0.050000001,0.949999988
1093,19,61.61%,1.7504,19,0.050000001,0.949999988
1094,3,61.64%,0.3233,3,0.050000001,0.949999988
1095,18,61.68%,1.2323,18,0.050000001,0.949999988
1096,24,61.71%,0.1247,24,0.050000001,0.949999988
1097,1,61.75%,0.107,1,0.050000001,0.949999988
1098,1,61.78%,0.104,1,0.050000001,0.949999988
1099,13,61.82%,0.3551,13,0.050000001,0.949999988
1100,20,61.76%,2.8958,21,0.050000001,0.949999988
1101,8,61.80%,0.3379,8,0.050000001,0.949999988
1102,11,61.83%,0.5144,11,0.050000001,0.949999988
1103,5,61.87%,0.2267,5,0.050000001,0.949999988
1104,10,61.90%,0.1252,10,0.050000001,0.949999988
1105,1,61.93%,0.1264,1,0.050000001,0.949999988
1106,1,61.97%,0.0934,1,0.050000001,0.949999988
1107,15,62.00%,0.4349,15,0.050000001,0.949999988
1108,7,62.04%,0.3474,7,0.050000001,0.949999988
1109,1,62.07%,0.0865,1,0.050000001,0.949999988
1110,0,62.11%,0.2948,0,0.050000001,0.949999988
1111,14,62.14%,0.1076,14,0.050000001,0.949999988
1112,15,62.17%,0.3775,15,0.050000001,0.949999988
1113,14,62.21%,0.1202,14,0.050000001,0.949999988
1114,6,62.24%,0.2373,6,0.050000001,0.949999988
1115,27,62.28%,0.8582,27,0.050000001,0.949999988
1116,21,62.31%,0.3975,21,0.050000001,0.949999988
1117,7,62.34%,0.3095,7,0.050000001,0.949999988
1118,24,62.38%,0.1175,24,0.050000001,0.949999988
1119,15,62.41%,0.2945,15,0.050000001,0.949999988
1120,19,62.36%,1.7941,13,0.050000001,0.949999988
1121,10,62.39%,0.1222,10,0.050000001,0.949999988
1122,25,62.42%,0.6567,25,0.050000001,0.949999988
1123,7,62.37%,5.2844,26,0.050000001,0.949999988
1124,17,62.40%,0.5778,17,0.050000001,0.949999988
1125,27,62.34%,3.3457,1,0.050000001,0.949999988
1126,9,62.38%,0.5662,9,0.050000001,0.949999988
1127,0,62.41%,0.2792,0,0.050000001,0.949999988
1128,9,62.44%,0.338,9,0.050000001,0.949999988
1129,24,62.48%,0.1145,24,0.050000001,0.949999988
1130,24,62.51%,0.1136,24,0.050000001,0.949999988
1131,3,62.54%,0.3018,3,0.050000001,0.949999988
1132,6,62.58%,0.2386,6,0.050000001,0.949999988
1133,1,62.61%,0.0762,1,0.050000001,0.949999988
1134,26,62.64%,0.1053,26,0.050000001,0.949999988
1135,5,62.68%,0.2087,5,0.050000001,0.949999988
1136,23,62.71%,0.991,23,0.050000001,0.949999988
1137,10,62.74%,0.1078,10,0.050000001,0.949999988
1138,0,62.77%,0.2528,0,0.050000001,0.949999988
1139,25,62.81%,0.6902,25,0.050000001,0.949999988
1140,8,62.84%,0.1791,8,0.050000001,0.949999988
1141,0,62.87%,0.2403,0,0.050000001,0.949999988
1142,23,62.90%,0.9221,23,0.050000001,0.949999988
1143,1,62.94%,0.0788,1,0.050000001,0.949999988
1144,18,62.97%,1.1136,18,0.050000001,0.949999988
1145,27,62.91%,1.5269,14,0.050000001,0.949999988
1146,24,62.95%,0.112,24,0.050000001,0.949999988
1147,16,62.98%,0.3038,16,0.050000001,0.949999988
1148,23,63.01%,0.8463,23,0.050000001,0.949999988
1149,5,63.04%,0.1872,5,0.050000001,0.949999988
1150,3,63.08%,0.2833,3,0.050000001,0.949999988
1151,17,63.11%,0.5463,17,0.050000001,0.949999988
1152,20,63.05%,1.7771,21,0.050000001,0.949999988
1153,19,63.08%,1.5242,19,0.050000001,0.949999988
1154,17,63.12%,0.5396,17,0.050000001,0.949999988
1155,9,63.15%,0.3028,9,0.050000001,0.949999988
1156,6,63.18%,0.2475,6,0.050000001,0.949999988
1157,10,63.21%,0.1235,10,0.050000001,0.949999988
1158,4,63.24%,0.3251,4,0.050000001,0.949999988
1159,9,63.28%,0.3236,9,0.050000001,0.949999988
1160,26,63.31%,0.2153,26,0.050000001,0.949999988
1161,7,63.34%,0.281,7,0.050000001,0.949999988
1162,12,63.37%,1.4569,12,0.050000001,0.949999988
1163,27,63.32%,3.0108,14,0.050000001,0.949999988
1164,11,63.35%,0.5872,11,0.050000001,0.949999988
1165,0,63.38%,0.272,0,0.050000001,0.949999988
1166,7,63.41%,0.2588,7,0.050000001,0.949999988
1167,4,63.44%,0.3082,4,0.050000001,0.949999988
1168,19,63.47%,1.1422,19,0.050000001,0.949999988
1169,1,63.50%,0.1677,1,0.050000001,0.949999988
1170,12,63.54%,1.4518,12,0.050000001,0.949999988
1171,26,63.57%,0.1142,26,0.050000001,0.949999988
1172,21,63.60%,0.3966,21,0.050000001,0.949999988
1173,22,63.54%,1.7084,4,0.050000001,0.949999988
1174,11,63.57%,0.3938,11,0.050000001,0.949999988
1175,24,63.61%,0.1051,24,0.050000001,0.949999988
1176,26,63.64%,0.1286,26,0.050000001,0.949999988
1177,8,63.67%,0.1596,8,0.050000001,0.949999988
1178,0,63.70%,0.243,0,0.050000001,0.949999988
1179,21,63.73%,0.3688,21,0.050000001,0.949999988
1180,24,63.76%,0.1278,24,0.050000001,0.949999988
1181,21,63.79%,0.3257,21,0.050000001,0.949999988
1182,13,63.82%,0.4716,13,0.050000001,0.949999988
1183,11,63.85%,0.325,11,0.050000001,0.949999988
1184,18,63.88%,1.0601,18,0.050000001,0.949999988
1185,19,63.91%,0.98,19,0.050000001,0.949999988
1186,14,63.94%,0.1399,14,0.050000001,0.949999988
1187,9,63.97%,0.2613,9,0.050000001,0.949999988
1188,12,64.00%,1.0097,12,0.050000001,0.949999988
1189,2,64.03%,0.0906,2,0.050000001,0.949999988
1190,25,64.06%,0.5932,25,0.050000001,0.949999988
1191,24,64.09%,0.099,24,0.050000001,0.949999988
1192,12,64.12%,0.8813,12,0.050000001,0.949999988
1193,5,64.15%,0.1776,5,0.050000001,0.949999988
1194,15,64.18%,0.2827,15,0.050000001,0.949999988
1195,3,64.21%,0.2868,3,0.050000001,0.949999988
1196,10,64.24%,0.1047,10,0.050000001,0.949999988
1197,5,64.27%,0.1651,5,0.050000001,0.949999988
1198,3,64.30%,0.2552,3,0.050000001,0.949999988
1199,13,64.33%,0.4588,13,0.050000001,0.949999988
1200,17,64.36%,0.4974,17,0.050000001,0.949999988
1201,6,64.39%,0.272,6,0.050000001,0.949999988
1202,18,64.42%,0.9355,18,0.050000001,0.949999988
1203,25,64.45%,0.558,25,0.050000001,0.949999988
1204,26,64.48%,0.0859,26,0.050000001,0.949999988
1205,0,64.51%,0.1757,0,0.050000001,0.949999988
1206,9,64.54%,0.2755,9,0.050000001,0.949999988
1207,0,64.57%,0.1566,0,0.050000001,0.949999988
1208,15,64.60%,0.2526,15,0.050000001,0.949999988
1209,27,64.63%,1.2212,27,0.050000001,0.949999988
1210,2,64.66%,0.0966,2,0.050000001,0.949999988
1211,9,64.69%,0.5498,9,0.050000001,0.949999988
1212,18,64.72%,0.8868,18,0.050000001,0.949999988
1213,7,64.74%,0.2355,7,0.050000001,0.949999988
1214,23,64.77%,0.7508,23,0.050000001,0.949999988
1215,17,64.80%,0.4786,17,0.050000001,0.949999988
1216,27,64.83%,0.7029,27,0.050000001,0.949999988
1217,24,64.86%,0.0822,24,0.050000001,0.949999988
1218,19,64.89%,0.8164,19,0.050000001,0.949999988
1219,27,64.92%,1.1992,27,0.050000001,0.949999988
1220,22,64.86%,1.3215,2,0.050000001,0.949999988
1221,12,64.89%,0.7484,12,0.050000001,0.949999988
1222,14,64.92%,0.1306,14,0.050000001,0.949999988
1223,19,64.95%,0.7772,19,0.050000001,0.949999988
1224,17,64.98%,0.468,17,0.050000001,0.949999988
1225,4,65.01%,0.3192,4,0.050000001,0.949999988
1226,10,65.04%,0.1123,10,0.050000001,0.949999988
1227,6,65.07%,0.222,6,0.050000001,0.949999988
1228,13,65.09%,0.3118,13,0.050000001,0.949999988
1229,18,65.12%,0.7594,18,0.050000001,0.949999988
1230,0,65.15%,0.1523,0,0.050000001,0.949999988
1231,16,65.18%,0.268,16,0.050000001,0.949999988
1232,8,65.21%,0.14,8,0.050000001,0.949999988
1233,7,65.24%,0.2339,7,0.050000001,0.949999988
1234,2,65.26%,0.1267,2,0.050000001,0.949999988
1235,15,65.29%,0.3356,15,0.050000001,0.949999988
1236,21,65.32%,0.2701,21,0.050000001,0.949999988
1237,2,65.35%,0.0992,2,0.050000001,0.949999988
1238,25,65.38%,0.4377,25,0.050000001,0.949999988
1239,3,65.40%,0.2255,3,0.050000001,0.949999988
1240,1,65.43%,0.0905,1,0.050000001,0.949999988
1241,7,65.46%,0.3396,7,0.050000001,0.949999988
1242,25,65.49%,0.5395,25,0.050000001,0.949999988
1243,11,65.51%,0.3356,11,0.050000001,0.949999988
1244,27,65.54%,0.7979,27,0.050000001,0.949999988
1245,5,65.57%,0.1359,5,0.050000001,0.949999988
1246,15,65.60%,0.2315,15,0.050000001,0.949999988
1247,12,65.62%,0.6157,12,0.050000001,0.949999988
1248,4,65.65%,0.299,4,0.050000001,0.949999988
1249,21,65.68%,0.2579,21,0.050000001,0.949999988
1250,6,65.71%,0.3936,6,0.050000001,0.949999988
1251,18,65.73%,0.7091,18,0.050000001,0.949999988
1252,25,65.76%,0.4131,25,0.050000001,0.949999988
1253,27,65.79%,0.5369,27,0.050000001,0.949999988
1254,16,65.82%,0.2281,16,0.050000001,0.949999988
1255,15,65.84%,0.2103,15,0.050000001,0.949999988
1256,27,65.87%,0.5347,27,0.050000001,0.949999988
1257,4,65.90%,0.2414,4,0.050000001,0.949999988
1258,24,65.93%,0.0832,24,0.050000001,0.949999988
1259,21,65.95%,0.2363,21,0.050000001,0.949999988
1260,19,65.98%,0.8057,19,0.050000001,0.949999988
1261,21,66.01%,0.2197,21,0.050000001,0.949999988
1262,19,66.03%,0.648,19,0.050000001,0.949999988
1263,8,66.06%,0.7601,8,0.050000001,0.949999988
1264,8,66.09%,0.137,8,0.050000001,0.949999988
1265,9,66.11%,0.2332,9,0.050000001,0.949999988
1266,8,66.14%,0.1356,8,0.050000001,0.949999988
1267,0,66.17%,0.1453,0,0.050000001,0.949999988
1268,5,66.19%,0.1553,5,0.050000001,0.949999988
1269,17,66.22%,0.5042,17,0.050000001,0.949999988
1270,4,66.25%,0.256,4,0.050000001,0.949999988
1271,10,66.27%,0.0951,10,0.050000001,0.949999988
1272,4,66.30%,0.2496,4,0.050000001,0.949999988
1273,24,66.33%,0.1078,24,0.050000001,0.949999988
1274,21,66.35%,0.1822,21,0.050000001,0.949999988
1275,9,66.38%,0.1956,9,0.050000001,0.949999988
1276,5,66.41%,0.1113,5,0.050000001,0.949999988
1277,25,66.43%,0.4165,25,0.050000001,0.949999988
1278,4,66.46%,0.208,4,0.050000001,0.949999988
1279,3,66.48%,0.1894,3,0.050000001,0.949999988
1280,21,66.51%,0.1694,21,0.050000001,0.949999988
1281,7,66.54%,0.2078,7,0.050000001,0.949999988
1282,14,66.56%,0.1927,14,0.050000001,0.949999988
1283,3,66.59%,0.1793,3,0.050000001,0.949999988
1284,6,66.61%,0.3009,6,0.050000001,0.949999988
1285,1,66.64%,0.0744,1,0.050000001,0.949999988
1286,25,66.67%,0.3645,25,0.050000001,0.949999988
1287,10,66.69%,0.1209,10,0.050000001,0.949999988
1288,27,66.72%,0.5032,27,0.050000001,0.949999988
1289,1,66.74%,0.082,1,0.050000001,0.949999988
1290,15,66.77%,0.1984,15,0.050000001,0.949999988
1291,12,66.80%,0.7072,12,0.050000001,0.949999988
1292,12,66.82%,0.6857,12,0.050000001,0.949999988
1293,16,66.85%,0.2082,16,0.050000001,0.949999988
1294,14,66.87%,0.1104,14,0.050000001,0.949999988
1295,24,66.90%,0.0777,24,0.050000001,0.949999988
1296,6,66.92%,0.1441,6,0.050000001,0.949999988
1297,17,66.95%,0.3884,17,0.050000001,0.949999988
1298,15,66.97%,0.251,15,0.050000001,0.949999988
1299,4,67.00%,0.1961,4,0.050000001,0.949999988
1300,4,67.03%,0.1894,4,0.050000001,0.949999988
1301,11,67.05%,0.3749,11,0.050000001,0.949999988
1302,23,67.08%,0.6866,23,0.050000001,0.949999988
1303,11,67.10%,0.2916,11,0.050000001,0.949999988
1304,4,67.13%,0.1721,4,0.050000001,0.949999988
1305,1,67.15%,0.0409,1,0.050000001,0.949999988
1306,7,67.18%,0.1706,7,0.050000001,0.949999988
1307,14,67.20%,0.1178,14,0.050000001,0.949999988
1308,0,67.23%,0.1615,0,0.050000001,0.949999988
1309,3,67.25%,0.2698,3,0.050000001,0.949999988
1310,13,67.28%,0.2963,13,0.050000001,0.949999988
1311,24,67.30%,0.0942,24,0.050000001,0.949999988
1312,10,67.33%,0.0841,10,0.050000001,0.949999988
1313,3,67.35%,0.1483,3,0.050000001,0.949999988
1314,5,67.38%,0.1066,5,0.050000001,0.949999988
1315,6,67.40%,0.1066,6,0.050000001,0.949999988
1316,3,67.43%,0.2056,3,0.050000001,0.949999988
1317,4,67.45%,0.1557,4,0.050000001,0.949999988
1318,3,67.48%,0.156,3,0.050000001,0.949999988
1319,16,67.50%,0.1754,16,0.050000001,0.949999988
1320,4,67.52%,0.1502,4,0.050000001,0.949999988
1321,17,67.55%,0.363,17,0.050000001,0.949999988
1322,7,67.57%,0.1658,7,0.050000001,0.949999988
1323,10,67.60%,0.1134,10,0.050000001,0.949999988
1324,20,67.55%,2.5453,21,0.050000001,0.949999988
1325,10,67.57%,0.0835,10,0.050000001,0.949999988
1326,4,67.60%,0.1387,4,0.050000001,0.949999988
1327,7,67.62%,0.1587,7,0.050000001,0.949999988
1328,5,67.64%,0.1022,5,0.050000001,0.949999988
1329,7,67.67%,0.1782,7,0.050000001,0.949999988
1330,20,67.62%,3.3924,21,0.050000001,0.949999988
1331,3,67.64%,0.1183,3,0.050000001,0.949999988
1332,8,67.67%,0.123,8,0.050000001,0.949999988
1333,1,67.69%,0.0825,1,0.050000001,0.949999988
1334,15,67.72%,0.1618,15,0.050000001,0.949999988
1335,10,67.74%,0.0865,10,0.050000001,0.949999988
1336,1,67.76%,0.0428,1,0.050000001,0.949999988
1337,10,67.79%,0.1027,10,0.050000001,0.949999988
1338,3,67.81%,0.1216,3,0.050000001,0.949999988
1339,5,67.84%,0.1043,5,0.050000001,0.949999988
1340,3,67.86%,0.1138,3,0.050000001,0.949999988
1341,3,67.88%,0.0992,3,0.050000001,0.949999988
1342,2,67.91%,0.0891,2,0.050000001,0.949999988
1343,4,67.93%,0.1288,4,0.050000001,0.949999988
1344,7,67.96%,0.1184,7,0.050000001,0.949999988
1345,7,67.98%,0.1165,7,0.050000001,0.949999988
1346,7,68.00%,0.1449,7,0.050000001,0.949999988
1347,2,68.03%,0.0755,2,0.050000001,0.949999988
1348,3,68.05%,0.0874,3,0.050000001,0.949999988
1349,26,68.07%,0.2063,26,0.050000001,0.949999988
1350,14,68.10%,0.0925,14,0.050000001,0.949999988
1351,1,68.12%,0.0399,1,0.050000001,0.949999988
1352,17,68.14%,0.3388,17,0.050000001,0.949999988
1353,2,68.17%,0.0747,2,0.050000001,0.949999988
1354,26,68.19%,0.1056,26,0.050000001,0.949999988
1355,0,68.22%,0.1553,0,0.050000001,0.949999988
1356,7,68.24%,0.186,7,0.050000001,0.949999988
1357,24,68.26%,0.0739,24,0.050000001,0.949999988
1358,9,68.29%,0.2515,9,0.050000001,0.949999988
1359,2,68.31%,0.0756,2,0.050000001,0.949999988
1360,14,68.33%,0.0905,14,0.050000001,0.949999988
1361,25,68.36%,0.3225,25,0.050000001,0.949999988
1362,8,68.38%,0.1058,8,0.050000001,0.949999988
1363,4,68.40%,0.1213,4,0.050000001,0.949999988
1364,0,68.42%,0.1538,0,0.050000001,0.949999988
1365,14,68.45%,0.0868,14,0.050000001,0.949999988
1366,3,68.47%,0.0828,3,0.050000001,0.949999988
1367,26,68.49%,0.1599,26,0.050000001,0.949999988
1368,27,68.44%,2.4012,15,0.050000001,0.949999988
1369,16,68.47%,0.1615,16,0.050000001,0.949999988
1370,12,68.49%,0.4272,12,0.050000001,0.949999988
1371,10,68.51%,0.0774,10,0.050000001,0.949999988
1372,0,68.54%,0.1077,0,0.050000001,0.949999988
1373,27,68.56%,0.3645,27,0.050000001,0.949999988
1374,18,68.58%,0.7948,18,0.050000001,0.949999988
1375,15,68.60%,0.1795,15,0.050000001,0.949999988
1376,21,68.63%,0.1799,21,0.050000001,0.949999988
1377,19,68.65%,0.4906,19,0.050000001,0.949999988
1378,9,68.67%,0.212,9,0.050000001,0.949999988
1379,9,68.70%,0.171,9,0.050000001,0.949999988
1380,16,68.72%,0.1462,16,0.050000001,0.949999988
1381,24,68.74%,0.0718,24,0.050000001,0.949999988
1382,27,68.76%,0.5977,27,0.050000001,0.949999988
1383,19,68.79%,0.3942,19,0.050000001,0.949999988
1384,6,68.81%,0.1359,6,0.050000001,0.949999988
1385,1,68.83%,0.0517,1,0.050000001,0.949999988
1386,14,68.85%,0.0965,14,0.050000001,0.949999988
1387,17,68.88%,0.3083,17,0.050000001,0.949999988
1388,19,68.90%,0.3291,19,0.050000001,0.949999988
1389,27,68.92%,0.3345,27,0.050000001,0.949999988
1390,7,68.94%,0.1033,7,0.050000001,0.949999988
1391,13,68.97%,0.2923,13,0.050000001,0.949999988
1392,17,68.99%,0.293,17,0.050000001,0.949999988
1393,13,69.01%,0.2889,13,0.050000001,0.949999988
1394,0,69.03%,0.1147,0,0.050000001,0.949999988
1395,0,69.05%,0.1067,0,0.050000001,0.949999988
1396,8,69.08%,0.1239,8,0.050000001,0.949999988
1397,27,69.10%,0.2965,27,0.050000001,0.949999988
1398,8,69.12%,0.1184,8,0.050000001,0.949999988
1399,16,69.14%,0.1203,16,0.050000001,0.949999988
1400,21,69.16%,0.1602,21,0.050000001,0.949999988
1401,14,69.19%,0.0647,14,0.050000001,0.949999988
1402,2,69.21%,0.0674,2,0.050000001,0.949999988
1403,26,69.23%,0.067,26,0.050000001,0.949999988
1404,7,69.25%,0.0932,7,0.050000001,0.949999988
1405,4,69.27%,0.1099,4,0.050000001,0.949999988
1406,1,69.30%,0.0488,1,0.050000001,0.949999988
1407,14,69.32%,0.0671,14,0.050000001,0.949999988
1408,7,69.34%,0.0844,7,0.050000001,0.949999988
1409,5,69.36%,0.0945,5,0.050000001,0.949999988
1410,19,69.38%,0.3559,19,0.050000001,0.949999988
1411,4,69.41%,0.1065,4,0.050000001,0.949999988
1412,4,69.43%,0.109,4,0.050000001,0.949999988
1413,10,69.45%,0.0758,10,0.050000001,0.949999988
1414,24,69.47%,0.0676,24,0.050000001,0.949999988
1415,1,69.49%,0.0573,1,0.050000001,0.949999988
1416,18,69.51%,0.718,18,0.050000001,0.949999988
1417,1,69.53%,0.0514,1,0.050000001,0.949999988
1418,19,69.56%,0.2496,19,0.050000001,0.949999988
1419,17,69.58%,0.255,17,0.050000001,0.949999988
1420,11,69.60%,0.3163,11,0.050000001,0.949999988
1421,27,69.62%,0.1916,27,0.050000001,0.949999988
1422,3,69.64%,0.0741,3,0.050000001,0.949999988
1423,9,69.66%,0.1301,9,0.050000001,0.949999988
1424,14,69.61%,3.7786,7,0.050000001,0.949999988
1425,17,69.64%,0.2389,17,0.050000001,0.949999988
1426,4,69.66%,0.1089,4,0.050000001,0.949999988
1427,6,69.68%,0.103,6,0.050000001,0.949999988
1428,5,69.70%,0.0846,5,0.050000001,0.949999988
1429,10,69.72%,0.0715,10,0.050000001,0.949999988
1430,1,69.67%,1.2174,9,0.050000001,0.949999988
1431,27,69.69%,0.1838,27,0.050000001,0.949999988
1432,8,69.71%,0.0815,8,0.050000001,0.949999988
1433,7,69.74%,0.0931,7,0.050000001,0.949999988
1434,17,69.76%,0.2554,17,0.050000001,0.949999988
1435,6,69.78%,0.1378,6,0.050000001,0.949999988
1436,4,69.80%,0.1031,4,0.050000001,0.949999988
1437,16,69.82%,0.1241,16,0.050000001,0.949999988
1438,5,69.84%,0.0787,5,0.050000001,0.949999988
1439,16,69.86%,0.1273,16,0.050000001,0.949999988
1440,19,69.88%,0.2078,19,0.050000001,0.949999988
1441,4,69.90%,0.0995,4,0.050000001,0.949999988
1442,3,69.92%,0.0716,3,0.050000001,0.949999988
1443,26,69.94%,0.0812,26,0.050000001,0.949999988
1444,8,69.97%,0.0921,8,0.050000001,0.949999988
1445,0,69.99%,0.1168,0,0.050000001,0.949999988
1446,0,70.01%,0.1169,0,0.050000001,0.949999988
1447,25,70.03%,0.3967,25,0.050000001,0.949999988
1448,8,70.05%,0.09,8,0.050000001,0.949999988
1449,24,70.07%,0.0715,24,0.050000001,0.949999988
1450,16,70.09%,0.1063,16,0.050000001,0.949999988
1451,14,70.11%,0.0587,14,0.050000001,0.949999988
1452,5,70.13%,0.0837,5,0.050000001,0.949999988
1453,8,70.15%,0.099,8,0.050000001,0.949999988
1454,11,70.17%,0.2782,11,0.050000001,0.949999988
1455,8,70.19%,0.103,8,0.050000001,0.949999988
1456,14,70.21%,0.071,14,0.050000001,0.949999988
1457,27,70.23%,0.1577,27,0.050000001,0.949999988
1458,6,70.25%,0.1051,6,0.050000001,0.949999988
1459,17,70.27%,0.2562,17,0.050000001,0.949999988
1460,20,70.29%,2.9452,20,0.050000001,0.949999988
1461,10,70.31%,0.0684,10,0.050000001,0.949999988
1462,22,70.33%,1.2905,22,0.050000001,0.949999988
1463,10,70.36%,0.0649,10,0.050000001,0.949999988
1464,16,70.38%,0.0994,16,0.050000001,0.949999988
1465,15,70.40%,0.1721,15,0.050000001,0.949999988
1466,6,70.42%,0.0935,6,0.050000001,0.949999988
1467,22,70.44%,1.0599,22,0.050000001,0.949999988
1468,5,70.46%,0.0675,5,0.050000001,0.949999988
1469,27,70.48%,0.1886,27,0.050000001,0.949999988
1470,24,70.50%,0.0664,24,0.050000001,0.949999988
1471,21,70.52%,0.1729,21,0.050000001,0.949999988
1472,16,70.54%,0.0982,16,0.050000001,0.949999988
1473,3,70.56%,0.0736,3,0.050000001,0.949999988
1474,4,70.58%,0.0867,4,0.050000001,0.949999988
1475,15,70.60%,0.1719,15,0.050000001,0.949999988
1476,14,70.62%,0.0581,14,0.050000001,0.949999988
1477,18,70.64%,0.7131,18,0.050000001,0.949999988
1478,17,70.66%,0.1685,17,0.050000001,0.949999988
1479,0,70.68%,0.0985,0,0.050000001,0.949999988
1480,1,70.70%,0.0381,1,0.050000001,0.949999988
1481,1,70.72%,0.0407,1,0.050000001,0.949999988
