round,ground_truth,correct_percentage,loss,prediction,agent0hw,agent1hw
910,8,31.94%,0.999,8,0.9989929795265198,0.001007032
911,2,32.02%,1.3117,2,0.9989994168281555,0.001000625
912,7,32.09%,1.4182,7,0.9989984631538391,0.001001526
913,6,32.17%,1.135,6,0.9989973902702332,0.001002572
914,8,32.24%,1.0325,8,0.998999298,0.001000731
915,9,32.21%,2.0693,7,0.9989994764328003,0.001000531
916,16,32.28%,1.0281,16,0.9989999532699585,0.001000034
917,27,32.35%,1.6374,27,0.998995304,0.001004735
918,9,32.32%,2.1716,17,0.9989995956420898,0.001000432
919,27,32.28%,1.985,16,0.9989773631095886,0.001022637
920,21,32.25%,2.3527,7,0.9989998936653137,0.001000113
921,5,32.32%,1.3763,5,0.9989888668060303,0.001011129
922,24,32.39%,1.458,24,0.9990000128746033,0.001000013
923,17,32.47%,0.9726,17,0.9989967942237854,0.001003243
924,6,32.54%,1.0929,6,0.9989919066429138,0.001008147
925,11,32.51%,2.5097,2,0.9989908337593079,0.001009164
926,21,32.58%,2.17,21,0.9989999532699585,0.001000088
927,7,32.65%,0.9328,7,0.998999298,0.001000733
928,11,32.72%,2.4684,11,0.9989998936653137,0.001000105
929,0,32.80%,1.2764,0,0.9990000128746033,0.001000001
930,21,32.76%,3.3128,27,0.9989023804664612,0.001097652
931,11,32.73%,2.4961,2,0.998999834,0.001000169
932,26,32.80%,1.489,26,0.9989920854568481,0.001007906
933,6,32.87%,1.3338,6,0.9989989995956421,0.001001032
934,12,32.83%,3.9614,4,0.9989986419677734,0.001001375
935,12,32.80%,1.8713,4,0.9989981651306152,0.001001874
936,14,32.76%,0.7504,5,0.9989953637123108,0.001004629
937,6,32.84%,1.2396,6,0.9990000128746033,0.00100002
938,7,32.80%,2.036,21,0.998998761,0.001001224
939,11,32.87%,1.9005,11,0.998996913,0.001003098
940,17,32.94%,1.1484,17,0.9989885091781616,0.001011529
941,18,32.91%,2.6771,7,0.998999834,0.001000187
942,26,32.98%,1.3872,26,0.998999834,0.001000184
943,1,32.94%,2.5059,21,0.9989987015724182,0.001001296
944,19,32.91%,2.5666,6,0.9990000128746033,0.001000022
945,1,32.98%,2.0136,1,0.9989928603172302,0.001007178
946,23,32.95%,2.3738,6,0.9989962577819824,0.001003767
947,10,32.91%,3.2845,5,0.9989999532699585,0.001000038
948,5,32.88%,1.839,7,0.9989938139915466,0.001006225
949,8,32.95%,1.3008,8,0.9989896416664124,0.001010397
950,10,33.02%,1.8913,10,0.9989999532699585,0.001000084
951,14,32.98%,1.7056,27,0.9989981055259705,0.00100192
952,0,33.05%,1.6745,0,0.998998225,0.001001803
953,27,33.02%,1.8716,7,0.9989774227142334,0.001022579
954,7,33.09%,0.9967,7,0.998999834,0.001000164
955,1,33.05%,1.7473,3,0.9989997148513794,0.001000287
956,19,33.02%,3.0242,5,0.9989994764328003,0.001000525
957,16,33.09%,0.9833,16,0.9989999532699585,0.001000055
958,2,33.16%,1.6402,2,0.9989979863166809,0.00100204
959,26,33.12%,1.1686,4,0.9990000128746033,0.00100001
960,11,33.09%,1.4733,27,0.9989965558052063,0.001003444
961,21,33.16%,1.4291,21,0.9989984035491943,0.001001621
962,26,33.23%,1.2287,26,0.9989996552467346,0.001000333
963,24,33.30%,1.2887,24,0.9989996552467346,0.001000386
964,5,33.37%,0.9299,5,0.9989944100379944,0.001005626
965,2,33.44%,1.0213,2,0.9989997148513794,0.001000322
966,7,33.51%,1.1176,7,0.9989988207817078,0.00100118
967,17,33.57%,1.4777,17,0.9989999532699585,0.001000078
968,8,33.64%,0.6515,8,0.998999834,0.0010002
969,24,33.61%,1.3909,2,0.9990000128746033,0.00100002
970,24,33.57%,1.5803,2,0.9989996552467346,0.001000345
971,26,33.64%,1.0863,26,0.9989999532699585,0.001000032
972,1,33.71%,1.3327,1,0.9989992380142212,0.001000786
973,7,33.78%,0.8893,7,0.9989973306655884,0.001002705
974,10,33.85%,1.7587,10,0.9989974498748779,0.001002521
975,10,33.91%,1.5901,10,0.9989999532699585,0.001000074
976,18,33.98%,2.1444,18,0.9989995360374451,0.001000482
977,5,33.95%,2.4764,4,0.9989941716194153,0.001005841
978,13,33.91%,2.2883,6,0.9989998936653137,0.001000092
979,14,33.98%,1.1009,14,0.9989930391311646,0.001006967
980,9,33.94%,1.9693,7,0.9989985227584839,0.001001506
981,15,34.01%,1.3988,15,0.9989956021308899,0.001004413
982,3,34.08%,1.958,3,0.9989985823631287,0.001001403
983,8,34.15%,0.7739,8,0.998993993,0.00100603
984,4,34.21%,1.4554,4,0.9989996552467346,0.00100038
985,15,34.28%,2.0494,15,0.9990000128746033,0.001000027
986,15,34.35%,0.5588,15,0.9990000128746033,0.001000015
987,9,34.31%,2.27,7,0.9989954829216003,0.001004517
988,24,34.38%,1.226,24,0.9989996552467346,0.001000384
989,10,34.34%,1.3087,8,0.9989998936653137,0.001000105
990,9,34.31%,2.1896,1,0.998996377,0.001003636
991,12,34.27%,2.0443,6,0.9989998936653137,0.001000106
992,21,34.34%,1.3755,21,0.9989999532699585,0.001000063
993,17,34.31%,1.1535,1,0.9989916086196899,0.00100839
994,9,34.27%,2.6074,17,0.9989796280860901,0.001020363
995,2,34.34%,0.9575,2,0.9989998936653137,0.001000132
996,17,34.40%,0.2732,17,0.9989959001541138,0.001004101
997,4,34.47%,1.2084,4,0.9989968538284302,0.001003133
998,6,34.53%,0.7702,6,0.9989991784095764,0.001000824
999,17,34.50%,2.0519,5,0.9989948868751526,0.001005149
1000,25,34.47%,2.0228,1,0.9989997148513794,0.001000325
1001,5,34.43%,2.6467,8,0.9989916086196899,0.001008434
1002,13,34.50%,1.9101,13,0.9989995956420898,0.001000428
1003,27,34.56%,1.3688,27,0.9989961385726929,0.001003849
1004,7,34.63%,0.6693,7,0.9989995360374451,0.00100047
1005,16,34.69%,0.5401,16,0.9990000128746033,0.001000002
1006,9,34.66%,1.8184,7,0.9989761710166931,0.001023834
1007,27,34.62%,1.9081,17,0.9989919066429138,0.001008118
1008,19,34.59%,2.337,8,0.9989961385726929,0.001003872
1009,19,34.55%,2.0194,15,0.9990000128746033,0.001000009
1010,16,34.52%,2.3925,22,0.9990000128746033,0.001000002
1011,1,34.58%,2.002,1,0.9989966750144958,0.00100332
1012,20,34.55%,2.889,17,0.9989954829216003,0.00100453
1013,25,34.52%,1.7661,3,0.998999834,0.001000174
1014,7,34.58%,0.9999,7,0.998991072,0.00100896
1015,8,34.65%,0.9174,8,0.998998225,0.001001766
1016,14,34.71%,0.99,14,0.9989991188049316,0.001000883
1017,15,34.77%,0.6635,15,0.9989973306655884,0.001002682
1018,17,34.84%,0.2375,17,0.9989925026893616,0.001007512
1019,5,34.90%,0.9547,5,0.998989463,0.001010575
1020,6,34.97%,0.6977,6,0.9989946484565735,0.001005346
1021,24,35.03%,1.1857,24,0.9989998936653137,0.001000135
1022,4,35.09%,1.0077,4,0.9989997744560242,0.001000261
1023,9,35.06%,2.0547,17,0.9989925622940063,0.001007425
1024,2,35.12%,1.0574,2,0.9989988803863525,0.001001112
1025,1,35.19%,1.6109,1,0.9989985227584839,0.001001474
1026,22,35.25%,1.1357,22,0.9989995956420898,0.001000417
1027,24,35.31%,1.012,24,0.9990000128746033,0.001000014
1028,9,35.28%,1.8723,7,0.9989940524101257,0.001005963
1029,2,35.34%,0.8719,2,0.998999298,0.001000721
1030,4,35.40%,0.8808,4,0.998998761,0.001001235
1031,16,35.47%,2.39,16,0.998997152,0.001002854
1032,24,35.53%,1.3143,24,0.9990000128746033,0.001000004
1033,11,35.49%,2.244,6,0.9989917874336243,0.001008246
1034,14,35.46%,0.7299,5,0.9989989399909973,0.001001045
1035,15,35.52%,0.6134,15,0.9990000128746033,0.001000004
1036,3,35.49%,2.0976,7,0.9989397525787354,0.00106024
1037,8,35.55%,0.6025,8,0.9989912509918213,0.001008739
1038,18,35.51%,2.459,4,0.9990000128746033,0.001000019
1039,17,35.58%,5.8621,17,0.9989807605743408,0.001019266
1040,1,35.54%,1.3838,7,0.998998761,0.001001259
1041,0,35.60%,1.0686,0,0.9989994168281555,0.001000609
1042,25,35.67%,2.0799,25,0.9989997744560242,0.001000224
1043,5,35.73%,1.5015,5,0.9989784955978394,0.001021546
1044,8,35.79%,2.3736,8,0.9989953637123108,0.001004653
1045,17,35.85%,0.7663,17,0.9989984631538391,0.001001543
1046,23,35.82%,2.4581,5,0.9989829659461975,0.001017034
1047,7,35.88%,0.6392,7,0.9989969730377197,0.001003038
1048,2,35.94%,0.8397,2,0.998999834,0.001000208
1049,27,36.00%,1.1318,27,0.9989573955535889,0.001042605
1050,11,35.97%,1.5253,24,0.9989968538284302,0.001003187
1051,14,36.03%,1.5205,14,0.9989995360374451,0.001000451
1052,8,36.09%,1.3844,8,0.9989967346191406,0.001003274
1053,1,36.15%,0.8066,1,0.9989995360374451,0.001000495
1054,13,36.11%,4.3068,6,0.9989998936653137,0.001000092
1055,3,36.17%,1.2634,3,0.9989989399909973,0.001001078
1056,4,36.23%,0.5441,4,0.9989998936653137,0.001000101
1057,26,36.20%,1.4924,13,0.9989998936653137,0.001000112
1058,24,36.26%,1.0622,24,0.9990000128746033,0.001000002
1059,17,36.32%,1.0382,17,0.9989839196205139,0.001016094
1060,9,36.29%,1.504,7,0.9989985823631287,0.001001437
1061,6,36.35%,0.767,6,0.9989973902702332,0.001002632
1062,6,36.41%,1.4081,6,0.9989931583404541,0.001006879
1063,5,36.47%,0.7554,5,0.9989979267120361,0.001002115
1064,27,36.53%,1.8915,27,0.9989784359931946,0.001021579
1065,24,36.59%,0.9049,24,0.9989997744560242,0.001000237
1066,27,36.64%,1.5207,27,0.9989776015281677,0.001022416
1067,6,36.70%,0.7133,6,0.998999834,0.001000183
1068,15,36.76%,0.3753,15,0.9990000128746033,0.001000006
1069,16,36.73%,2.5833,4,0.9990000128746033,0.001000023
1070,1,36.79%,0.7755,1,0.9989963173866272,0.001003718
1071,3,36.85%,1.0464,3,0.9989995956420898,0.001000428
1072,15,36.91%,0.4706,15,0.9989998936653137,0.001000121
1073,16,36.96%,1.3013,16,0.9990000128746033,0.001000009
1074,16,37.02%,0.5285,16,0.9989999532699585,0.001000082
1075,3,37.08%,1.0914,3,0.998999834,0.001000186
1076,25,37.05%,2.6707,3,0.9989988207817078,0.001001202
1077,0,37.11%,0.8488,0,0.9989972114562988,0.001002774
1078,17,37.07%,0.1658,14,0.9989972710609436,0.001002742
1079,5,37.13%,0.8274,5,0.9989988803863525,0.001001154
1080,13,37.10%,1.5082,8,0.9989997744560242,0.001000212
1081,15,37.15%,0.2844,15,0.9989948272705078,0.001005189
1082,18,37.12%,2.3906,4,0.9989991784095764,0.001000825
1083,14,37.08%,0.6011,4,0.9989989995956421,0.001001035
1084,26,37.14%,0.9861,26,0.9990000128746033,0.00100001
1085,7,37.11%,1.4824,1,0.9989959001541138,0.001004118
1086,15,37.17%,0.5174,15,0.9989989995956421,0.001001035
1087,2,37.22%,0.873,2,0.9989999532699585,0.001000046
1088,4,37.28%,1.276,4,0.9989995956420898,0.001000418
1089,27,37.34%,2.6136,27,0.9989660978317261,0.001033921
1090,0,37.40%,1.8651,0,0.9989999532699585,0.001000089
1091,17,37.45%,0.1537,17,0.9989974498748779,0.001002546
1092,27,37.51%,2.0236,27,0.9989525675773621,0.00104742
1093,4,37.57%,0.8379,4,0.9989975094795227,0.001002517
1094,13,37.63%,0.8174,13,0.9989999532699585,0.001000072
1095,3,37.68%,0.8601,3,0.9989967942237854,0.001003198
1096,4,37.74%,0.3529,4,0.9989994764328003,0.001000563
1097,11,37.80%,1.8788,11,0.998999298,0.001000723
1098,11,37.76%,1.4198,2,0.9989999532699585,0.001000071
1099,3,37.82%,0.8206,3,0.9989984631538391,0.001001549
1100,13,37.87%,2.4114,13,0.9989988803863525,0.001001123
1101,9,37.84%,2.2224,21,0.9989945888519287,0.001005451
1102,16,37.81%,0.403,7,0.9989997744560242,0.001000228
1103,2,37.86%,0.9917,2,0.9989989399909973,0.001001076
1104,15,37.92%,0.277,15,0.9989999532699585,0.001000083
1105,5,37.97%,1.0244,5,0.9989973306655884,0.001002662
1106,25,37.94%,1.3039,3,0.9989999532699585,0.001000054
1107,3,38.00%,2.2306,3,0.9989943504333496,0.001005688
1108,26,37.96%,0.9299,13,0.9989950060844421,0.001004993
1109,17,37.93%,2.2629,2,0.9989888072013855,0.001011206
1110,26,37.89%,1.2302,4,0.9989874362945557,0.001012573
1111,1,37.95%,1.0462,1,0.9989976286888123,0.001002411
1112,3,38.01%,0.6923,3,0.9989981055259705,0.001001936
1113,4,38.06%,0.4215,4,0.9989988207817078,0.001001165
1114,9,38.12%,1.8586,9,0.998997688,0.001002331
1115,24,38.08%,1.2254,2,0.9990000128746033,0.001000022
1116,23,38.05%,3.4026,4,0.9989999532699585,0.001000074
1117,27,38.10%,0.8625,27,0.9989917278289795,0.001008291
1118,26,38.16%,1.1821,26,0.9990000128746033,0.001000017
1119,27,38.21%,1.7088,27,0.9989848136901855,0.001015184
1120,7,38.27%,0.6795,7,0.9989988803863525,0.001001127
1121,24,38.32%,0.8601,24,0.9989999532699585,0.00100003
1122,6,38.38%,0.67,6,0.9989992380142212,0.001000753
1123,0,38.43%,0.8181,0,0.9989989399909973,0.001001078
1124,10,38.49%,3.0657,10,0.9989998936653137,0.001000137
1125,5,38.54%,1.8507,5,0.9989900588989258,0.001009925
1126,15,38.60%,0.4435,15,0.9989988207817078,0.001001165
1127,17,38.65%,0.7338,17,0.9989994764328003,0.001000536
1128,1,38.62%,2.0061,7,0.9989984035491943,0.00100158
1129,24,38.67%,0.9639,24,0.9990000128746033,0.001000006
1130,27,38.64%,1.4266,7,0.9989728331565857,0.001027155
1131,6,38.69%,0.777,6,0.9989961385726929,0.001003851
1132,17,38.75%,1.6635,17,0.9989997744560242,0.001000267
1133,21,38.80%,1.5454,21,0.9989999532699585,0.001000043
1134,3,38.85%,1.2395,3,0.9989990592002869,0.001000924
1135,5,38.91%,0.6051,5,0.9989984035491943,0.001001601
1136,24,38.96%,0.749,24,0.9989985823631287,0.001001417
1137,10,39.02%,1.3931,10,0.9989999532699585,0.001000043
1138,18,38.98%,2.2665,9,0.9989995956420898,0.001000399
1139,19,38.95%,1.3875,24,0.9989987015724182,0.00100133
1140,23,38.91%,2.81,10,0.9989998936653137,0.001000127
1141,15,38.97%,0.2412,15,0.9989999532699585,0.001000063
1142,20,38.93%,2.548,7,0.9989987015724182,0.001001309
1143,7,38.99%,0.7036,7,0.9989970922470093,0.001002917
1144,1,39.04%,0.8177,1,0.9989940524101257,0.001005954
1145,24,39.09%,0.7548,24,0.9990000128746033,0.001000012
1146,19,39.15%,1.2223,19,0.9989975094795227,0.001002493
1147,11,39.20%,1.3344,11,0.9989979863166809,0.001002014
1148,6,39.25%,0.9036,6,0.9989978671073914,0.001002126
1149,15,39.30%,0.3038,15,0.9989985823631287,0.001001405
1150,1,39.36%,0.6787,1,0.998998225,0.001001802
1151,27,39.32%,1.6869,11,0.9989903569221497,0.001009678
1152,9,39.29%,1.7242,1,0.9989917874336243,0.001008215
1153,4,39.34%,0.6663,4,0.9990000128746033,0.001000016
1154,2,39.39%,0.9598,2,0.998998761,0.001001253
1155,9,39.36%,1.659,7,0.9989849328994751,0.001015087
1156,6,39.41%,0.5084,6,0.9989992380142212,0.001000792
1157,2,39.46%,1.0837,2,0.9989930391311646,0.001006993
1158,21,39.52%,1.3673,21,0.9989848732948303,0.001015143
1159,17,39.57%,0.4379,17,0.9989997744560242,0.001000247
1160,14,39.53%,0.5454,4,0.9989975690841675,0.00100242
1161,1,39.59%,0.5336,1,0.998986006,0.001014002
1162,2,39.64%,1.2766,2,0.9989995956420898,0.001000436
1163,14,39.69%,1.0836,14,0.998991072,0.001008913
1164,11,39.66%,1.1968,27,0.9989984035491943,0.00100163
1165,21,39.71%,1.6185,21,0.9989892840385437,0.001010746
1166,15,39.76%,1.393,15,0.9989999532699585,0.001000044
1167,21,39.81%,1.6287,21,0.9989999532699585,0.001000044
1168,5,39.86%,1.7184,5,0.9989953637123108,0.001004626
1169,13,39.91%,1.0417,13,0.9989998936653137,0.001000101
1170,7,39.97%,0.5942,7,0.9989964365959167,0.001003589
1171,16,40.02%,0.6995,16,0.9990000128746033,0.001000015
1172,8,40.07%,0.9993,8,0.9989984631538391,0.001001574
1173,16,40.12%,1.8152,16,0.9990000128746033,0.001000026
1174,21,40.09%,1.4477,9,0.9989999532699585,0.001000063
1175,16,40.14%,1.5993,16,0.9989996552467346,0.001000353
1176,1,40.19%,0.5737,1,0.9989962577819824,0.001003739
1177,17,40.24%,0.7201,17,0.9989990592002869,0.001000982
1178,0,40.29%,1.2662,0,0.9989999532699585,0.001000054
1179,25,40.25%,1.6069,5,0.9989999532699585,0.001000054
1180,1,40.30%,0.8827,1,0.9989810585975647,0.001018938
1181,10,40.36%,1.2705,10,0.9990000128746033,0.00100002
1182,13,40.41%,3.7316,13,0.9989979863166809,0.001002056
1183,15,40.46%,0.4239,15,0.9989989399909973,0.001001059
1184,20,40.42%,2.4726,9,0.9989994168281555,0.001000617
1185,6,40.47%,0.8902,6,0.998999298,0.001000721
1186,9,40.52%,1.7607,9,0.9989884495735168,0.001011561
1187,2,40.57%,0.9157,2,0.9989999532699585,0.001000039
1188,26,40.62%,1.1103,26,0.9989997744560242,0.001000258
1189,2,40.67%,0.763,2,0.9989997148513794,0.001000278
1190,14,40.72%,1.2016,14,0.9989956021308899,0.001004418
1191,2,40.77%,0.6855,2,0.998999834,0.001000197
1192,1,40.82%,0.5833,1,0.9989995956420898,0.00100042
1193,16,40.79%,1.3522,5,0.9989997148513794,0.001000277
1194,18,40.75%,2.4205,14,0.9989995956420898,0.001000427
1195,8,40.80%,0.3915,8,0.9989985823631287,0.001001434
1196,14,40.85%,0.3481,14,0.9989980459213257,0.00100198
1197,22,40.90%,1.0162,22,0.9989990592002869,0.001000954
1198,18,40.87%,2.2197,4,0.9989967346191406,0.001003289
1199,14,40.92%,0.5008,14,0.9989912509918213,0.001008765
1200,13,40.97%,2.1038,13,0.998999834,0.00100018
1201,1,41.01%,0.7096,1,0.9989755153656006,0.001024515
1202,24,40.98%,0.9063,2,0.9990000128746033,0.001000025
1203,6,41.03%,0.5952,6,0.9989961981773376,0.001003837
1204,6,41.08%,0.4106,6,0.9989984035491943,0.001001623
1205,25,41.04%,1.4572,3,0.9989992380142212,0.001000781
1206,6,41.09%,0.5459,6,0.9989943504333496,0.001005665
1207,6,41.14%,0.6903,6,0.9989988207817078,0.001001213
1208,4,41.19%,0.3955,4,0.998999834,0.001000192
1209,8,41.24%,1.433,8,0.9989978075027466,0.001002233
1210,18,41.21%,1.8684,14,0.9989995360374451,0.001000447
1211,3,41.25%,1.183,3,0.998999834,0.001000153
1212,2,41.30%,0.7296,2,0.9989891648292542,0.001010854
1213,19,41.35%,3.184,19,0.9989995360374451,0.001000487
1214,17,41.32%,2.3226,15,0.9989991188049316,0.001000912
1215,4,41.37%,1.1228,4,0.998999834,0.001000193
1216,8,41.41%,0.34,8,0.9989980459213257,0.001001973
1217,23,41.38%,3.5245,26,0.9990000128746033,0.001000009
1218,16,41.43%,1.1015,16,0.998999298,0.001000722
1219,23,41.39%,3.1237,5,0.9989981651306152,0.001001865
1220,15,41.44%,0.2846,15,0.9989966154098511,0.001003419
1221,4,41.49%,0.7951,4,0.9989998936653137,0.001000144
1222,8,41.54%,0.322,8,0.9989976286888123,0.001002387
1223,11,41.58%,1.6399,11,0.9989997744560242,0.00100024
1224,15,41.63%,0.2929,15,0.9990000128746033,0.001000002
1225,12,41.60%,1.9467,8,0.9989977478981018,0.001002287
1226,9,41.65%,1.6599,9,0.9989996552467346,0.001000345
1227,4,41.69%,0.7342,4,0.9989993572235107,0.001000628
1228,26,41.74%,0.8015,26,0.998999834,0.001000174
1229,8,41.79%,0.2873,8,0.998997688,0.001002344
1230,4,41.75%,0.9374,2,0.9989989399909973,0.00100109
1231,21,41.80%,1.4444,21,0.9989966750144958,0.001003314
1232,10,41.77%,1.2815,15,0.9990000128746033,0.001000004
1233,4,41.82%,0.2845,4,0.9989966154098511,0.001003371
1234,6,41.86%,0.6693,6,0.998998761,0.001001272
1235,11,41.91%,0.9985,11,0.9990000128746033,0.001000015
1236,5,41.88%,3.521,1,0.9989439845085144,0.001056006
1237,14,41.92%,0.6172,14,0.9989997148513794,0.001000318
1238,26,41.97%,1.0911,26,0.9989985227584839,0.00100146
1239,6,42.02%,0.2912,6,0.9989977478981018,0.001002261
1240,5,42.06%,0.7984,5,0.9989857077598572,0.001014312
1241,6,42.11%,0.3827,6,0.9989785552024841,0.001021426
1242,14,42.16%,0.2984,14,0.998998225,0.00100176
1243,16,42.20%,0.8796,16,0.998999298,0.001000687
1244,24,42.25%,1.1364,24,0.9989997744560242,0.001000235
1245,7,42.30%,1.2285,7,0.9989771842956543,0.001022813
1246,16,42.34%,0.4393,16,0.9990000128746033,0.001000029
1247,15,42.39%,0.4396,15,0.9989994168281555,0.001000595
1248,27,42.35%,1.3238,2,0.998991847,0.001008144
1249,7,42.40%,1.4482,7,0.9989948868751526,0.001005117
1250,3,42.45%,0.6474,3,0.9989880919456482,0.001011901
1251,4,42.49%,0.7274,4,0.9989990592002869,0.001000962
1252,20,42.46%,2.2575,9,0.9989963173866272,0.001003691
1253,6,42.50%,0.6488,6,0.998999298,0.001000695
1254,26,42.55%,0.6399,26,0.998999834,0.001000194
1255,14,42.60%,1.2667,14,0.9989901781082153,0.001009848
1256,15,42.64%,0.1478,15,0.9989995956420898,0.001000394
1257,24,42.69%,0.8151,24,0.9990000128746033,0.001000006
1258,16,42.73%,0.5099,16,0.9989999532699585,0.001000069
1259,14,42.78%,0.5022,14,0.9989956021308899,0.001004429
1260,21,42.82%,1.4322,21,0.998999834,0.001000184
1261,24,42.87%,0.8302,24,0.9989998936653137,0.001000113
1262,3,42.91%,0.6283,3,0.9989998936653137,0.001000117
1263,18,42.88%,1.8802,14,0.9989995956420898,0.001000432
1264,6,42.92%,0.3184,6,0.9989993572235107,0.001000671
1265,1,42.97%,0.412,1,0.9989975094795227,0.001002489
1266,3,43.01%,0.5932,3,0.9989991188049316,0.001000896
1267,1,43.06%,0.7385,1,0.9989998936653137,0.001000112
1268,5,43.10%,0.4926,5,0.9989961981773376,0.001003821
1269,24,43.15%,0.5846,24,0.9989998936653137,0.001000092
1270,16,43.19%,0.3098,16,0.9989989399909973,0.001001053
1271,26,43.24%,0.7005,26,0.9990000128746033,0.001000012
1272,27,43.28%,2.5977,27,0.9989763498306274,0.001023661
1273,27,43.33%,3.511,27,0.9989888072013855,0.001011207
1274,6,43.37%,0.3101,6,0.9989999532699585,0.001000038
1275,1,43.42%,0.4477,1,0.9989977478981018,0.001002283
1276,13,43.38%,0.8266,26,0.9989994168281555,0.001000607
1277,27,43.43%,1.1116,27,0.9989860653877258,0.001013943
1278,3,43.47%,0.5978,3,0.9989977478981018,0.001002285
1279,4,43.52%,1.0994,4,0.9989988803863525,0.00100113
1280,14,43.56%,0.2824,14,0.9989977478981018,0.00100228
1281,2,43.60%,0.9412,2,0.9990000128746033,0.001000017
1282,7,43.65%,0.9554,7,0.9989731311798096,0.00102691
1283,5,43.69%,0.546,5,0.9989990592002869,0.00100093
1284,14,43.74%,0.4919,14,0.9989843964576721,0.001015604
1285,12,43.70%,2.9739,8,0.9989989995956421,0.001001025
1286,2,43.75%,0.6969,2,0.9989996552467346,0.001000358
1287,4,43.79%,0.2738,4,0.9989999532699585,0.001000045
1288,2,43.83%,0.5628,2,0.9989995956420898,0.001000422
1289,8,43.88%,0.6249,8,0.9989989995956421,0.001001009
1290,23,43.84%,2.88,8,0.9989999532699585,0.001000077
1291,6,43.89%,0.404,6,0.998997152,0.001002875
1292,0,43.93%,0.6379,0,0.9989920854568481,0.001007959
1293,16,43.89%,0.5961,4,0.9990000128746033,0.001000017
1294,4,43.94%,0.2418,4,0.998999834,0.001000206
1295,27,43.98%,2.2936,27,0.998997688,0.001002319
1296,3,44.02%,0.4465,3,0.9989967346191406,0.001003283
1297,8,44.07%,0.6744,8,0.9989951252937317,0.001004887
1298,5,44.03%,0.5815,27,0.9989987015724182,0.001001306
1299,9,44.08%,1.4453,9,0.9989974498748779,0.001002552
1300,26,44.12%,1.2263,26,0.9989886283874512,0.001011406
1301,0,44.16%,0.8971,0,0.998999834,0.001000206
1302,9,44.21%,1.4805,9,0.9989660978317261,0.001033909
1303,27,44.25%,0.82,27,0.9989897012710571,0.001010287
1304,14,44.29%,1.4626,14,0.998999298,0.001000688
1305,4,44.33%,0.636,4,0.9989999532699585,0.001000051
1306,26,44.38%,0.4964,26,0.9989995956420898,0.001000391
1307,22,44.34%,2.9667,1,0.9989961385726929,0.001003884
1308,21,44.39%,1.6199,21,0.9989999532699585,0.001000054
1309,10,44.35%,1.2817,8,0.9990000128746033,0.001000022
1310,4,44.39%,0.4006,4,0.9989984631538391,0.001001572
1311,4,44.44%,0.5957,4,0.9989995956420898,0.001000435
1312,7,44.48%,1.6682,7,0.9989995956420898,0.001000394
1313,15,44.52%,0.1287,15,0.9989999532699585,0.001000079
1314,21,44.56%,1.5491,21,0.9990000128746033,0.001000002
1315,5,44.60%,2.3241,5,0.9989975094795227,0.001002511
1316,5,44.65%,0.6982,5,0.9989974498748779,0.001002574
1317,17,44.69%,0.211,17,0.9989950060844421,0.001005022
1318,8,44.73%,1.1573,8,0.9989991784095764,0.001000854
1319,26,44.77%,0.6035,26,0.9989996552467346,0.001000335
1320,0,44.74%,0.9256,6,0.9989998936653137,0.001000101
1321,1,44.78%,0.8303,1,0.9989956617355347,0.001004349
1322,6,44.82%,0.3346,6,0.9989998936653137,0.001000132
1323,3,44.86%,0.4609,3,0.9989975690841675,0.001002447
1324,26,44.91%,0.5988,26,0.9989999532699585,0.001000076
1325,4,44.95%,0.2089,4,0.998999298,0.00100069
1326,2,44.99%,0.5781,2,0.9989987015724182,0.001001312
1327,24,45.03%,0.7717,24,0.9990000128746033,0.001000005
1328,14,45.07%,0.4558,14,0.9989876747131348,0.001012355
1329,5,45.11%,0.9332,5,0.9989867806434631,0.001013249
1330,3,45.15%,0.6727,3,0.9989935755729675,0.00100641
1331,1,45.20%,0.4074,1,0.9989952445030212,0.001004772
1332,21,45.24%,1.1065,21,0.9989987015724182,0.001001284
1333,14,45.28%,0.2595,14,0.9989960789680481,0.001003935
1334,0,45.32%,0.3528,0,0.9989960789680481,0.001003939
1335,12,45.28%,1.9655,8,0.9989903569221497,0.001009654
1336,15,45.33%,0.2362,15,0.9990000128746033,0.001000014
1337,13,45.37%,0.8884,13,0.9989999532699585,0.001000038
1338,9,45.41%,1.3981,9,0.9989896416664124,0.001010354
1339,18,45.37%,2.0014,7,0.9989994168281555,0.001000623
1340,17,45.41%,0.1848,17,0.9989898204803467,0.001010167
1341,0,45.45%,0.8573,0,0.9990000128746033,0.001000018
1342,7,45.50%,0.815,7,0.9989984631538391,0.001001547
1343,24,45.54%,0.5405,24,0.9989999532699585,0.001000077
1344,7,45.58%,0.607,7,0.9989989995956421,0.001001022
1345,6,45.62%,0.1948,6,0.9989972710609436,0.001002757
1346,14,45.66%,0.2092,14,0.9989944696426392,0.001005556
1347,15,45.70%,0.1294,15,0.9989957213401794,0.001004282
1348,16,45.74%,2.1686,16,0.9989999532699585,0.001000078
1349,24,45.78%,0.5576,24,0.9990000128746033,0.001000023
1350,14,45.82%,0.1615,14,0.9989950656890869,0.001004945
1351,15,45.86%,0.1221,15,0.9989999532699585,0.001000041
1352,19,45.82%,2.4584,1,0.9989938139915466,0.001006201
1353,26,45.86%,0.5344,26,0.9989973902702332,0.001002606
1354,17,45.90%,0.1264,17,0.9989999532699585,0.00100008
