round,ground_truth,fused_pred,fused_correct,loss,correct_percentage,agent0_hw,agent1_hw,agent0_pred,agent0_correct,agent1_pred,agent1_correct
1261,9,9,1,0.8740,37.40%,0.998998761177063,0.0010012509301304817,9,1,21,0
1262,0,0,1,1.0258,37.45%,0.9989999532699585,0.0010000771144405007,0,1,2,0
1263,0,0,1,1.1042,37.50%,0.9990000128746033,0.001000000978820026,0,1,14,0
1264,4,4,1,1.2098,37.55%,0.9990000128746033,0.0010000201873481274,4,1,13,0
1265,8,8,1,0.4892,37.60%,0.998999834060669,0.0010001691989600658,8,1,1,0
1266,7,7,1,0.9767,37.65%,0.9989996552467346,0.0010003349743783474,7,1,13,0
1267,16,16,1,0.6864,37.70%,0.9989995956420898,0.001000432064756751,16,1,14,0
1268,23,9,0,2.8808,37.67%,0.998971164226532,0.0010288645280525088,23,1,21,0
1269,15,15,1,1.2556,37.72%,0.9989948272705078,0.0010051929857581854,15,1,18,0
1270,24,24,1,1.3505,37.77%,0.99899822473526,0.0010017587337642908,24,1,6,0
1271,0,0,1,1.2366,37.81%,0.9989976286888123,0.0010023805079981685,0,1,24,0
1272,20,20,1,1.8845,37.86%,0.998999297618866,0.0010007000528275967,20,1,6,0
1273,10,10,1,0.5710,37.91%,0.9989998936653137,0.001000109943561256,10,1,0,0
1274,25,25,1,2.4674,37.96%,0.9989984631538391,0.0010015396401286125,25,1,12,0
1275,4,4,1,0.5223,38.01%,0.9989969730377197,0.0010030405828729272,4,1,16,0
1276,17,17,1,0.9871,38.06%,0.9989999532699585,0.0010000652400776744,17,1,0,0
1277,25,25,1,1.1418,38.11%,0.9989988207817078,0.0010011771228164434,25,1,15,0
1278,5,5,1,0.6464,38.15%,0.9989973902702332,0.0010026381351053715,5,1,5,1
1279,5,5,1,2.8869,38.20%,0.9989956021308899,0.001004440593533218,5,1,9,0
1280,3,3,1,0.5514,38.25%,0.998999834060669,0.0010001672198995948,3,1,3,1
1281,12,12,1,1.8181,38.30%,0.9989997148513794,0.0010002965573221445,12,1,7,0
1282,6,6,1,0.9260,38.35%,0.9989973902702332,0.0010026301024481654,6,1,24,0
1283,6,7,0,1.1029,38.32%,0.9989991784095764,0.0010008412646129727,6,1,7,0
1284,8,8,1,0.4394,38.37%,0.9989789724349976,0.001021023141220212,8,1,26,0
1285,12,12,1,1.7558,38.41%,0.9989993572235107,0.0010006846860051155,12,1,0,0
1286,24,25,0,0.8729,38.38%,0.9990000128746033,0.0010000093607231975,24,1,10,0
1287,10,10,1,0.5615,38.43%,0.9989998936653137,0.001000115880742669,10,1,16,0
1288,25,25,1,1.3667,38.48%,0.9989998936653137,0.0010000981856137514,25,1,20,0
1289,10,10,1,0.5781,38.53%,0.9989999532699585,0.0010000629117712379,10,1,4,0
1290,4,4,1,0.3050,38.57%,0.9989997744560242,0.001000234391540289,4,1,7,0
1291,24,24,1,0.8131,38.62%,0.9989997744560242,0.0010002671042457223,24,1,4,0
1292,12,11,0,1.5025,38.59%,0.9989906549453735,0.0010093760211020708,12,1,1,0
1293,9,9,1,0.6924,38.64%,0.9989972710609436,0.0010027133394032717,9,1,9,1
1294,19,27,0,2.1068,38.61%,0.9989998936653137,0.0010001143673434854,19,1,27,0
1295,9,9,1,0.7266,38.66%,0.9989699721336365,0.0010300488211214542,9,1,9,1
1296,18,18,1,1.8582,38.70%,0.9989999532699585,0.0010000470792874694,18,1,20,0
1297,17,17,1,0.7523,38.75%,0.9989972114562988,0.0010027948301285505,17,1,27,0
1298,5,5,1,0.7353,38.80%,0.9989982843399048,0.0010017340537160635,5,1,14,0
1299,9,9,1,0.7556,38.85%,0.998990535736084,0.0010094804456457496,9,1,18,0
1300,24,9,0,2.2528,38.82%,0.9989999532699585,0.0010000377660617232,24,1,0,0
1301,12,24,0,1.4332,38.79%,0.9989863634109497,0.0010136516066268086,12,1,1,0
1302,11,8,0,1.0915,38.76%,0.9989999532699585,0.001000031130388379,11,1,10,0
1303,7,7,1,0.7997,38.80%,0.9989995360374451,0.001000496675260365,7,1,6,0
1304,5,5,1,1.1452,38.85%,0.9989984035491943,0.0010016132146120071,5,1,25,0
1305,26,26,1,1.7673,38.90%,0.9989999532699585,0.0010000586044043303,26,1,18,0
1306,17,17,1,0.5394,38.94%,0.9989964962005615,0.0010034906445071101,17,1,6,0
1307,3,3,1,0.5493,38.99%,0.998998761177063,0.001001243945211172,3,1,15,0
1308,2,2,1,1.2549,39.04%,0.9989962577819824,0.001003736862912774,2,1,5,0
1309,15,15,1,0.7380,39.08%,0.9989985823631287,0.0010014473227784038,15,1,25,0
1310,24,24,1,0.6785,39.13%,0.9990000128746033,0.0010000169277191162,24,1,2,0
1311,14,14,1,0.9729,39.18%,0.9989973306655884,0.0010026713134720922,14,1,22,0
1312,22,8,0,1.9150,39.15%,0.9989955425262451,0.0010044785449281335,22,1,8,0
1313,2,2,1,2.0807,39.19%,0.9990000128746033,0.0010000212350860238,2,1,21,0
1314,26,26,1,1.1955,39.24%,0.9989995360374451,0.001000454998575151,26,1,21,0
1315,18,18,1,1.3033,39.29%,0.998999834060669,0.0010001760674640536,18,1,15,0
1316,23,23,1,1.4463,39.33%,0.9989991784095764,0.0010008292738348246,23,1,4,0
1317,13,13,1,2.1428,39.38%,0.9989979863166809,0.0010020097251981497,13,1,1,0
1318,26,26,1,1.0549,39.42%,0.9989988207817078,0.0010011704871430993,26,1,27,0
1319,27,27,1,0.6763,39.47%,0.9989991784095764,0.0010008217068389058,27,1,8,0
1320,8,8,1,0.4937,39.52%,0.9989962577819824,0.0010037797037512064,8,1,21,0
1321,21,21,1,2.8200,39.56%,0.9989999532699585,0.0010000497568398714,21,1,4,0
1322,11,11,1,1.1766,39.61%,0.9989944696426392,0.001005556550808251,11,1,9,0
1323,10,10,1,0.5511,39.65%,0.998997688293457,0.0010023427894338965,10,1,22,0
1324,20,14,0,2.5255,39.62%,0.9989979267120361,0.0010020683985203505,20,1,24,0
1325,24,24,1,0.3659,39.67%,0.9989998936653137,0.0010001194896176457,24,1,24,1
1326,3,3,1,0.4907,39.71%,0.9989998936653137,0.0010001322953030467,3,1,14,0
1327,3,3,1,0.5173,39.76%,0.9989987015724182,0.0010013075079768896,3,1,21,0
1328,24,9,0,0.9218,39.73%,0.9990000128746033,0.001000027870759368,24,1,0,0
1329,3,3,1,0.7414,39.77%,0.9989982843399048,0.0010017483728006482,3,1,5,0
1330,14,14,1,0.8145,39.82%,0.9989963173866272,0.0010037097381427884,14,1,2,0
1331,1,1,1,0.9188,39.86%,0.9989925026893616,0.0010075346799567342,1,1,17,0
1332,9,9,1,0.8808,39.91%,0.9989988803863525,0.0010011274134740233,9,1,21,0
1333,1,1,1,1.2717,39.96%,0.998998761177063,0.00100126548204571,1,1,16,0
1334,17,17,1,0.9376,40.00%,0.9989908933639526,0.0010091294534504414,17,1,27,0
1335,21,21,1,1.4733,40.04%,0.9989998936653137,0.0010001094778999686,21,1,24,0
1336,8,8,1,0.2752,40.09%,0.9989801645278931,0.0010198219679296017,8,1,1,0
1337,19,25,0,2.1656,40.06%,0.9989990592002869,0.0010009297402575612,19,1,25,0
1338,16,17,0,1.2013,40.03%,0.9990000128746033,0.00100001972168684,16,1,17,0
1339,19,1,0,2.1494,40.00%,0.9989946484565735,0.0010053693549707532,19,1,13,0
1340,8,8,1,0.2150,40.04%,0.9989998936653137,0.0010000948095694184,8,1,15,0
1341,10,10,1,0.4608,40.09%,0.998999834060669,0.001000200747512281,10,1,24,0
1342,12,11,0,1.6988,40.06%,0.998999834060669,0.0010001743212342262,12,1,3,0
1343,16,16,1,0.7595,40.10%,0.9989993572235107,0.0010006329976022243,16,1,20,0
1344,24,24,1,0.3762,40.15%,0.9990000128746033,0.0010000028414651752,24,1,14,0
1345,13,13,1,1.5368,40.19%,0.9989920854568481,0.00100793840829283,13,1,12,0
1346,3,3,1,0.3973,40.24%,0.998999834060669,0.0010001538321375847,3,1,15,0
1347,15,15,1,1.1788,40.28%,0.9990000128746033,0.0010000095935538411,15,1,1,0
1348,23,23,1,1.4240,40.33%,0.9989977478981018,0.0010022614151239395,23,1,9,0
1349,1,1,1,0.9749,40.37%,0.9989784359931946,0.0010215899674221873,1,1,21,0
1350,5,3,0,1.4382,40.34%,0.9989956021308899,0.0010044181253761053,5,1,13,0
1351,5,5,1,0.7130,40.38%,0.9989908933639526,0.0010091124568134546,5,1,2,0
1352,15,15,1,0.6870,40.43%,0.9990000128746033,0.0010000210022553802,15,1,25,0
1353,17,17,1,0.3989,40.47%,0.9989999532699585,0.00100003054831177,17,1,25,0
1354,7,7,1,0.7590,40.52%,0.9989963173866272,0.0010037017054855824,7,1,13,0
1355,27,27,1,0.6048,40.56%,0.9989977478981018,0.0010022929636761546,27,1,19,0
1356,21,6,0,1.1913,40.53%,0.9989999532699585,0.001000089105218649,21,1,20,0
1357,10,10,1,0.4186,40.57%,0.9989999532699585,0.0010000511538237333,10,1,24,0
1358,16,16,1,0.7086,40.62%,0.9990000128746033,0.0010000077309086919,16,1,6,0
1359,26,26,1,0.5432,40.66%,0.9989976286888123,0.001002366654574871,26,1,19,0
1360,15,15,1,0.8720,40.71%,0.9989989399909973,0.0010010432451963425,15,1,14,0
1361,14,6,0,1.0236,40.68%,0.9989975094795227,0.0010025276569649577,14,1,12,0
1362,13,13,1,1.8333,40.72%,0.9989969730377197,0.0010030408157035708,13,1,4,0
1363,2,2,1,0.8713,40.76%,0.9989989399909973,0.0010010801488533616,2,1,6,0
1364,4,4,1,0.3430,40.81%,0.9989974498748779,0.0010025897063314915,4,1,4,1
1365,4,4,1,0.2842,40.85%,0.998998761177063,0.0010012248530983925,4,1,24,0
1366,27,27,1,0.8867,40.89%,0.9989931583404541,0.0010068730916827917,27,1,0,0
1367,1,15,0,1.7307,40.86%,0.9989959597587585,0.0010040646884590387,1,1,10,0
1368,10,10,1,0.4420,40.91%,0.9990000128746033,0.001000007032416761,10,1,23,0
1369,26,26,1,0.9964,40.95%,0.9989998936653137,0.0010001459158957005,26,1,20,0
1370,2,2,1,0.9552,40.99%,0.9989999532699585,0.00100003182888031,2,1,4,0
1371,4,4,1,0.2766,41.03%,0.9989996552467346,0.0010003732750192285,4,1,19,0
1372,13,13,1,1.0778,41.08%,0.998999834060669,0.0010001512710005045,13,1,14,0
1373,7,7,1,0.8020,41.12%,0.9989878535270691,0.0010121528757736087,7,1,5,0
1374,25,25,1,1.3486,41.16%,0.9989999532699585,0.0010000317124649882,25,1,2,0
1375,3,3,1,0.6347,41.21%,0.9989848136901855,0.001015222049318254,3,1,15,0
1376,4,4,1,0.3182,41.25%,0.998998761177063,0.001001242664642632,4,1,6,0
1377,24,24,1,0.7006,41.29%,0.9990000128746033,0.0010000077309086919,24,1,16,0
1378,0,0,1,1.2226,41.33%,0.9989998936653137,0.0010001420741900802,0,1,2,0
1379,8,8,1,0.2280,41.38%,0.998995840549469,0.0010041723726317286,8,1,27,0
1380,4,4,1,0.2463,41.42%,0.9989995956420898,0.0010004322975873947,4,1,26,0
1381,7,7,1,0.7055,41.46%,0.9989969730377197,0.0010030179983004928,7,1,16,0
1382,12,12,1,1.2503,41.50%,0.9989988207817078,0.0010011706035584211,12,1,1,0
1383,26,26,1,1.0897,41.55%,0.9989899396896362,0.0010100534418597817,26,1,3,0
1384,2,8,0,0.6956,41.52%,0.9989996552467346,0.0010003582574427128,2,1,26,0
1385,21,21,1,1.1056,41.56%,0.9989996552467346,0.0010003395145758986,21,1,6,0
1386,27,15,0,0.9517,41.53%,0.9989751577377319,0.0010248598409816623,27,1,15,0
1387,27,27,1,0.7046,41.57%,0.9989906549453735,0.0010093331802636385,27,1,19,0
1388,14,3,0,1.4787,41.54%,0.9989742636680603,0.0010257777757942677,14,1,20,0
1389,5,4,0,1.3392,41.51%,0.9989822506904602,0.0010177445365116,5,1,1,0
1390,15,15,1,0.7555,41.55%,0.9989999532699585,0.0010000404436141253,15,1,10,0
1391,17,17,1,0.4032,41.59%,0.9989987015724182,0.001001317985355854,17,1,0,0
1392,2,2,1,1.1465,41.64%,0.9989989995956421,0.0010009956313297153,2,1,16,0
1393,14,17,0,3.3225,41.61%,0.9989810585975647,0.001018968760035932,14,1,0,0
1394,14,7,0,0.9849,41.58%,0.9989988207817078,0.0010011765407398343,14,1,21,0
1395,0,0,1,0.7412,41.62%,0.9989999532699585,0.0010000404436141253,0,1,21,0
1396,25,25,1,0.8982,41.66%,0.9990000128746033,0.0010000121546909213,25,1,5,0
1397,26,26,1,0.5803,41.70%,0.9989988207817078,0.0010011624544858932,26,1,1,0
1398,10,10,1,0.8586,41.74%,0.9990000128746033,0.001000003656372428,10,1,3,0
1399,10,10,1,0.3906,41.79%,0.9989999532699585,0.0010000639595091343,10,1,15,0
1400,8,8,1,0.4552,41.83%,0.9989761710166931,0.001023843651637435,8,1,4,0
1401,8,8,1,1.3353,41.87%,0.9989753365516663,0.0010247055906802416,8,1,12,0
1402,10,10,1,0.3999,41.91%,0.9990000128746033,0.001000027172267437,10,1,14,0
1403,9,9,1,0.8169,41.95%,0.9989968538284302,0.0010031438432633877,9,1,4,0
1404,4,4,1,0.3308,41.99%,0.9989989995956421,0.0010010068072006106,4,1,22,0
1405,5,3,0,1.0774,41.96%,0.9989957213401794,0.0010042673675343394,5,1,1,0
1406,10,10,1,0.3328,42.00%,0.9990000128746033,0.0010000286856666207,10,1,1,0
1407,16,16,1,0.9517,42.05%,0.9989999532699585,0.0010000363690778613,16,1,7,0
1408,26,26,1,0.7105,42.09%,0.9989977478981018,0.0010022643255069852,26,1,26,1
1409,3,3,1,1.2669,42.13%,0.9989995956420898,0.0010003925999626517,3,1,26,0
1410,9,9,1,0.7008,42.17%,0.9989987015724182,0.0010013068094849586,9,1,19,0
1411,10,10,1,0.2814,42.21%,0.9989999532699585,0.0010000844486057758,10,1,2,0
1412,0,0,1,0.8451,42.25%,0.9989990592002869,0.0010009461548179388,0,1,3,0
1413,12,12,1,1.9169,42.29%,0.9989989399909973,0.0010010446421802044,12,1,19,0
1414,24,24,1,0.3945,42.33%,0.9989999532699585,0.0010000369511544704,24,1,5,0
1415,26,26,1,0.6431,42.37%,0.9990000128746033,0.0010000050533562899,26,1,27,0
1416,0,0,1,0.5410,42.41%,0.9990000128746033,0.0010000272886827588,0,1,0,1
1417,6,6,1,0.7172,42.45%,0.9989988207817078,0.0010011635022237897,6,1,17,0
1418,1,1,1,0.8745,42.49%,0.9989949464797974,0.001005045953206718,1,1,9,0
1419,5,5,1,1.2478,42.54%,0.9989996552467346,0.0010003704810515046,5,1,16,0
1420,14,6,0,2.2611,42.51%,0.9989973902702332,0.0010026494273915887,14,1,12,0
1421,12,24,0,1.5350,42.48%,0.9989996552467346,0.0010003638453781605,12,1,17,0
1422,1,1,1,0.9567,42.52%,0.9989938139915466,0.0010062127839773893,1,1,16,0
1423,26,26,1,0.8381,42.56%,0.9989997148513794,0.0010003194911405444,26,1,2,0
1424,26,26,1,0.6741,42.60%,0.9989997744560242,0.001000257208943367,26,1,8,0
1425,13,13,1,2.0125,42.64%,0.998999834060669,0.001000181888230145,13,1,3,0
1426,11,11,1,0.4280,42.68%,0.9989981055259705,0.0010019156616181135,11,1,15,0
1427,5,5,1,1.3494,42.72%,0.998992919921875,0.0010070805437862873,5,1,16,0
1428,26,7,0,5.6831,42.69%,0.9989418387413025,0.0010581802343949676,7,0,7,0
1429,11,0,0,0.6581,42.66%,0.998999834060669,0.0010002008639276028,11,1,15,0
1430,24,24,1,0.2435,42.70%,0.9990000128746033,0.0010000121546909213,24,1,4,0
1431,13,9,0,0.7789,42.67%,0.9990000128746033,0.0010000201873481274,13,1,4,0
1432,25,25,1,0.8448,42.71%,0.9989994764328003,0.0010005435906350613,25,1,0,0
1433,20,20,1,1.4924,42.75%,0.9989996552467346,0.001000360120087862,20,1,14,0
1434,10,10,1,0.2840,42.79%,0.9990000128746033,0.0010000016773119569,10,1,6,0
1435,25,25,1,0.6803,42.83%,0.9989997148513794,0.0010003111092373729,25,1,7,0
1436,11,11,1,0.6255,42.87%,0.9989984035491943,0.0010016318410634995,11,1,12,0
1437,26,26,1,0.4094,42.91%,0.9989999532699585,0.0010000687325373292,26,1,17,0
1438,14,14,1,0.5963,42.95%,0.998995304107666,0.0010047310497611761,14,1,11,0
1439,4,4,1,0.4232,42.99%,0.9989944696426392,0.0010055380407720804,4,1,7,0
1440,7,7,1,0.9378,43.03%,0.9989991188049316,0.0010008745593950152,7,1,26,0
1441,14,14,1,0.8666,43.07%,0.998999834060669,0.001000166404992342,14,1,21,0
1442,15,15,1,0.5952,43.10%,0.9989995360374451,0.001000497373752296,15,1,0,0
1443,22,17,0,3.0316,43.07%,0.9989996552467346,0.001000385032966733,22,1,4,0
1444,4,4,1,0.3324,43.11%,0.9989983439445496,0.0010016520973294973,4,1,20,0
1445,4,4,1,1.3156,43.15%,0.9989966154098511,0.0010034263832494617,4,1,13,0
1446,23,8,0,1.2305,43.12%,0.9989998936653137,0.001000130781903863,23,1,26,0
1447,13,13,1,1.6143,43.16%,0.9990000128746033,0.0010000228649005294,13,1,4,0
1448,13,13,1,0.6721,43.20%,0.9990000128746033,0.0010000189067795873,13,1,22,0
1449,24,24,1,0.2148,43.24%,0.9989999532699585,0.0010000697802752256,24,1,26,0
1450,16,16,1,0.6611,43.28%,0.9989996552467346,0.001000372227281332,16,1,27,0
1451,23,27,0,2.7262,43.25%,0.9989997744560242,0.0010002306662499905,23,1,27,0
1452,14,14,1,1.8664,43.29%,0.9989835619926453,0.0010164782870560884,14,1,15,0
1453,1,1,1,0.6471,43.33%,0.9989966154098511,0.0010033949511125684,1,1,6,0
1454,14,14,1,1.3515,43.37%,0.9989805221557617,0.00101949751842767,14,1,5,0
1455,4,4,1,1.9344,43.41%,0.9989988207817078,0.0010012203129008412,4,1,26,0
1456,21,21,1,1.3660,43.45%,0.9989996552467346,0.0010003421921283007,21,1,21,1
1457,9,9,1,0.6649,43.48%,0.9989986419677734,0.0010013433638960123,9,1,2,0
1458,3,3,1,0.4235,43.52%,0.9989982843399048,0.0010017354506999254,3,1,21,0
1459,16,16,1,0.4941,43.56%,0.9989998936653137,0.0010001069167628884,16,1,21,0
1460,7,7,1,0.6794,43.60%,0.9989992380142212,0.0010007912060245872,7,1,0,0
1461,9,9,1,0.8455,43.64%,0.9989985823631287,0.001001411466859281,9,1,10,0
1462,3,3,1,0.3238,43.68%,0.9989975094795227,0.0010025087976828218,3,1,6,0
1463,27,27,1,0.4786,43.72%,0.9989946484565735,0.0010053453734144568,27,1,27,1
1464,7,7,1,0.6007,43.75%,0.9989999532699585,0.0010000612819567323,7,1,17,0
1465,15,15,1,0.5835,43.79%,0.9989997744560242,0.001000224961899221,15,1,10,0
1466,24,4,0,0.6223,43.76%,0.9990000128746033,0.0010000065667554736,24,1,3,0
1467,6,3,0,4.1722,43.73%,0.9989060163497925,0.001094009610824287,3,0,18,0
1468,24,24,1,0.2317,43.77%,0.9989998936653137,0.0010000952752307057,24,1,17,0
1469,12,12,1,2.4429,43.81%,0.9989994764328003,0.0010005122749134898,12,1,25,0
1470,26,26,1,0.3172,43.85%,0.9989999532699585,0.0010000355541706085,26,1,8,0
1471,1,1,1,1.2527,43.89%,0.9989611506462097,0.0010388809023424983,1,1,15,0
1472,13,13,1,1.1599,43.92%,0.9989999532699585,0.0010000778129324317,13,1,7,0
1473,14,14,1,4.2003,43.96%,0.998985230922699,0.0010147539433091879,14,1,12,0
1474,14,7,0,2.1262,43.93%,0.9989878535270691,0.0010121336672455072,14,1,5,0
1475,16,16,1,0.4968,43.97%,0.9990000128746033,0.0010000126203522086,16,1,14,0
1476,19,23,0,1.5035,43.94%,0.9989928007125854,0.001007234794087708,19,1,23,0
1477,19,23,0,2.2131,43.91%,0.9989892244338989,0.0010107771959155798,19,1,23,0
1478,11,11,1,0.7971,43.95%,0.9989997148513794,0.0010003057541325688,11,1,8,0
1479,14,14,1,2.3372,43.99%,0.9989869594573975,0.0010130626615136862,14,1,9,0
1480,21,21,1,1.1123,44.02%,0.998999834060669,0.0010001856135204434,21,1,2,0
1481,24,24,1,0.3028,44.06%,0.9989996552467346,0.0010003701318055391,24,1,6,0
1482,16,16,1,0.4513,44.10%,0.9989989399909973,0.001001076539978385,16,1,17,0
1483,15,15,1,0.8459,44.14%,0.9989983439445496,0.0010016425512731075,15,1,1,0
1484,24,24,1,0.1966,44.18%,0.9989999532699585,0.0010000696638599038,24,1,4,0
1485,0,8,0,1.0824,44.15%,0.9990000128746033,0.00100000633392483,0,1,8,0
1486,27,27,1,0.4805,44.18%,0.998992919921875,0.001007115701213479,27,1,0,0
1487,24,24,1,0.2740,44.22%,0.9990000128746033,0.0010000094771385193,24,1,20,0
1488,24,24,1,0.1745,44.26%,0.9990000128746033,0.0010000065667554736,24,1,17,0
1489,23,23,1,1.1557,44.30%,0.998999834060669,0.0010001561604440212,23,1,13,0
1490,11,11,1,0.3004,44.33%,0.9989984631538391,0.0010015200823545456,11,1,3,0
1491,19,27,0,1.4069,44.30%,0.9989911317825317,0.0010088880080729723,19,1,3,0
1492,16,16,1,0.4507,44.34%,0.998999297618866,0.0010006977245211601,16,1,0,0
1493,0,0,1,0.6244,44.38%,0.9989979863166809,0.001002033008262515,0,1,25,0
1494,27,27,1,1.5573,44.41%,0.9989964962005615,0.0010035415180027485,27,1,24,0
1495,7,7,1,1.3139,44.45%,0.9989943504333496,0.0010056409519165754,7,1,8,0
1496,2,13,0,1.6777,44.42%,0.99899822473526,0.0010017713066190481,2,1,9,0
1497,2,2,1,2.2094,44.46%,0.9989997148513794,0.00100027397274971,2,1,1,0
1498,5,5,1,0.7405,44.50%,0.9989978671073914,0.001002168981358409,5,1,16,0
1499,4,4,1,0.1457,44.53%,0.9989926218986511,0.0010073838056996465,4,1,21,0
1500,3,3,1,0.2974,44.57%,0.9989999532699585,0.0010000737383961678,3,1,20,0
1501,0,0,1,0.7216,44.61%,0.9989990592002869,0.001000963500700891,0,1,25,0
1502,8,8,1,1.0961,44.64%,0.9989606738090515,0.0010393430711701512,8,1,5,0
1503,24,24,1,0.2341,44.68%,0.9989999532699585,0.0010000509209930897,24,1,6,0
1504,26,26,1,0.2616,44.72%,0.9989998936653137,0.0010001269401982427,26,1,17,0
1505,12,24,0,2.1591,44.69%,0.9990000128746033,0.0010000203037634492,12,1,27,0
1506,10,10,1,0.2464,44.72%,0.9989997148513794,0.0010002776980400085,10,1,21,0
1507,6,6,1,0.8499,44.76%,0.9989999532699585,0.0010000824695453048,6,1,26,0
1508,13,13,1,0.8837,44.80%,0.9989996552467346,0.0010003519710153341,13,1,1,0
1509,13,13,1,1.2729,44.83%,0.9990000128746033,0.0010000078473240137,13,1,24,0
1510,14,14,1,1.4343,44.87%,0.9989639520645142,0.0010360445594415069,14,1,6,0
1511,2,2,1,0.7636,44.91%,0.9989962577819824,0.001003738958388567,2,1,9,0
1512,7,7,1,0.7213,44.94%,0.9989988803863525,0.0010011597769334912,7,1,25,0
1513,23,24,0,1.4589,44.91%,0.9989794492721558,0.00102056167088449,23,1,1,0
1514,27,27,1,0.8228,44.95%,0.9989993572235107,0.0010006512748077512,27,1,2,0
1515,15,15,1,0.9448,44.99%,0.9989998936653137,0.0010000925976783037,15,1,12,0
1516,7,7,1,0.4809,45.02%,0.9989997744560242,0.0010002378839999437,7,1,7,1
1517,25,25,1,1.1359,45.06%,0.9989999532699585,0.0010000733891502023,25,1,17,0
1518,2,2,1,0.9867,45.10%,0.9989997744560242,0.001000266638584435,2,1,7,0
1519,0,0,1,0.4212,45.13%,0.9990000128746033,0.0010000020265579224,0,1,12,0
1520,1,1,1,0.6419,45.17%,0.9989970922470093,0.0010028979741036892,1,1,2,0
1521,23,23,1,1.5923,45.20%,0.9989947080612183,0.0010053141741082072,23,1,19,0
1522,12,11,0,1.4100,45.17%,0.9989966154098511,0.0010034169536083937,12,1,4,0
1523,7,7,1,0.5227,45.21%,0.9989983439445496,0.001001669210381806,7,1,26,0
1524,0,0,1,0.4535,45.25%,0.9989956021308899,0.0010044323280453682,0,1,22,0
1525,5,4,0,0.6783,45.22%,0.9989938735961914,0.001006150501780212,5,1,12,0
1526,0,0,1,0.4563,45.25%,0.9989993572235107,0.0010006712982431054,0,1,7,0
1527,24,24,1,0.8827,45.29%,0.998999834060669,0.0010001917835325003,24,1,8,0
1528,5,5,1,1.5466,45.32%,0.9989694356918335,0.0010305726900696754,5,1,15,0
1529,14,14,1,0.5900,45.36%,0.9989978671073914,0.0010021616471931338,14,1,10,0
1530,4,4,1,1.0205,45.40%,0.9989997744560242,0.0010002549970522523,4,1,21,0
1531,7,7,1,0.4255,45.43%,0.9989998936653137,0.0010001250775530934,7,1,24,0
1532,15,15,1,0.8919,45.47%,0.9989999532699585,0.0010000697802752256,15,1,4,0
1533,8,8,1,0.1543,45.50%,0.9989985227584839,0.0010015062289312482,8,1,8,1
1534,2,2,1,0.6421,45.54%,0.9989947080612183,0.0010052889119833708,2,1,24,0
1535,10,10,1,0.3471,45.57%,0.9989996552467346,0.0010003694333136082,10,1,0,0
1536,16,16,1,0.4520,45.61%,0.9990000128746033,0.0010000007459893823,16,1,1,0
1537,4,4,1,0.2174,45.64%,0.9989975690841675,0.0010024524526670575,4,1,14,0
1538,0,0,1,1.3243,45.68%,0.9990000128746033,0.0010000106412917376,0,1,8,0
1539,18,18,1,1.5660,45.71%,0.9990000128746033,0.001000000280328095,18,1,4,0
1540,14,14,1,1.2454,45.75%,0.9989664554595947,0.001033547567203641,14,1,8,0
1541,4,4,1,0.4191,45.78%,0.9989995956420898,0.0010004066862165928,4,1,27,0
1542,13,21,0,0.4709,45.76%,0.9989991188049316,0.0010008764220401645,13,1,25,0
1543,6,0,0,1.0837,45.73%,0.9989761710166931,0.0010238492395728827,6,1,0,0
1544,3,3,1,0.3677,45.76%,0.9989995360374451,0.0010004559298977256,3,1,27,0
1545,11,11,1,0.9050,45.80%,0.9989989399909973,0.0010010725818574429,11,1,3,0
1546,11,11,1,0.2644,45.83%,0.9989988207817078,0.0010011697886511683,11,1,19,0
1547,16,16,1,0.5203,45.87%,0.9989978075027466,0.001002192497253418,16,1,2,0
1548,2,2,1,0.6963,45.90%,0.9989928603172302,0.001007154118269682,2,1,13,0
1549,16,16,1,0.3318,45.94%,0.9989898800849915,0.0010100752115249634,16,1,16,1
1550,8,8,1,0.9143,45.97%,0.9989606142044067,0.0010394114069640636,8,1,24,0
1551,12,12,1,1.3217,46.01%,0.9989811778068542,0.0010188607266172767,12,1,5,0
1552,11,11,1,1.0105,46.04%,0.9989991188049316,0.001000921125523746,11,1,21,0
1553,8,8,1,0.4859,46.07%,0.9989950656890869,0.0010049674892798066,8,1,21,0
1554,24,24,1,0.1768,46.11%,0.9990000128746033,0.0010000084294006228,24,1,17,0
1555,6,6,1,0.7967,46.14%,0.9989995956420898,0.0010004410287365317,6,1,22,0
1556,17,17,1,0.3777,46.18%,0.9989999532699585,0.001000061398372054,17,1,6,0
1557,26,26,1,0.3169,46.21%,0.9989996552467346,0.0010003417264670134,26,1,20,0
1558,8,7,0,2.0147,46.18%,0.9989520311355591,0.0010479632765054703,7,0,25,0
1559,17,17,1,0.5664,46.22%,0.998999297618866,0.0010007329983636737,17,1,14,0
1560,21,21,1,1.3837,46.25%,0.9989999532699585,0.0010000780457630754,21,1,19,0
1561,3,3,1,0.2977,46.29%,0.9989960789680481,0.001003931276500225,3,1,23,0
1562,3,3,1,0.3612,46.32%,0.9989921450614929,0.0010078585473820567,3,1,5,0
1563,10,10,1,0.2428,46.36%,0.9990000128746033,0.0010000137845054269,10,1,11,0
1564,12,12,1,1.1410,46.39%,0.9989998936653137,0.001000109245069325,12,1,9,0
