round,ground_truth,fused_pred,fused_correct,loss,correct_percentage,agent0_hw,agent1_hw,agent0_pred,agent0_correct,agent1_pred,agent1_correct
1239,1,1,1,0.1092,75.73%,0.9989911317825317,0.0010088421404361725,1,1,1,1
1240,21,21,1,0.0449,75.75%,0.9989914894104004,0.0010085386456921697,21,1,21,1
1241,15,15,1,0.0760,75.76%,0.9989887475967407,0.0010112677700817585,15,1,15,1
1242,18,18,1,0.3805,75.78%,0.9989914894104004,0.00100850616581738,18,1,18,1
1243,14,14,1,0.0638,75.80%,0.9989928007125854,0.0010072221048176289,14,1,14,1
1244,1,1,1,0.1123,75.82%,0.9989778399467468,0.0010221661068499088,1,1,1,1
1245,6,11,0,0.4655,75.76%,0.998999297618866,0.0010006880620494485,6,1,11,0
1246,21,21,1,0.0436,75.78%,0.9989994764328003,0.0010005447547882795,21,1,21,1
1247,27,27,1,0.1044,75.80%,0.9989942312240601,0.0010058048646897078,27,1,27,1
1248,11,11,1,1.6457,75.82%,0.9989984631538391,0.0010015557054430246,11,1,6,0
1249,18,2,0,6.0290,75.76%,0.998952329158783,0.0010476766619831324,2,0,2,0
1250,8,8,1,0.1555,75.78%,0.9989486932754517,0.001051298575475812,8,1,8,1
1251,26,26,1,0.1437,75.80%,0.9989469051361084,0.0010530849685892463,26,1,26,1
1252,14,14,1,0.0603,75.82%,0.9989383816719055,0.0010616134386509657,14,1,14,1
1253,10,10,1,0.0485,75.84%,0.9989384412765503,0.0010615752544254065,10,1,10,1
1254,2,2,1,0.0791,75.86%,0.9989993572235107,0.0010006510419771075,2,1,5,0
1255,25,25,1,0.3296,75.88%,0.9989998936653137,0.0010001210030168295,25,1,25,1
1256,26,26,1,0.1380,75.89%,0.9989987015724182,0.0010013311402872205,26,1,26,1
1257,3,3,1,0.0685,75.91%,0.9989998936653137,0.001000095042400062,3,1,3,1
1258,4,4,1,0.0660,75.93%,0.9989964962005615,0.001003522309474647,4,1,4,1
1259,8,8,1,0.1645,75.95%,0.998978316783905,0.0010216840310022235,8,1,8,1
1260,0,0,1,0.0873,75.97%,0.998978316783905,0.0010216851951554418,0,1,0,1
1261,8,8,1,0.1401,75.99%,0.9989814758300781,0.001018531620502472,8,1,8,1
1262,24,24,1,0.0668,76.01%,0.9989856481552124,0.0010143636027351022,24,1,24,1
1263,5,5,1,0.0607,76.03%,0.998996376991272,0.001003606477752328,5,1,5,1
1264,3,3,1,0.0701,76.05%,0.9989985823631287,0.001001407508738339,3,1,3,1
1265,4,4,1,0.0657,76.07%,0.9989988803863525,0.0010011394042521715,4,1,4,1
1266,4,4,1,0.0628,76.09%,0.9989992380142212,0.001000785967335105,4,1,4,1
1267,9,9,1,0.1089,76.10%,0.9989977478981018,0.0010022473288699985,9,1,9,1
1268,8,8,1,0.1288,76.12%,0.9989973306655884,0.001002682838588953,8,1,8,1
1269,5,5,1,0.0555,76.14%,0.9989967346191406,0.0010032543214038014,5,1,5,1
1270,17,17,1,0.1433,76.16%,0.9989945292472839,0.0010055123129859567,17,1,17,1
1271,8,8,1,0.1227,76.18%,0.9989961981773376,0.00100383919198066,8,1,8,1
1272,24,24,1,0.0649,76.20%,0.9990000128746033,0.0010000091278925538,24,1,24,1
1273,0,0,1,0.0845,76.22%,0.9989999532699585,0.0010000603506341577,0,1,0,1
1274,27,27,1,0.0971,76.24%,0.998992919921875,0.0010071138385683298,27,1,27,1
1275,14,14,1,0.0524,76.25%,0.9989942312240601,0.001005804631859064,14,1,14,1
1276,27,27,1,0.1424,76.27%,0.9989796280860901,0.0010203698184341192,27,1,17,0
1277,14,14,1,0.0511,76.29%,0.9989804029464722,0.0010196164948865771,14,1,14,1
1278,16,16,1,0.0308,76.31%,0.9989802837371826,0.001019693911075592,16,1,16,1
1279,19,19,1,0.3777,76.33%,0.9989836812019348,0.0010163297411054373,19,1,19,1
1280,8,8,1,0.2164,76.35%,0.9989994168281555,0.0010005736257880926,8,1,12,0
1281,17,17,1,0.1377,76.37%,0.9989877343177795,0.0010123064275830984,17,1,17,1
1282,12,12,1,0.5117,76.38%,0.998953104019165,0.0010468601249158382,12,1,12,1
1283,5,5,1,0.0478,76.40%,0.9989691972732544,0.0010307695483788848,5,1,5,1
1284,19,19,1,0.3463,76.42%,0.9989692568778992,0.0010307825868949294,19,1,19,1
1285,15,15,1,0.0569,76.44%,0.9989814162254333,0.001018599490635097,15,1,15,1
1286,16,16,1,0.0303,76.46%,0.9989840388298035,0.0010159432422369719,16,1,16,1
1287,18,18,1,1.2890,76.48%,0.998996913433075,0.0010030928533524275,18,1,22,0
1288,19,19,1,0.3097,76.49%,0.9989975094795227,0.0010025142692029476,19,1,19,1
1289,17,27,0,1.7268,76.43%,0.9989354014396667,0.001064583077095449,27,0,17,1
1290,22,22,1,0.8947,76.45%,0.9989370107650757,0.0010629863245412707,22,1,22,1
1291,12,12,1,0.3325,76.47%,0.9989326000213623,0.0010673991637304425,12,1,12,1
1292,11,11,1,0.1611,76.49%,0.9989734888076782,0.0010265138698741794,11,1,11,1
1293,8,8,1,0.0987,76.51%,0.9989668726921082,0.0010331403464078903,8,1,8,1
1294,9,9,1,0.3789,76.53%,0.9989694952964783,0.0010305105242878199,9,1,9,1
1295,4,4,1,0.0616,76.54%,0.9989758729934692,0.0010241522686555982,4,1,4,1
1296,4,4,1,0.1256,76.56%,0.9989984631538391,0.0010015640873461962,4,1,13,0
1297,8,8,1,0.0984,76.58%,0.9989994168281555,0.0010005852673202753,8,1,8,1
1298,10,10,1,0.0449,76.60%,0.9989997148513794,0.0010002938797697425,10,1,10,1
1299,1,1,1,0.0947,76.62%,0.998992383480072,0.0010076359612867236,1,1,1,1
1300,3,3,1,0.0701,76.63%,0.9989998936653137,0.0010001008631661534,3,1,3,1
1301,4,4,1,0.0533,76.65%,0.9989995956420898,0.0010004397481679916,4,1,4,1
1302,6,6,1,0.1696,76.67%,0.9989989399909973,0.0010010938858613372,6,1,24,0
1303,26,26,1,0.1271,76.69%,0.9989988207817078,0.0010011398699134588,26,1,26,1
1304,4,4,1,0.0516,76.70%,0.9989993572235107,0.0010006559314206243,4,1,4,1
1305,9,9,1,0.1324,76.72%,0.9989929795265198,0.0010070051066577435,9,1,9,1
1306,5,5,1,0.0499,76.74%,0.9989911317825317,0.0010089123388752341,5,1,5,1
1307,18,18,1,0.3395,76.76%,0.9989997744560242,0.001000245800241828,18,1,18,1
1308,1,1,1,0.2148,76.78%,0.9989959597587585,0.0010040646884590387,1,1,18,0
1309,15,15,1,0.6950,76.79%,0.9989997744560242,0.0010002375347539783,15,1,11,0
1310,6,6,1,0.1015,76.81%,0.9989969730377197,0.0010030444245785475,6,1,6,1
1311,7,7,1,0.0393,76.83%,0.9989974498748779,0.001002517994493246,7,1,7,1
1312,26,26,1,0.1179,76.85%,0.9989978075027466,0.0010022325441241264,26,1,26,1
1313,15,15,1,0.0544,76.86%,0.9989978671073914,0.0010021652560681105,15,1,15,1
1314,2,2,1,0.1993,76.88%,0.9989952445030212,0.0010047442046925426,2,1,25,0
1315,13,13,1,0.2141,76.90%,0.9989901185035706,0.0010098872007802129,13,1,13,1
1316,10,10,1,0.3349,76.92%,0.9990000128746033,0.0010000169277191162,10,1,10,1
1317,27,27,1,0.0973,76.93%,0.9989874362945557,0.0010125753469765186,27,1,27,1
1318,7,7,1,0.0380,76.95%,0.9989946484565735,0.001005362719297409,7,1,7,1
1319,10,10,1,0.0419,76.97%,0.9989983439445496,0.0010016869055107236,10,1,10,1
1320,0,0,1,0.0820,76.99%,0.9989982843399048,0.001001744531095028,0,1,0,1
1321,17,17,1,0.1256,77.00%,0.9989985823631287,0.00100143242161721,17,1,17,1
1322,0,0,1,0.0814,77.02%,0.99899822473526,0.0010017789900302887,0,1,0,1
1323,27,27,1,0.1010,77.04%,0.9989947080612183,0.001005323720164597,27,1,27,1
1324,15,15,1,0.0487,77.06%,0.9989961385726929,0.0010038224281743169,15,1,15,1
1325,21,21,1,0.0497,77.07%,0.9989950060844421,0.0010050382697954774,21,1,21,1
1326,8,8,1,0.0836,77.09%,0.9989922046661377,0.0010077616898342967,8,1,8,1
1327,2,2,1,0.0596,77.11%,0.9989930987358093,0.0010069523705169559,2,1,2,1
1328,11,11,1,4.2553,77.13%,0.9989994168281555,0.001000610296614468,11,1,4,0
1329,15,15,1,0.0472,77.14%,0.9989994764328003,0.0010005178628489375,15,1,15,1
1330,3,3,1,0.0662,77.16%,0.9989992380142212,0.0010007506934925914,3,1,3,1
1331,17,17,1,0.1162,77.18%,0.998998761177063,0.0010012153070420027,17,1,17,1
1332,6,6,1,0.2404,77.19%,0.998985767364502,0.0010142659302800894,6,1,21,0
1333,14,14,1,0.0525,77.21%,0.9989877343177795,0.0010122967651113868,14,1,14,1
1334,18,18,1,0.2849,77.23%,0.9989951848983765,0.0010047872783616185,18,1,18,1
1335,17,17,1,0.1089,77.25%,0.998993456363678,0.0010065523674711585,17,1,17,1
1336,14,14,1,0.0514,77.26%,0.9989939332008362,0.0010060403728857636,14,1,14,1
1337,9,9,1,0.2415,77.28%,0.9989979267120361,0.001002096221782267,9,1,17,0
1338,9,9,1,0.0961,77.30%,0.9989964962005615,0.0010035154409706593,9,1,9,1
1339,18,18,1,0.2477,77.31%,0.998998761177063,0.0010012774728238583,18,1,18,1
1340,24,10,0,1.4384,77.26%,0.9990000128746033,0.0010000031907111406,24,1,10,0
1341,4,4,1,0.0899,77.27%,0.9989979267120361,0.001002071425318718,4,1,4,1
1342,4,4,1,0.0547,77.29%,0.998996376991272,0.0010036320891231298,4,1,4,1
1343,26,26,1,0.1093,77.31%,0.9989998936653137,0.0010001265909522772,26,1,26,1
1344,9,14,0,1.5558,77.25%,0.9989467263221741,0.001053295680321753,9,1,14,0
1345,2,2,1,0.0565,77.27%,0.9989469051361084,0.00105311069637537,2,1,2,1
1346,10,10,1,0.0468,77.28%,0.9989508390426636,0.0010491135763004422,10,1,10,1
1347,27,27,1,0.0755,77.30%,0.9989572167396545,0.0010427649831399322,27,1,27,1
1348,3,3,1,0.0559,77.32%,0.9989579916000366,0.0010420267935842276,3,1,3,1
1349,4,4,1,2.3255,77.33%,0.9989983439445496,0.0010016921442002058,4,1,3,0
1350,9,9,1,0.0755,77.35%,0.9989942312240601,0.0010057579493150115,9,1,9,1
1351,8,8,1,0.0808,77.37%,0.9989948868751526,0.0010050861164927483,8,1,8,1
1352,6,6,1,0.0430,77.38%,0.9989959597587585,0.0010040334891527891,6,1,6,1
1353,2,2,1,0.0522,77.40%,0.9989957809448242,0.0010042237117886543,2,1,2,1
1354,15,15,1,0.0535,77.42%,0.9989999532699585,0.0010000774636864662,15,1,15,1
1355,25,25,1,0.3181,77.43%,0.9989999532699585,0.0010000455658882856,25,1,25,1
1356,19,19,1,0.2523,77.45%,0.9989956021308899,0.001004426390863955,19,1,19,1
1357,10,10,1,0.0503,77.47%,0.99899822473526,0.001001770724542439,10,1,10,1
1358,6,6,1,0.0574,77.48%,0.9989941120147705,0.0010059050982818007,6,1,6,1
1359,24,24,1,0.0727,77.50%,0.9990000128746033,0.0010000215843319893,24,1,24,1
1360,24,24,1,0.0635,77.52%,0.9990000128746033,0.0010000208858400583,24,1,24,1
1361,10,10,1,0.0462,77.53%,0.9989998936653137,0.0010001009795814753,10,1,10,1
1362,23,23,1,0.1884,77.55%,0.9989941716194153,0.001005847821943462,23,1,23,1
1363,9,9,1,0.1970,77.57%,0.9989884495735168,0.0010115759214386344,9,1,14,0
1364,16,16,1,0.0301,77.58%,0.9989884495735168,0.0010115542681887746,16,1,16,1
1365,4,4,1,0.0449,77.60%,0.9989890456199646,0.0010108990827575326,4,1,4,1
1366,24,24,1,0.0593,77.62%,0.9989894032478333,0.001010577310808003,24,1,24,1
1367,1,1,1,0.0834,77.63%,0.9989843368530273,0.0010156551143154502,1,1,1,1
1368,9,9,1,0.0851,77.65%,0.9989862442016602,0.0010137481149286032,9,1,9,1
1369,26,26,1,0.1025,77.66%,0.9989886283874512,0.0010113910539075732,26,1,26,1
1370,26,26,1,0.1012,77.68%,0.9989888072013855,0.0010112043237313628,26,1,26,1
1371,25,25,1,0.3776,77.70%,0.998996376991272,0.001003608456812799,25,1,18,0
1372,4,4,1,0.0444,77.71%,0.9989967346191406,0.0010032786522060633,4,1,4,1
1373,14,14,1,5.5879,77.73%,0.9989913105964661,0.001008674968034029,14,1,7,0
1374,6,6,1,0.1016,77.75%,0.9989996552467346,0.0010003596544265747,6,1,13,0
1375,11,11,1,0.1729,77.76%,0.9989972710609436,0.0010027182288467884,11,1,20,0
1376,14,14,1,0.0681,77.78%,0.9989888072013855,0.0010111997835338116,14,1,14,1
1377,22,22,1,1.3572,77.79%,0.9989996552467346,0.0010003464994952083,22,1,22,1
1378,10,10,1,0.0465,77.81%,0.9990000128746033,0.001000000978820026,10,1,10,1
1379,14,14,1,0.1174,77.83%,0.9989882707595825,0.001011714106425643,14,1,14,1
1380,14,14,1,0.1091,77.84%,0.9989995360374451,0.0010004887590184808,14,1,14,1
1381,16,16,1,0.0289,77.86%,0.9990000128746033,0.001000014366582036,16,1,16,1
1382,3,3,1,0.0566,77.87%,0.9989995360374451,0.001000461634248495,3,1,3,1
1383,25,25,1,0.2326,77.89%,0.9989978075027466,0.0010021987836807966,25,1,25,1
1384,8,8,1,0.0756,77.91%,0.9989989995956421,0.001000989112071693,8,1,8,1
1385,8,8,1,0.2772,77.92%,0.9989988803863525,0.0010011167032644153,8,1,14,0
1386,6,6,1,0.0388,77.94%,0.9989957213401794,0.0010043162619695067,6,1,6,1
1387,11,11,1,0.1187,77.95%,0.9989951848983765,0.0010048366384580731,11,1,11,1
1388,21,21,1,1.4561,77.97%,0.9990000128746033,0.0010000293841585517,21,1,21,1
1389,17,17,1,0.1061,77.99%,0.9989985227584839,0.0010015021543949842,17,1,17,1
1390,14,14,1,0.0407,78.00%,0.9989922046661377,0.0010077807819470763,14,1,14,1
1391,12,12,1,0.2957,78.02%,0.9989923238754272,0.0010076934704557061,12,1,12,1
1392,26,26,1,0.0948,78.03%,0.9989919662475586,0.0010080528445541859,26,1,26,1
1393,7,7,1,0.0418,78.05%,0.9989896416664124,0.0010103833628818393,7,1,7,1
1394,15,15,1,0.0423,78.06%,0.9989905953407288,0.001009456580504775,15,1,15,1
1395,2,2,1,0.0488,78.08%,0.9989875555038452,0.0010124596301466227,2,1,2,1
1396,1,1,1,0.0750,78.10%,0.9989862442016602,0.001013769768178463,1,1,1,1
1397,19,19,1,0.2548,78.11%,0.998998761177063,0.0010012395214289427,19,1,19,1
1398,4,4,1,0.0860,78.13%,0.9989999532699585,0.0010000517359003425,4,1,13,0
1399,14,14,1,0.0363,78.14%,0.99899822473526,0.0010017819004133344,14,1,14,1
1400,1,1,1,0.0734,78.16%,0.9989944696426392,0.0010055050952360034,1,1,1,1
1401,14,14,1,0.0367,78.17%,0.9989908933639526,0.0010090842843055725,14,1,14,1
1402,7,7,1,0.0382,78.19%,0.9989901185035706,0.0010098724160343409,7,1,7,1
1403,21,21,1,0.0522,78.21%,0.9989915490150452,0.0010084673995152116,21,1,21,1
1404,25,25,1,0.1983,78.22%,0.998999834060669,0.001000193296931684,25,1,22,0
1405,17,17,1,0.1000,78.24%,0.9989867806434631,0.001013211440294981,17,1,17,1
1406,26,26,1,0.0874,78.25%,0.9989864826202393,0.0010135184274986386,26,1,26,1
1407,7,7,1,0.6003,78.27%,0.9989985823631287,0.0010014084400609136,7,1,8,0
1408,18,18,1,0.2103,78.28%,0.9990000128746033,0.0010000055190175772,18,1,18,1
1409,2,2,1,0.0479,78.30%,0.9989991188049316,0.001000901684165001,2,1,2,1
1410,2,2,1,0.0476,78.31%,0.9989977478981018,0.0010022611822932959,2,1,2,1
1411,26,26,1,0.0843,78.33%,0.9989994764328003,0.0010005575604736805,26,1,26,1
1412,5,5,1,0.0852,78.34%,0.9989891648292542,0.0010108331916853786,5,1,18,0
1413,0,0,1,0.0727,78.36%,0.9989887475967407,0.0010112421587109566,0,1,0,1
1414,1,1,1,0.0683,78.37%,0.9989890456199646,0.0010109110735356808,1,1,1,1
1415,15,15,1,0.0427,78.39%,0.9989888072013855,0.001011183951050043,15,1,15,1
1416,5,5,1,0.0467,78.41%,0.9989884495735168,0.0010115515906363726,5,1,5,1
1417,0,0,1,0.0712,78.42%,0.9989882707595825,0.0010117311030626297,0,1,0,1
1418,0,0,1,0.0709,78.44%,0.9989962577819824,0.0010037437314167619,0,1,0,1
1419,10,10,1,0.0368,78.45%,0.9989997744560242,0.0010002367198467255,10,1,10,1
1420,14,14,1,0.0338,78.47%,0.9989988207817078,0.0010012052953243256,14,1,14,1
1421,11,11,1,0.1018,78.48%,0.9989996552467346,0.001000350108370185,11,1,11,1
1422,18,18,1,0.1811,78.50%,0.9989978671073914,0.0010021483758464456,18,1,18,1
1423,24,24,1,0.0541,78.51%,0.9989978671073914,0.0010021569905802608,24,1,24,1
1424,6,3,0,0.4576,78.46%,0.9989999532699585,0.0010000427719205618,6,1,3,0
1425,22,22,1,2.0915,78.47%,0.9989988207817078,0.001001175376586616,22,1,19,0
1426,4,4,1,0.0401,78.49%,0.9989916086196899,0.0010083875386044383,4,1,4,1
1427,17,17,1,0.0948,78.50%,0.9989898800849915,0.001010134699754417,17,1,17,1
1428,17,17,1,0.1797,78.52%,0.9989932775497437,0.0010067176772281528,17,1,27,0
1429,11,11,1,0.0911,78.53%,0.9989990592002869,0.0010009256657212973,11,1,11,1
1430,4,11,0,0.0558,78.48%,0.9989996552467346,0.0010003292700275779,4,1,11,0
1431,25,25,1,0.1609,78.49%,0.9989988207817078,0.0010012149577960372,25,1,25,1
1432,3,3,1,0.0594,78.51%,0.9989998936653137,0.0010001318296417594,3,1,3,1
1433,9,9,1,0.0598,78.52%,0.9989781379699707,0.0010219032410532236,9,1,9,1
1434,25,25,1,0.1576,78.54%,0.9989866614341736,0.001013357425108552,25,1,25,1
1435,3,3,1,0.0566,78.55%,0.9989959597587585,0.0010040386114269495,3,1,3,1
1436,26,26,1,0.0786,78.57%,0.9989956617355347,0.0010043269721791148,26,1,26,1
1437,11,11,1,0.0873,78.58%,0.9989967942237854,0.0010032019345089793,11,1,11,1
1438,1,1,1,0.0633,78.60%,0.9989962577819824,0.0010037240572273731,1,1,1,1
1439,17,17,1,0.0885,78.61%,0.9989924430847168,0.001007584622129798,17,1,17,1
1440,19,19,1,1.5518,78.63%,0.9989995956420898,0.0010004100622609258,19,1,22,0
1441,15,15,1,0.0390,78.64%,0.9989999532699585,0.001000045333057642,15,1,15,1
1442,10,10,1,0.0344,78.66%,0.9990000128746033,0.0010000003967434168,10,1,10,1
1443,7,7,1,0.0333,78.67%,0.998999834060669,0.0010001572081819177,7,1,7,1
1444,5,5,1,0.0403,78.69%,0.9989919066429138,0.001008124672807753,5,1,5,1
1445,27,27,1,0.0724,78.70%,0.9989874958992004,0.0010125302942469716,27,1,27,1
1446,19,19,1,0.1792,78.71%,0.9989967942237854,0.0010032111313194036,19,1,19,1
1447,4,4,1,0.0391,78.73%,0.9989995360374451,0.0010005056392401457,4,1,4,1
1448,21,21,1,0.5142,78.74%,0.9989997744560242,0.001000251853838563,21,1,21,1
1449,9,9,1,0.0497,78.76%,0.9989956617355347,0.0010043318616226315,9,1,9,1
1450,15,15,1,0.0404,78.77%,0.9990000128746033,0.0010000078473240137,15,1,15,1
1451,0,0,1,0.0598,78.79%,0.9990000128746033,0.001000010990537703,0,1,0,1
1452,13,13,1,0.2050,78.80%,0.9989997148513794,0.0010003111092373729,13,1,13,1
1453,27,27,1,0.0730,78.82%,0.9989976286888123,0.001002405071631074,27,1,27,1
1454,8,8,1,0.0796,78.83%,0.9989826679229736,0.0010173015762120485,8,1,8,1
1455,8,8,1,0.0748,78.85%,0.9989823698997498,0.0010176606010645628,8,1,8,1
1456,4,11,0,3.2616,78.79%,0.9989996552467346,0.0010003662900999188,4,1,11,0
1457,11,11,1,0.1113,78.81%,0.998999834060669,0.0010001624468713999,11,1,20,0
1458,9,9,1,0.0483,78.82%,0.9989916086196899,0.0010084206005558372,9,1,9,1
1459,4,4,1,3.5586,78.84%,0.9989981055259705,0.0010018922621384263,4,1,3,0
1460,27,17,0,0.6684,78.78%,0.998993992805481,0.001005997764877975,27,1,17,0
1461,27,27,1,0.0640,78.80%,0.9989908337593079,0.0010091401636600494,27,1,27,1
1462,5,5,1,0.0386,78.81%,0.9989892244338989,0.0010107759153470397,5,1,5,1
1463,8,8,1,0.0670,78.83%,0.9989873766899109,0.0010126122506335378,8,1,8,1
1464,8,8,1,0.0706,78.84%,0.9989779591560364,0.0010220325784757733,8,1,8,1
1465,0,0,1,0.0580,78.85%,0.9989779591560364,0.0010220257099717855,0,1,0,1
1466,7,7,1,0.0319,78.87%,0.9989772439002991,0.0010227733291685581,7,1,7,1
1467,24,24,1,0.0545,78.88%,0.9989802241325378,0.0010197581723332405,24,1,24,1
1468,1,1,1,0.0652,78.90%,0.9989824891090393,0.001017509843222797,1,1,1,1
1469,14,14,1,0.3057,78.91%,0.998999297618866,0.0010007249657064676,14,1,26,0
1470,1,5,0,2.0019,78.86%,0.9988949298858643,0.0011050901375710964,5,0,1,1
1471,4,4,1,0.0338,78.87%,0.9988933205604553,0.001106661162339151,4,1,4,1
1472,14,14,1,0.0354,78.89%,0.9989049434661865,0.001095094601623714,14,1,14,1
1473,0,0,1,0.1705,78.90%,0.9989995956420898,0.0010004144860431552,0,1,11,0
1474,25,25,1,0.1317,78.92%,0.9989999532699585,0.0010000726906582713,25,1,25,1
1475,9,9,1,0.4756,78.93%,0.9989907741546631,0.0010092139709740877,9,1,9,1
1476,9,9,1,0.1919,78.94%,0.9989730715751648,0.0010269640479236841,9,1,17,0
1477,1,1,1,0.0613,78.96%,0.9989723563194275,0.0010276488028466702,1,1,1,1
1478,22,22,1,0.6666,78.97%,0.9989931583404541,0.001006826525554061,22,1,22,1
1479,24,24,1,0.0532,78.99%,0.9989938139915466,0.0010061567882075906,24,1,24,1
1480,23,23,1,0.1094,79.00%,0.9989979267120361,0.001002099714241922,23,1,23,1
1481,10,10,1,0.0480,79.01%,0.9990000128746033,0.0010000065667554736,10,1,10,1
1482,1,1,1,0.0587,79.03%,0.9989983439445496,0.0010016760788857937,1,1,1,1
1483,17,17,1,0.0869,79.04%,0.9989951252937317,0.0010048747062683105,17,1,17,1
1484,7,7,1,0.0320,79.06%,0.9989956021308899,0.0010044107912108302,7,1,7,1
1485,10,10,1,0.0340,79.07%,0.9989956617355347,0.0010043771471828222,10,1,10,1
1486,16,16,1,0.0307,79.09%,0.998997151851654,0.001002864446491003,16,1,16,1
1487,21,21,1,0.0424,79.10%,0.998997151851654,0.0010028629330918193,21,1,21,1
1488,6,6,1,0.0442,79.11%,0.998996913433075,0.001003095880150795,6,1,6,1
1489,12,12,1,0.2773,79.13%,0.9989961385726929,0.0010038361651822925,12,1,12,1
1490,0,0,1,0.0511,79.14%,0.9989959597587585,0.0010040468769147992,0,1,0,1
1491,26,26,1,0.0806,79.16%,0.9989960789680481,0.001003927900455892,26,1,26,1
1492,27,27,1,0.0769,79.17%,0.9989900588989258,0.001009930158033967,27,1,27,1
1493,24,24,1,0.0573,79.18%,0.9990000128746033,0.0010000141337513924,24,1,24,1
1494,7,7,1,0.0307,79.20%,0.9989997148513794,0.0010002796771004796,7,1,7,1
1495,4,4,1,0.0371,79.21%,0.9989988803863525,0.0010011073900386691,4,1,4,1
1496,6,6,1,0.0463,79.23%,0.9989953637123108,0.0010046504903584719,6,1,6,1
1497,9,9,1,0.0402,79.24%,0.9989806413650513,0.0010193644557148218,9,1,9,1
1498,1,1,1,0.0504,79.25%,0.9989843964576721,0.001015593996271491,1,1,1,1
1499,3,3,1,0.1358,79.27%,0.9989995956420898,0.0010004021460190415,3,1,6,0
1500,3,3,1,0.2924,79.28%,0.9989994168281555,0.0010006228694692254,3,1,3,1
1501,6,6,1,0.0595,79.29%,0.998999834060669,0.0010001686168834567,6,1,11,0
1502,11,11,1,0.1213,79.31%,0.9989994168281555,0.0010005827061831951,11,1,11,1
1503,17,17,1,0.0856,79.32%,0.9989997148513794,0.001000282703898847,17,1,17,1
1504,16,16,1,0.0280,79.34%,0.9989993572235107,0.0010006423108279705,16,1,16,1
1505,21,21,1,0.0474,79.35%,0.9990000128746033,0.0010000178590416908,21,1,21,1
1506,6,6,1,0.0400,79.36%,0.9989993572235107,0.0010006725788116455,6,1,6,1
1507,27,27,1,0.3201,79.38%,0.9989826083183289,0.0010174015769734979,27,1,17,0
1508,5,5,1,0.0430,79.39%,0.9989819526672363,0.0010180302197113633,5,1,5,1
1509,18,18,1,0.1747,79.40%,0.9989848136901855,0.00101518037263304,18,1,18,1
1510,17,17,1,0.2895,79.42%,0.9989946484565735,0.0010053386213257909,17,1,9,0
1511,0,0,1,0.0487,79.43%,0.9989909529685974,0.00100903760176152,0,1,0,1
1512,11,11,1,0.0866,79.44%,0.9989920854568481,0.0010079103522002697,11,1,11,1
1513,5,5,1,0.0409,79.46%,0.9989957213401794,0.001004242105409503,5,1,5,1
1514,14,14,1,0.0319,79.47%,0.9989965558052063,0.0010034475708380342,14,1,14,1
1515,19,19,1,0.1687,79.49%,0.9989999532699585,0.0010000609327107668,19,1,19,1
1516,13,13,1,2.1435,79.50%,0.9989986419677734,0.0010013898136094213,13,1,4,0
1517,8,8,1,0.0637,79.51%,0.9989674091339111,0.0010325830662623048,8,1,8,1
1518,9,9,1,0.0475,79.53%,0.9989833831787109,0.001016622525639832,9,1,9,1
1519,17,17,1,0.0782,79.54%,0.9989771842956543,0.0010228509781882167,17,1,17,1
1520,25,25,1,0.1180,79.55%,0.9989834427833557,0.0010165816638618708,25,1,25,1
1521,18,18,1,0.1462,79.57%,0.9989818334579468,0.0010181611869484186,18,1,18,1
1522,0,0,1,0.0478,79.58%,0.9989816546440125,0.0010183447739109397,0,1,0,1
1523,0,0,1,0.0475,79.59%,0.9989815354347229,0.0010184473358094692,0,1,0,1
1524,1,1,1,0.0479,79.61%,0.9989741444587708,0.0010258511174470186,1,1,1,1
1525,12,12,1,0.3714,79.62%,0.9989953637123108,0.0010046211536973715,12,1,15,0
1526,10,10,1,0.0334,79.63%,0.9989968538284302,0.001003106008283794,10,1,10,1
1527,22,22,1,0.5358,79.65%,0.9989995956420898,0.0010004083160310984,22,1,22,1
1528,17,17,1,0.0768,79.66%,0.9989891052246094,0.0010109307477250695,17,1,17,1
1529,0,0,1,0.0451,79.67%,0.9989891648292542,0.0010108599672093987,0,1,0,1
1530,27,27,1,0.4494,79.69%,0.9989885091781616,0.0010115292388945818,27,1,17,0
1531,8,8,1,0.0563,79.70%,0.998991847038269,0.0010081049986183643,8,1,8,1
1532,10,10,1,0.0617,79.71%,0.9990000128746033,0.0010000286856666207,10,1,0,0
1533,19,19,1,0.7446,79.73%,0.9989994764328003,0.0010005610529333353,19,1,22,0
1534,2,2,1,0.0523,79.74%,0.9989997744560242,0.001000250456854701,2,1,2,1
1535,26,7,0,2.3053,79.69%,0.9989657998085022,0.0010342189343646169,26,1,7,0
1536,10,10,1,0.0367,79.70%,0.9989783763885498,0.001021628500893712,10,1,10,1
1537,1,1,1,0.0457,79.71%,0.9989768266677856,0.0010232006898149848,1,1,1,1
1538,26,26,1,0.0725,79.73%,0.9989750981330872,0.001024904428049922,26,1,26,1
1539,13,13,1,0.2145,79.74%,0.9989993572235107,0.0010006553493440151,13,1,12,0
1540,16,16,1,0.0557,79.75%,0.9989999532699585,0.0010000490583479404,16,1,16,1
1541,17,17,1,0.0735,79.77%,0.9989957213401794,0.0010042698122560978,17,1,17,1
1542,15,16,0,0.6487,79.71%,0.9989999532699585,0.0010000362526625395,15,1,16,0
1543,4,4,1,0.7006,79.73%,0.998997688293457,0.0010023285867646337,4,1,3,0
